RevisionColumn,periods,Indicators,Units,Countries_TOUR,ValueColumn
"r_7","2016I","3.5.2.1.2","num","RU","5660"
"r_7","2016I","3.5.2.2.2","num","RS","14990"
"r_7","2016I","3.5.2.1.2","num","RS","4536"
"r_7","2016I","3.5.2.2.2","num","TR","49421"
"r_7","2016I","3.5.2.1.2","num","TR","17488"
"r_7","2016I","3.5.2.2.2","num","UA","10208"
"r_7","2016I","3.5.2.1.2","num","UA","2719"
"r_7","2016I","3.5.2.2.2","num","CH","1123"
"r_7","2016I","3.5.2.1.2","num","CH","524"
"r_7","2016I","3.5.2.2.2","num","OTH","30103"
"r_7","2016I","3.5.2.1.2","num","OTH","8209"
"r_7","2016I","3.5.2.2.2","num","IL","16445"
"r_7","2016I","3.5.2.1.2","num","IL","4689"
"r_7","2016I","3.5.2.2.2","num","US","13022"
"r_7","2016I","3.5.2.1.2","num","US","3188"
"r_7","2016I","3.5.2.2.2","num","JP","636"
"r_7","2016I","3.5.2.1.2","num","JP","332"
"r_7","2016I","3.5.2.2.2","num","RoW","31255"
"r_7","2016I","3.5.2.1.2","num","RoW","10468"
"r_9","2016III","3.5.2.2.2","num","total","259611"
"r_9","2016III","3.5.2.1.2","num","total","103084"
"r_9","2016III","3.5.2.2.2","num","EU","145533"
"r_9","2016III","3.5.2.1.2","num","EU","59348"
"r_9","2016III","3.5.2.2.2","num","AT","2444"
"r_9","2016III","3.5.2.1.2","num","AT","1491"
"r_9","2016III","3.5.2.2.2","num","BE","1922"
"r_9","2016III","3.5.2.1.2","num","BE","973"
"r_9","2016III","3.5.2.2.2","num","DE","13227"
"r_9","2016III","3.5.2.1.2","num","DE","5704"
"r_9","2016III","3.5.2.2.2","num","GR","26946"
"r_9","2016III","3.5.2.1.2","num","GR","14157"
"r_9","2016III","3.5.2.2.2","num","DK","899"
"r_9","2016III","3.5.2.1.2","num","DK","388"
"r_9","2016III","3.5.2.2.2","num","EE","314"
"r_9","2016III","3.5.2.1.2","num","EE","113"
"r_9","2016III","3.5.2.2.2","num","IE","2571"
"r_9","2016III","3.5.2.1.2","num","IE","791"
"r_9","2016III","3.5.2.2.2","num","ES","4324"
"r_9","2016III","3.5.2.1.2","num","ES","2277"
"r_9","2016III","3.5.2.2.2","num","IT","10110"
"r_9","2016III","3.5.2.1.2","num","IT","4633"
"r_9","2016III","3.5.2.2.2","num","CY","1486"
"r_9","2016III","3.5.2.1.2","num","CY","598"
"r_9","2016III","3.5.2.2.2","num","LV","577"
"r_9","2016III","3.5.2.1.2","num","LV","208"
"r_9","2016III","3.5.2.2.2","num","LT","730"
"r_9","2016III","3.5.2.1.2","num","LT","286"
"r_9","2016III","3.5.2.2.2","num","LU","73"
"r_9","2016III","3.5.2.1.2","num","LU","41"
"r_9","2016III","3.5.2.2.2","num","MT","555"
"r_9","2016III","3.5.2.1.2","num","MT","245"
"r_9","2016III","3.5.2.2.2","num","NL","3322"
"r_9","2016III","3.5.2.1.2","num","NL","1415"
"r_9","2016III","3.5.2.2.2","num","GB","44593"
"r_9","2016III","3.5.2.1.2","num","GB","11525"
"r_9","2016III","3.5.2.2.2","num","PL","3271"
"r_9","2016III","3.5.2.1.2","num","PL","1333"
"r_9","2016III","3.5.2.2.2","num","PT","1063"
"r_9","2016III","3.5.2.1.2","num","PT","402"
"r_9","2016III","3.5.2.2.2","num","RO","12271"
"r_9","2016III","3.5.2.1.2","num","RO","5657"
"r_9","2016III","3.5.2.2.2","num","SK","677"
"r_9","2016III","3.5.2.1.2","num","SK","320"
"r_9","2016III","3.5.2.2.2","num","SI","941"
"r_9","2016III","3.5.2.1.2","num","SI","458"
"r_9","2016III","3.5.2.2.2","num","HU","1813"
"r_9","2016III","3.5.2.1.2","num","HU","863"
"r_9","2016III","3.5.2.2.2","num","FI","1246"
"r_9","2016III","3.5.2.1.2","num","FI","485"
"r_9","2016III","3.5.2.2.2","num","FR","5614"
"r_9","2016III","3.5.2.1.2","num","FR","2762"
"r_9","2016III","3.5.2.2.2","num","HR","1084"
"r_9","2016III","3.5.2.1.2","num","HR","535"
"r_9","2016III","3.5.2.2.2","num","CZ","1818"
"r_9","2016III","3.5.2.1.2","num","CZ","932"
"r_9","2016III","3.5.2.2.2","num","SE","1642"
"r_9","2016III","3.5.2.1.2","num","SE","756"
"r_9","2016III","3.5.2.2.2","num","OTH_EUR","56314"
"r_9","2016III","3.5.2.1.2","num","OTH_EUR","23852"
"r_9","2016III","3.5.2.2.2","num","MK","13760"
"r_9","2016III","3.5.2.1.2","num","MK","5932"
"r_9","2016III","3.5.2.2.2","num","NO","1300"
"r_9","2016III","3.5.2.1.2","num","NO","466"
"r_9","2016III","3.5.2.2.2","num","RU","12171"
"r_9","2016III","3.5.2.1.2","num","RU","3461"
"r_9","2016III","3.5.2.2.2","num","RS","8841"
"r_9","2016III","3.5.2.1.2","num","RS","2985"
"r_9","2016III","3.5.2.2.2","num","TR","14651"
"r_9","2016III","3.5.2.1.2","num","TR","8448"
"r_9","2016III","3.5.2.2.2","num","UA","3681"
"r_9","2016III","3.5.2.1.2","num","UA","1757"
"r_9","2016III","3.5.2.2.2","num","CH","1910"
"r_9","2016III","3.5.2.1.2","num","CH","803"
"r_9","2016III","3.5.2.2.2","num","OTH","35508"
"r_9","2016III","3.5.2.1.2","num","OTH","10002"
"r_9","2016III","3.5.2.2.2","num","IL","21223"
"r_9","2016III","3.5.2.1.2","num","IL","5885"
"r_9","2016III","3.5.2.2.2","num","US","13269"
"r_9","2016III","3.5.2.1.2","num","US","3471"
"r_9","2016III","3.5.2.2.2","num","JP","1016"
"r_9","2016III","3.5.2.1.2","num","JP","646"
"r_9","2016III","3.5.2.2.2","num","RoW","22256"
"r_9","2016III","3.5.2.1.2","num","RoW","9882"
"r_10","2016IV","3.5.2.2.2","num","total","277684"
"r_10","2016IV","3.5.2.1.2","num","total","131020"
"r_10","2016IV","3.5.2.2.2","num","EU","163285"
"r_10","2016IV","3.5.2.1.2","num","EU","80756"
"r_10","2016IV","3.5.2.2.2","num","AT","3352"
"r_10","2016IV","3.5.2.1.2","num","AT","1854"
"r_10","2016IV","3.5.2.2.2","num","BE","2381"
"r_10","2016IV","3.5.2.1.2","num","BE","1190"
"r_10","2016IV","3.5.2.2.2","num","DE","17933"
"r_10","2016IV","3.5.2.1.2","num","DE","7090"
"r_10","2016IV","3.5.2.2.2","num","GR","11436"
"r_10","2016IV","3.5.2.1.2","num","GR","6531"
"r_10","2016IV","3.5.2.2.2","num","DK","1067"
"r_10","2016IV","3.5.2.1.2","num","DK","428"
"r_10","2016IV","3.5.2.2.2","num","EE","763"
"r_10","2016IV","3.5.2.1.2","num","EE","235"
"r_10","2016IV","3.5.2.2.2","num","IE","1181"
"r_10","2016IV","3.5.2.1.2","num","IE","627"
"r_10","2016IV","3.5.2.2.2","num","ES","3395"
"r_10","2016IV","3.5.2.1.2","num","ES","1775"
"r_10","2016IV","3.5.2.2.2","num","IT","11607"
"r_10","2016IV","3.5.2.1.2","num","IT","5386"
"r_10","2016IV","3.5.2.2.2","num","CY","899"
"r_10","2016IV","3.5.2.1.2","num","CY","344"
"r_10","2016IV","3.5.2.2.2","num","LV","491"
"r_10","2016IV","3.5.2.1.2","num","LV","234"
"r_10","2016IV","3.5.2.2.2","num","LT","753"
"r_10","2016IV","3.5.2.1.2","num","LT","290"
"r_10","2016IV","3.5.2.2.2","num","LU","98"
"r_10","2016IV","3.5.2.1.2","num","LU","39"
"r_10","2016IV","3.5.2.2.2","num","MT","463"
"r_10","2016IV","3.5.2.1.2","num","MT","213"
"r_10","2016IV","3.5.2.2.2","num","NL","3152"
"r_10","2016IV","3.5.2.1.2","num","NL","1595"
"r_10","2016IV","3.5.2.2.2","num","GB","13074"
"r_10","2016IV","3.5.2.1.2","num","GB","6291"
"r_10","2016IV","3.5.2.2.2","num","PL","4605"
"r_10","2016IV","3.5.2.1.2","num","PL","2082"
"r_10","2016IV","3.5.2.2.2","num","PT","1231"
"r_10","2016IV","3.5.2.1.2","num","PT","471"
"r_10","2016IV","3.5.2.2.2","num","RO","63182"
"r_10","2016IV","3.5.2.1.2","num","RO","34250"
"r_10","2016IV","3.5.2.2.2","num","SK","839"
"r_10","2016IV","3.5.2.1.2","num","SK","437"
"r_10","2016IV","3.5.2.2.2","num","SI","1608"
"r_10","2016IV","3.5.2.1.2","num","SI","861"
"r_10","2016IV","3.5.2.2.2","num","HU","1838"
"r_10","2016IV","3.5.2.1.2","num","HU","1037"
"r_10","2016IV","3.5.2.2.2","num","FI","2278"
"r_10","2016IV","3.5.2.1.2","num","FI","842"
"r_10","2016IV","3.5.2.2.2","num","FR","7664"
"r_10","2016IV","3.5.2.1.2","num","FR","3835"
"r_10","2016IV","3.5.2.2.2","num","HR","1509"
"r_10","2016IV","3.5.2.1.2","num","HR","613"
"r_10","2016IV","3.5.2.2.2","num","CZ","2714"
"r_10","2016IV","3.5.2.1.2","num","CZ","1150"
"r_10","2016IV","3.5.2.2.2","num","SE","3772"
"r_10","2016IV","3.5.2.1.2","num","SE","1056"
"r_10","2016IV","3.5.2.2.2","num","OTH_EUR","52355"
"r_10","2016IV","3.5.2.1.2","num","OTH_EUR","24910"
"r_10","2016IV","3.5.2.2.2","num","MK","13439"
"r_10","2016IV","3.5.2.1.2","num","MK","6316"
"r_10","2016IV","3.5.2.2.2","num","NO","1870"
"r_10","2016IV","3.5.2.1.2","num","NO","797"
"r_10","2016IV","3.5.2.2.2","num","RU","12375"
"r_10","2016IV","3.5.2.1.2","num","RU","3510"
"r_10","2016IV","3.5.2.2.2","num","RS","4171"
"r_10","2016IV","3.5.2.1.2","num","RS","2264"
"r_10","2016IV","3.5.2.2.2","num","TR","14002"
"r_10","2016IV","3.5.2.1.2","num","TR","9014"
"r_10","2016IV","3.5.2.2.2","num","UA","4430"
"r_10","2016IV","3.5.2.1.2","num","UA","2118"
"r_10","2016IV","3.5.2.2.2","num","CH","2068"
"r_10","2016IV","3.5.2.1.2","num","CH","891"
"r_10","2016IV","3.5.2.2.2","num","OTH","40175"
"r_10","2016IV","3.5.2.1.2","num","OTH","14320"
"r_10","2016IV","3.5.2.2.2","num","IL","30441"
"r_10","2016IV","3.5.2.1.2","num","IL","9563"
"r_10","2016IV","3.5.2.2.2","num","US","8368"
"r_10","2016IV","3.5.2.1.2","num","US","3835"
"r_10","2016IV","3.5.2.2.2","num","JP","1366"
"r_10","2016IV","3.5.2.1.2","num","JP","922"
"r_10","2016IV","3.5.2.2.2","num","RoW","21869"
"r_10","2016IV","3.5.2.1.2","num","RoW","11034"
"r_11","2016V","3.5.2.2.2","num","total","787378"
"r_11","2016V","3.5.2.1.2","num","total","242785"
"r_11","2016V","3.5.2.2.2","num","EU","596693"
"r_11","2016V","3.5.2.1.2","num","EU","166983"
"r_11","2016V","3.5.2.2.2","num","AT","11907"
"r_11","2016V","3.5.2.1.2","num","AT","3938"
"r_11","2016V","3.5.2.2.2","num","BE","28913"
"r_11","2016V","3.5.2.1.2","num","BE","5194"
"r_11","2016V","3.5.2.2.2","num","DE","228092"
"r_11","2016V","3.5.2.1.2","num","DE","39612"
"r_11","2016V","3.5.2.2.2","num","GR","13070"
"r_11","2016V","3.5.2.1.2","num","GR","7523"
"r_11","2016V","3.5.2.2.2","num","DK","6331"
"r_11","2016V","3.5.2.1.2","num","DK","1535"
"r_11","2016V","3.5.2.2.2","num","EE","6871"
"r_11","2016V","3.5.2.1.2","num","EE","1414"
"r_11","2016V","3.5.2.2.2","num","IE","4395"
"r_11","2016V","3.5.2.1.2","num","IE","1281"
"r_11","2016V","3.5.2.2.2","num","ES","3910"
"r_11","2016V","3.5.2.1.2","num","ES","2021"
"r_11","2016V","3.5.2.2.2","num","IT","12296"
"r_11","2016V","3.5.2.1.2","num","IT","6056"
"r_11","2016V","3.5.2.2.2","num","CY","928"
"r_11","2016V","3.5.2.1.2","num","CY","396"
"r_11","2016V","3.5.2.2.2","num","LV","1933"
"r_11","2016V","3.5.2.1.2","num","LV","538"
"r_11","2016V","3.5.2.2.2","num","LT","8358"
"r_11","2016V","3.5.2.1.2","num","LT","1721"
"r_11","2016V","3.5.2.2.2","num","LU","1377"
"r_11","2016V","3.5.2.1.2","num","LU","258"
"r_11","2016V","3.5.2.2.2","num","MT","304"
"r_11","2016V","3.5.2.1.2","num","MT","144"
"r_11","2016V","3.5.2.2.2","num","NL","8968"
"r_11","2016V","3.5.2.1.2","num","NL","3053"
"r_11","2016V","3.5.2.2.2","num","GB","85557"
"r_11","2016V","3.5.2.1.2","num","GB","18033"
"r_11","2016V","3.5.2.2.2","num","PL","28153"
"r_11","2016V","3.5.2.1.2","num","PL","6515"
"r_11","2016V","3.5.2.2.2","num","PT","1812"
"r_11","2016V","3.5.2.1.2","num","PT","513"
"r_11","2016V","3.5.2.2.2","num","RO","91171"
"r_11","2016V","3.5.2.1.2","num","RO","49778"
"r_11","2016V","3.5.2.2.2","num","SK","1035"
"r_11","2016V","3.5.2.1.2","num","SK","427"
"r_11","2016V","3.5.2.2.2","num","SI","1699"
"r_11","2016V","3.5.2.1.2","num","SI","995"
"r_11","2016V","3.5.2.2.2","num","HU","2995"
"r_11","2016V","3.5.2.1.2","num","HU","1260"
"r_11","2016V","3.5.2.2.2","num","FI","12488"
"r_11","2016V","3.5.2.1.2","num","FI","2637"
"r_11","2016V","3.5.2.2.2","num","FR","24183"
"r_11","2016V","3.5.2.1.2","num","FR","8432"
"r_11","2016V","3.5.2.2.2","num","HR","1672"
"r_11","2016V","3.5.2.1.2","num","HR","676"
"r_11","2016V","3.5.2.2.2","num","CZ","3820"
"r_11","2016V","3.5.2.1.2","num","CZ","1361"
"r_11","2016V","3.5.2.2.2","num","SE","4455"
"r_11","2016V","3.5.2.1.2","num","SE","1672"
"r_11","2016V","3.5.2.2.2","num","OTH_EUR","106165"
"r_11","2016V","3.5.2.1.2","num","OTH_EUR","40280"
"r_11","2016V","3.5.2.2.2","num","MK","10239"
"r_11","2016V","3.5.2.1.2","num","MK","5313"
"r_11","2016V","3.5.2.2.2","num","NO","9769"
"r_11","2016V","3.5.2.1.2","num","NO","2252"
"r_11","2016V","3.5.2.2.2","num","RU","46650"
"r_11","2016V","3.5.2.1.2","num","RU","10726"
"r_11","2016V","3.5.2.2.2","num","RS","4153"
"r_11","2016V","3.5.2.1.2","num","RS","2135"
"r_11","2016V","3.5.2.2.2","num","TR","20471"
"r_11","2016V","3.5.2.1.2","num","TR","13497"
"r_11","2016V","3.5.2.2.2","num","UA","10988"
"r_11","2016V","3.5.2.1.2","num","UA","4830"
"r_11","2016V","3.5.2.2.2","num","CH","3895"
"r_11","2016V","3.5.2.1.2","num","CH","1527"
"r_11","2016V","3.5.2.2.2","num","OTH","46333"
"r_11","2016V","3.5.2.1.2","num","OTH","18049"
"r_11","2016V","3.5.2.2.2","num","IL","30029"
"r_11","2016V","3.5.2.1.2","num","IL","10358"
"r_11","2016V","3.5.2.2.2","num","US","13290"
"r_11","2016V","3.5.2.1.2","num","US","5630"
"r_11","2016V","3.5.2.2.2","num","JP","3014"
"r_11","2016V","3.5.2.1.2","num","JP","2061"
"r_11","2016V","3.5.2.2.2","num","RoW","38187"
"r_11","2016V","3.5.2.1.2","num","RoW","17473"
"r_12","2016VI","3.5.2.2.2","num","total","2729615"
"r_12","2016VI","3.5.2.1.2","num","total","492364"
"r_12","2016VI","3.5.2.2.2","num","EU","1752670"
"r_12","2016VI","3.5.2.1.2","num","EU","316228"
"r_12","2016VI","3.5.2.2.2","num","AT","28831"
"r_12","2016VI","3.5.2.1.2","num","AT","6312"
"r_12","2016VI","3.5.2.2.2","num","BE","45411"
"r_12","2016VI","3.5.2.1.2","num","BE","7978"
"r_12","2016VI","3.5.2.2.2","num","DE","581315"
"r_12","2016VI","3.5.2.1.2","num","DE","82823"
"r_12","2016VI","3.5.2.2.2","num","GR","15216"
"r_12","2016VI","3.5.2.1.2","num","GR","8407"
"r_12","2016VI","3.5.2.2.2","num","DK","31297"
"r_12","2016VI","3.5.2.1.2","num","DK","5972"
"r_12","2016VI","3.5.2.2.2","num","EE","27881"
"r_12","2016VI","3.5.2.1.2","num","EE","4280"
"r_12","2016VI","3.5.2.2.2","num","IE","17108"
"r_12","2016VI","3.5.2.1.2","num","IE","2789"
"r_12","2016VI","3.5.2.2.2","num","ES","5449"
"r_12","2016VI","3.5.2.1.2","num","ES","2712"
"r_12","2016VI","3.5.2.2.2","num","IT","15228"
"r_12","2016VI","3.5.2.1.2","num","IT","6761"
"r_12","2016VI","3.5.2.2.2","num","CY","1445"
"r_12","2016VI","3.5.2.1.2","num","CY","543"
"r_12","2016VI","3.5.2.2.2","num","LV","16501"
"r_12","2016VI","3.5.2.1.2","num","LV","2571"
"r_12","2016VI","3.5.2.2.2","num","LT","30027"
"r_12","2016VI","3.5.2.1.2","num","LT","4991"
"r_12","2016VI","3.5.2.2.2","num","LU","1898"
"r_12","2016VI","3.5.2.1.2","num","LU","299"
"r_12","2016VI","3.5.2.2.2","num","MT","932"
"r_12","2016VI","3.5.2.1.2","num","MT","319"
"r_12","2016VI","3.5.2.2.2","num","NL","19286"
"r_12","2016VI","3.5.2.1.2","num","NL","4262"
"r_12","2016VI","3.5.2.2.2","num","GB","236044"
"r_12","2016VI","3.5.2.1.2","num","GB","37665"
"r_12","2016VI","3.5.2.2.2","num","PL","259541"
"r_12","2016VI","3.5.2.1.2","num","PL","41813"
"r_12","2016VI","3.5.2.2.2","num","PT","1653"
"r_12","2016VI","3.5.2.1.2","num","PT","572"
"r_12","2016VI","3.5.2.2.2","num","RO","185863"
"r_12","2016VI","3.5.2.1.2","num","RO","48828"
"r_12","2016VI","3.5.2.2.2","num","SK","19348"
"r_12","2016VI","3.5.2.1.2","num","SK","3648"
"r_12","2016VI","3.5.2.2.2","num","SI","3922"
"r_12","2016VI","3.5.2.1.2","num","SI","1210"
"r_12","2016VI","3.5.2.2.2","num","HU","28159"
"r_12","2016VI","3.5.2.1.2","num","HU","5676"
"r_12","2016VI","3.5.2.2.2","num","FI","26616"
"r_12","2016VI","3.5.2.1.2","num","FI","4103"
"r_12","2016VI","3.5.2.2.2","num","FR","37714"
"r_12","2016VI","3.5.2.1.2","num","FR","11478"
"r_12","2016VI","3.5.2.2.2","num","HR","1945"
"r_12","2016VI","3.5.2.1.2","num","HR","826"
"r_12","2016VI","3.5.2.2.2","num","CZ","81485"
"r_12","2016VI","3.5.2.1.2","num","CZ","13809"
"r_12","2016VI","3.5.2.2.2","num","SE","32555"
"r_12","2016VI","3.5.2.1.2","num","SE","5581"
"r_12","2016VI","3.5.2.2.2","num","OTH_EUR","660862"
"r_12","2016VI","3.5.2.1.2","num","OTH_EUR","99183"
"r_12","2016VI","3.5.2.2.2","num","MK","8999"
"r_12","2016VI","3.5.2.1.2","num","MK","3771"
"r_12","2016VI","3.5.2.2.2","num","NO","77346"
"r_12","2016VI","3.5.2.1.2","num","NO","11374"
"r_12","2016VI","3.5.2.2.2","num","RU","437051"
"r_12","2016VI","3.5.2.1.2","num","RU","53420"
"r_12","2016VI","3.5.2.2.2","num","RS","8804"
"r_12","2016VI","3.5.2.1.2","num","RS","2986"
"r_12","2016VI","3.5.2.2.2","num","TR","14514"
"r_12","2016VI","3.5.2.1.2","num","TR","8228"
"r_12","2016VI","3.5.2.2.2","num","UA","107149"
"r_12","2016VI","3.5.2.1.2","num","UA","17193"
"r_12","2016VI","3.5.2.2.2","num","CH","6999"
"r_12","2016VI","3.5.2.1.2","num","CH","2211"
"r_12","2016VI","3.5.2.2.2","num","OTH","86574"
"r_12","2016VI","3.5.2.1.2","num","OTH","29959"
"r_12","2016VI","3.5.2.2.2","num","IL","65393"
"r_12","2016VI","3.5.2.1.2","num","IL","20532"
"r_12","2016VI","3.5.2.2.2","num","US","16490"
"r_12","2016VI","3.5.2.1.2","num","US","6338"
"r_12","2016VI","3.5.2.2.2","num","JP","4691"
"r_12","2016VI","3.5.2.1.2","num","JP","3089"
"r_12","2016VI","3.5.2.2.2","num","RoW","229509"
"r_12","2016VI","3.5.2.1.2","num","RoW","46994"
"r_13","2016VII","3.5.2.2.2","num","total","4217736"
"r_13","2016VII","3.5.2.1.2","num","total","699783"
"r_13","2016VII","3.5.2.2.2","num","EU","2881343"
"r_13","2016VII","3.5.2.1.2","num","EU","479447"
"r_13","2016VII","3.5.2.2.2","num","AT","50451"
"r_13","2016VII","3.5.2.1.2","num","AT","9565"
"r_13","2016VII","3.5.2.2.2","num","BE","91504"
"r_13","2016VII","3.5.2.1.2","num","BE","14238"
"r_13","2016VII","3.5.2.2.2","num","DE","783366"
"r_13","2016VII","3.5.2.1.2","num","DE","111030"
"r_13","2016VII","3.5.2.2.2","num","GR","15185"
"r_13","2016VII","3.5.2.1.2","num","GR","7165"
"r_13","2016VII","3.5.2.2.2","num","DK","100406"
"r_13","2016VII","3.5.2.1.2","num","DK","15044"
"r_13","2016VII","3.5.2.2.2","num","EE","34930"
"r_13","2016VII","3.5.2.1.2","num","EE","5122"
"r_13","2016VII","3.5.2.2.2","num","IE","19981"
"r_13","2016VII","3.5.2.1.2","num","IE","3000"
"r_13","2016VII","3.5.2.2.2","num","ES","8725"
"r_13","2016VII","3.5.2.1.2","num","ES","4625"
"r_13","2016VII","3.5.2.2.2","num","IT","18961"
"r_13","2016VII","3.5.2.1.2","num","IT","7369"
"r_13","2016VII","3.5.2.2.2","num","CY","2520"
"r_13","2016VII","3.5.2.1.2","num","CY","1007"
"r_13","2016VII","3.5.2.2.2","num","LV","17174"
"r_13","2016VII","3.5.2.1.2","num","LV","2907"
"r_13","2016VII","3.5.2.2.2","num","LT","39690"
"r_13","2016VII","3.5.2.1.2","num","LT","6502"
"r_13","2016VII","3.5.2.2.2","num","LU","3084"
"r_13","2016VII","3.5.2.1.2","num","LU","479"
"r_13","2016VII","3.5.2.2.2","num","MT","877"
"r_13","2016VII","3.5.2.1.2","num","MT","346"
"r_13","2016VII","3.5.2.2.2","num","NL","43149"
"r_13","2016VII","3.5.2.1.2","num","NL","7183"
"r_13","2016VII","3.5.2.2.2","num","GB","265396"
"r_13","2016VII","3.5.2.1.2","num","GB","38888"
"r_13","2016VII","3.5.2.2.2","num","PL","436908"
"r_13","2016VII","3.5.2.1.2","num","PL","65352"
"r_13","2016VII","3.5.2.2.2","num","PT","3002"
"r_13","2016VII","3.5.2.1.2","num","PT","997"
"r_13","2016VII","3.5.2.2.2","num","RO","454592"
"r_13","2016VII","3.5.2.1.2","num","RO","95856"
"r_13","2016VII","3.5.2.2.2","num","SK","91861"
"r_13","2016VII","3.5.2.1.2","num","SK","13840"
"r_13","2016VII","3.5.2.2.2","num","SI","13741"
"r_13","2016VII","3.5.2.1.2","num","SI","2669"
"r_13","2016VII","3.5.2.2.2","num","HU","57688"
"r_13","2016VII","3.5.2.1.2","num","HU","11087"
"r_13","2016VII","3.5.2.2.2","num","FI","26916"
"r_13","2016VII","3.5.2.1.2","num","FI","4523"
"r_13","2016VII","3.5.2.2.2","num","FR","66667"
"r_13","2016VII","3.5.2.1.2","num","FR","14095"
"r_13","2016VII","3.5.2.2.2","num","HR","2772"
"r_13","2016VII","3.5.2.1.2","num","HR","880"
"r_13","2016VII","3.5.2.2.2","num","CZ","177050"
"r_13","2016VII","3.5.2.1.2","num","CZ","27096"
"r_13","2016VII","3.5.2.2.2","num","SE","54747"
"r_13","2016VII","3.5.2.1.2","num","SE","8582"
"r_13","2016VII","3.5.2.2.2","num","OTH_EUR","879844"
"r_13","2016VII","3.5.2.1.2","num","OTH_EUR","127438"
"r_13","2016VII","3.5.2.2.2","num","MK","20204"
"r_13","2016VII","3.5.2.1.2","num","MK","5802"
"r_13","2016VII","3.5.2.2.2","num","NO","142301"
"r_13","2016VII","3.5.2.1.2","num","NO","18196"
"r_13","2016VII","3.5.2.2.2","num","RU","545779"
"r_13","2016VII","3.5.2.1.2","num","RU","64354"
"r_13","2016VII","3.5.2.2.2","num","RS","21973"
"r_13","2016VII","3.5.2.1.2","num","RS","5370"
"r_13","2016VII","3.5.2.2.2","num","TR","27844"
"r_13","2016VII","3.5.2.1.2","num","TR","13275"
"r_13","2016VII","3.5.2.2.2","num","UA","105599"
"r_13","2016VII","3.5.2.1.2","num","UA","16912"
"r_13","2016VII","3.5.2.2.2","num","CH","16144"
"r_13","2016VII","3.5.2.1.2","num","CH","3529"
"r_13","2016VII","3.5.2.2.2","num","OTH","135475"
"r_13","2016VII","3.5.2.1.2","num","OTH","37522"
"r_13","2016VII","3.5.2.2.2","num","IL","114380"
"r_13","2016VII","3.5.2.1.2","num","IL","28974"
"r_13","2016VII","3.5.2.2.2","num","US","17426"
"r_13","2016VII","3.5.2.1.2","num","US","6838"
"r_13","2016VII","3.5.2.2.2","num","JP","3669"
"r_13","2016VII","3.5.2.1.2","num","JP","1710"
"r_13","2016VII","3.5.2.2.2","num","RoW","321074"
"r_13","2016VII","3.5.2.1.2","num","RoW","55376"
"r_14","2016VIII","3.5.2.2.2","num","total","4204679"
"r_14","2016VIII","3.5.2.1.2","num","total","709516"
"r_14","2016VIII","3.5.2.2.2","num","EU","2990987"
"r_14","2016VIII","3.5.2.1.2","num","EU","498983"
"r_14","2016VIII","3.5.2.2.2","num","AT","50226"
"r_14","2016VIII","3.5.2.1.2","num","AT","9182"
"r_14","2016VIII","3.5.2.2.2","num","BE","75368"
"r_14","2016VIII","3.5.2.1.2","num","BE","12004"
"r_14","2016VIII","3.5.2.2.2","num","DE","857378"
"r_14","2016VIII","3.5.2.1.2","num","DE","120530"
"r_14","2016VIII","3.5.2.2.2","num","GR","16863"
"r_14","2016VIII","3.5.2.1.2","num","GR","8811"
"r_14","2016VIII","3.5.2.2.2","num","DK","32163"
"r_14","2016VIII","3.5.2.1.2","num","DK","5911"
"r_14","2016VIII","3.5.2.2.2","num","EE","33106"
"r_14","2016VIII","3.5.2.1.2","num","EE","4870"
"r_14","2016VIII","3.5.2.2.2","num","IE","18509"
"r_14","2016VIII","3.5.2.1.2","num","IE","2986"
"r_14","2016VIII","3.5.2.2.2","num","ES","13879"
"r_14","2016VIII","3.5.2.1.2","num","ES","7601"
"r_14","2016VIII","3.5.2.2.2","num","IT","27052"
"r_14","2016VIII","3.5.2.1.2","num","IT","9610"
"r_14","2016VIII","3.5.2.2.2","num","CY","3056"
"r_14","2016VIII","3.5.2.1.2","num","CY","1361"
"r_14","2016VIII","3.5.2.2.2","num","LV","19721"
"r_14","2016VIII","3.5.2.1.2","num","LV","2908"
"r_14","2016VIII","3.5.2.2.2","num","LT","36285"
"r_14","2016VIII","3.5.2.1.2","num","LT","5893"
"r_14","2016VIII","3.5.2.2.2","num","LU","5631"
"r_14","2016VIII","3.5.2.1.2","num","LU","1002"
"r_14","2016VIII","3.5.2.2.2","num","MT","1755"
"r_14","2016VIII","3.5.2.1.2","num","MT","463"
"r_14","2016VIII","3.5.2.2.2","num","NL","60597"
"r_14","2016VIII","3.5.2.1.2","num","NL","9997"
"r_14","2016VIII","3.5.2.2.2","num","GB","320480"
"r_14","2016VIII","3.5.2.1.2","num","GB","44018"
"r_14","2016VIII","3.5.2.2.2","num","PL","406672"
"r_14","2016VIII","3.5.2.1.2","num","PL","61249"
"r_14","2016VIII","3.5.2.2.2","num","PT","3718"
"r_14","2016VIII","3.5.2.1.2","num","PT","1443"
"r_14","2016VIII","3.5.2.2.2","num","RO","518397"
"r_14","2016VIII","3.5.2.1.2","num","RO","108211"
"r_14","2016VIII","3.5.2.2.2","num","SK","92934"
"r_14","2016VIII","3.5.2.1.2","num","SK","13771"
"r_14","2016VIII","3.5.2.2.2","num","SI","10897"
"r_14","2016VIII","3.5.2.1.2","num","SI","2163"
"r_14","2016VIII","3.5.2.2.2","num","HU","64175"
