RevisionColumn,NUTS,Age10_LFS,GenderID,Units,periods,ValueColumn
"r_38","BG41","0","0","1000cp","2024Q1","1014.6"
"r_38","BG41","0","1","1000cp","2024Q1","520.7"
"r_38","BG41","0","2","1000cp","2024Q1","493.8"
"r_38","BG41","15 - 64_gr","0","1000cp","2024Q1","985.3"
"r_38","BG41","15 - 64_gr","1","1000cp","2024Q1","504.8"
"r_38","BG41","15 - 64_gr","2","1000cp","2024Q1","480.5"
"r_38","BG42","0","0","1000cp","2024Q1","595.2"
"r_38","BG42","0","1","1000cp","2024Q1","322"
"r_38","BG42","0","2","1000cp","2024Q1","273.1"
"r_38","BG42","15 - 64_gr","0","1000cp","2024Q1","573.1"
"r_38","BG42","15 - 64_gr","1","1000cp","2024Q1","308.5"
"r_38","BG42","15 - 64_gr","2","1000cp","2024Q1","264.6"
"r_39","BG","0","0","1000cp","2021Q1","3027.2"
"r_39","BG","0","1","1000cp","2021Q1","1622.4"
"r_39","BG","0","2","1000cp","2021Q1","1404.8"
"r_39","BG","15 - 64_gr","0","1000cp","2021Q1","2934"
"r_39","BG","15 - 64_gr","1","1000cp","2021Q1","1571.3"
"r_39","BG","15 - 64_gr","2","1000cp","2021Q1","1362.8"
"r_39","BG31","0","0","1000cp","2021Q1","288"
"r_39","BG31","0","1","1000cp","2021Q1","156.7"
"r_39","BG31","0","2","1000cp","2021Q1","131.3"
"r_39","BG31","15 - 64_gr","0","1000cp","2021Q1","279"
"r_39","BG31","15 - 64_gr","1","1000cp","2021Q1","151.7"
"r_39","BG31","15 - 64_gr","2","1000cp","2021Q1","127.3"
"r_39","BG32","0","0","1000cp","2021Q1","317.4"
"r_39","BG32","0","1","1000cp","2021Q1","166"
"r_39","BG32","0","2","1000cp","2021Q1","151.4"
"r_39","BG32","15 - 64_gr","0","1000cp","2021Q1","305.8"
"r_39","BG32","15 - 64_gr","1","1000cp","2021Q1","159.2"
"r_39","BG32","15 - 64_gr","2","1000cp","2021Q1","146.5"
"r_39","BG33","0","0","1000cp","2021Q1","384.5"
"r_39","BG33","0","1","1000cp","2021Q1","216.3"
"r_39","BG33","0","2","1000cp","2021Q1","168.2"
"r_39","BG33","15 - 64_gr","0","1000cp","2021Q1","372.2"
"r_39","BG33","15 - 64_gr","1","1000cp","2021Q1","209.1"
"r_39","BG33","15 - 64_gr","2","1000cp","2021Q1","163.1"
"r_39","BG34","0","0","1000cp","2021Q1","423.2"
"r_39","BG34","0","1","1000cp","2021Q1","233.1"
"r_39","BG34","0","2","1000cp","2021Q1","190.1"
"r_39","BG34","15 - 64_gr","0","1000cp","2021Q1","408"
"r_39","BG34","15 - 64_gr","1","1000cp","2021Q1","224.2"
"r_39","BG34","15 - 64_gr","2","1000cp","2021Q1","183.8"
"r_39","BG41","0","0","1000cp","2021Q1","1030.2"
"r_39","BG41","0","1","1000cp","2021Q1","534.6"
"r_39","BG41","0","2","1000cp","2021Q1","495.6"
"r_39","BG41","15 - 64_gr","0","1000cp","2021Q1","1005.1"
"r_39","BG41","15 - 64_gr","1","1000cp","2021Q1","523.4"
"r_39","BG41","15 - 64_gr","2","1000cp","2021Q1","481.7"
"r_39","BG42","0","0","1000cp","2021Q1","584"
"r_39","BG42","0","1","1000cp","2021Q1","315.7"
"r_39","BG42","0","2","1000cp","2021Q1","268.3"
"r_39","BG42","15 - 64_gr","0","1000cp","2021Q1","564"
"r_39","BG42","15 - 64_gr","1","1000cp","2021Q1","303.7"
"r_39","BG42","15 - 64_gr","2","1000cp","2021Q1","260.3"
"r_40","BG","0","0","1000cp","2021Q2","3034.7"
"r_40","BG","0","1","1000cp","2021Q2","1622.3"
"r_40","BG","0","2","1000cp","2021Q2","1412.4"
"r_40","BG","15 - 64_gr","0","1000cp","2021Q2","2941.7"
"r_40","BG","15 - 64_gr","1","1000cp","2021Q2","1565.8"
"r_40","BG","15 - 64_gr","2","1000cp","2021Q2","1375.9"
"r_40","BG31","0","0","1000cp","2021Q2","287.1"
"r_40","BG31","0","1","1000cp","2021Q2","161.2"
"r_40","BG31","0","2","1000cp","2021Q2","125.9"
"r_40","BG31","15 - 64_gr","0","1000cp","2021Q2","277.1"
"r_40","BG31","15 - 64_gr","1","1000cp","2021Q2","155.2"
"r_40","BG31","15 - 64_gr","2","1000cp","2021Q2","121.9"
"r_40","BG32","0","0","1000cp","2021Q2","316.1"
"r_40","BG32","0","1","1000cp","2021Q2","167.4"
"r_40","BG32","0","2","1000cp","2021Q2","148.7"
"r_40","BG32","15 - 64_gr","0","1000cp","2021Q2","304.6"
"r_40","BG32","15 - 64_gr","1","1000cp","2021Q2","160.8"
"r_40","BG32","15 - 64_gr","2","1000cp","2021Q2","143.8"
"r_40","BG33","0","0","1000cp","2021Q2","394.5"
"r_40","BG33","0","1","1000cp","2021Q2","218.3"
"r_40","BG33","0","2","1000cp","2021Q2","176.2"
"r_40","BG33","15 - 64_gr","0","1000cp","2021Q2","381.9"
"r_40","BG33","15 - 64_gr","1","1000cp","2021Q2","210.1"
"r_40","BG33","15 - 64_gr","2","1000cp","2021Q2","171.8"
"r_40","BG34","0","0","1000cp","2021Q2","423.5"
"r_40","BG34","0","1","1000cp","2021Q2","231.1"
"r_40","BG34","0","2","1000cp","2021Q2","192.4"
"r_40","BG34","15 - 64_gr","0","1000cp","2021Q2","411.1"
"r_40","BG34","15 - 64_gr","1","1000cp","2021Q2","223.7"
"r_40","BG34","15 - 64_gr","2","1000cp","2021Q2","187.4"
"r_40","BG41","0","0","1000cp","2021Q2","1030.2"
"r_40","BG41","0","1","1000cp","2021Q2","530.9"
"r_40","BG41","0","2","1000cp","2021Q2","499.2"
"r_40","BG41","15 - 64_gr","0","1000cp","2021Q2","1005.7"
"r_40","BG41","15 - 64_gr","1","1000cp","2021Q2","516.1"
"r_40","BG41","15 - 64_gr","2","1000cp","2021Q2","489.6"
"r_40","BG42","0","0","1000cp","2021Q2","583.4"
"r_40","BG42","0","1","1000cp","2021Q2","313.4"
"r_40","BG42","0","2","1000cp","2021Q2","270"
"r_40","BG42","15 - 64_gr","0","1000cp","2021Q2","561.3"
"r_40","BG42","15 - 64_gr","1","1000cp","2021Q2","299.9"
"r_40","BG42","15 - 64_gr","2","1000cp","2021Q2","261.4"
"r_41","BG","0","0","1000cp","2021Q3","3065.4"
"r_41","BG","0","1","1000cp","2021Q3","1638.3"
"r_41","BG","0","2","1000cp","2021Q3","1427"
"r_41","BG","15 - 64_gr","0","1000cp","2021Q3","2968.7"
"r_41","BG","15 - 64_gr","1","1000cp","2021Q3","1577.8"
"r_41","BG","15 - 64_gr","2","1000cp","2021Q3","1390.9"
"r_41","BG31","0","0","1000cp","2021Q3","292.3"
"r_41","BG31","0","1","1000cp","2021Q3","159"
"r_41","BG31","0","2","1000cp","2021Q3","133.3"
"r_41","BG31","15 - 64_gr","0","1000cp","2021Q3","282.8"
"r_41","BG31","15 - 64_gr","1","1000cp","2021Q3","154.1"
"r_41","BG31","15 - 64_gr","2","1000cp","2021Q3","128.7"
"r_41","BG32","0","0","1000cp","2021Q3","318.4"
"r_41","BG32","0","1","1000cp","2021Q3","171.1"
"r_41","BG32","0","2","1000cp","2021Q3","147.4"
"r_41","BG32","15 - 64_gr","0","1000cp","2021Q3","308.5"
"r_41","BG32","15 - 64_gr","1","1000cp","2021Q3","164.2"
"r_41","BG32","15 - 64_gr","2","1000cp","2021Q3","144.2"
"r_41","BG33","0","0","1000cp","2021Q3","394.5"
"r_41","BG33","0","1","1000cp","2021Q3","220.3"
"r_41","BG33","0","2","1000cp","2021Q3","174.2"
"r_41","BG33","15 - 64_gr","0","1000cp","2021Q3","381.4"
"r_41","BG33","15 - 64_gr","1","1000cp","2021Q3","211.9"
"r_41","BG33","15 - 64_gr","2","1000cp","2021Q3","169.6"
"r_41","BG34","0","0","1000cp","2021Q3","432.7"
"r_41","BG34","0","1","1000cp","2021Q3","235.2"
"r_41","BG34","0","2","1000cp","2021Q3","197.5"
"r_41","BG34","15 - 64_gr","0","1000cp","2021Q3","419.2"
"r_41","BG34","15 - 64_gr","1","1000cp","2021Q3","226.2"
"r_41","BG34","15 - 64_gr","2","1000cp","2021Q3","193"
"r_41","BG41","0","0","1000cp","2021Q3","1029.2"
"r_41","BG41","0","1","1000cp","2021Q3","531.1"
"r_41","BG41","0","2","1000cp","2021Q3","498.1"
"r_41","BG41","15 - 64_gr","0","1000cp","2021Q3","1001.6"
"r_41","BG41","15 - 64_gr","1","1000cp","2021Q3","513.8"
"r_41","BG41","15 - 64_gr","2","1000cp","2021Q3","487.8"
"r_41","BG42","0","0","1000cp","2021Q3","598.3"
"r_41","BG42","0","1","1000cp","2021Q3","321.6"
"r_41","BG42","0","2","1000cp","2021Q3","276.7"
"r_41","BG42","15 - 64_gr","0","1000cp","2021Q3","575.2"
"r_41","BG42","15 - 64_gr","1","1000cp","2021Q3","307.6"
"r_41","BG42","15 - 64_gr","2","1000cp","2021Q3","267.6"
"r_42","BG","0","0","1000cp","2021Q4","3008.5"
"r_42","BG","0","1","1000cp","2021Q4","1608.6"
"r_42","BG","0","2","1000cp","2021Q4","1399.9"
"r_42","BG","15 - 64_gr","0","1000cp","2021Q4","2914.1"
"r_42","BG","15 - 64_gr","1","1000cp","2021Q4","1553.2"
"r_42","BG","15 - 64_gr","2","1000cp","2021Q4","1360.9"
"r_42","BG31","0","0","1000cp","2021Q4","270.4"
"r_42","BG31","0","1","1000cp","2021Q4","143.8"
"r_42","BG31","0","2","1000cp","2021Q4","126.6"
"r_42","BG31","15 - 64_gr","0","1000cp","2021Q4","263.5"
"r_42","BG31","15 - 64_gr","1","1000cp","2021Q4","140.1"
"r_42","BG31","15 - 64_gr","2","1000cp","2021Q4","123.4"
"r_42","BG32","0","0","1000cp","2021Q4","308.7"
"r_42","BG32","0","1","1000cp","2021Q4","162.1"
"r_42","BG32","0","2","1000cp","2021Q4","146.5"
"r_42","BG32","15 - 64_gr","0","1000cp","2021Q4","298.5"
"r_42","BG32","15 - 64_gr","1","1000cp","2021Q4","154.7"
"r_42","BG32","15 - 64_gr","2","1000cp","2021Q4","143.9"
"r_42","BG33","0","0","1000cp","2021Q4","393"
"r_42","BG33","0","1","1000cp","2021Q4","220.1"
"r_42","BG33","0","2","1000cp","2021Q4","172.9"
"r_42","BG33","15 - 64_gr","0","1000cp","2021Q4","379.4"
"r_42","BG33","15 - 64_gr","1","1000cp","2021Q4","212.1"
"r_42","BG33","15 - 64_gr","2","1000cp","2021Q4","167.3"
"r_42","BG34","0","0","1000cp","2021Q4","424"
"r_42","BG34","0","1","1000cp","2021Q4","234.8"
"r_42","BG34","0","2","1000cp","2021Q4","189.2"
"r_42","BG34","15 - 64_gr","0","1000cp","2021Q4","409"
"r_42","BG34","15 - 64_gr","1","1000cp","2021Q4","225.9"
"r_42","BG34","15 - 64_gr","2","1000cp","2021Q4","183.2"
"r_42","BG41","0","0","1000cp","2021Q4","1027.8"
"r_42","BG41","0","1","1000cp","2021Q4","530.3"
"r_42","BG41","0","2","1000cp","2021Q4","497.6"
"r_42","BG41","15 - 64_gr","0","1000cp","2021Q4","998.5"
"r_42","BG41","15 - 64_gr","1","1000cp","2021Q4","514.9"
"r_42","BG41","15 - 64_gr","2","1000cp","2021Q4","483.6"
"r_42","BG42","0","0","1000cp","2021Q4","584.6"
"r_42","BG42","0","1","1000cp","2021Q4","317.5"
"r_42","BG42","0","2","1000cp","2021Q4","267.1"
"r_42","BG42","15 - 64_gr","0","1000cp","2021Q4","565.1"
"r_42","BG42","15 - 64_gr","1","1000cp","2021Q4","305.6"
"r_42","BG42","15 - 64_gr","2","1000cp","2021Q4","259.5"
"r_43","BG","0","0","1000cp","2024Q2","3060.6"
"r_43","BG","0","1","1000cp","2024Q2","1625.6"
"r_43","BG","0","2","1000cp","2024Q2","1435"
"r_43","BG","15 - 64_gr","0","1000cp","2024Q2","2950.3"
"r_43","BG","15 - 64_gr","1","1000cp","2024Q2","1562.5"
"r_43","BG","15 - 64_gr","2","1000cp","2024Q2","1387.8"
"r_43","BG31","0","0","1000cp","2024Q2","289.2"
"r_43","BG31","0","1","1000cp","2024Q2","153.3"
"r_43","BG31","0","2","1000cp","2024Q2","135.9"
"r_43","BG31","15 - 64_gr","0","1000cp","2024Q2","274.3"
"r_43","BG31","15 - 64_gr","1","1000cp","2024Q2","145.2"
"r_43","BG31","15 - 64_gr","2","1000cp","2024Q2","129"
"r_43","BG32","0","0","1000cp","2024Q2","307.8"
"r_43","BG32","0","1","1000cp","2024Q2","165.4"
"r_43","BG32","0","2","1000cp","2024Q2","142.5"
"r_43","BG32","15 - 64_gr","0","1000cp","2024Q2","299.6"
"r_43","BG32","15 - 64_gr","1","1000cp","2024Q2","160.3"
"r_43","BG32","15 - 64_gr","2","1000cp","2024Q2","139.3"
"r_43","BG33","0","0","1000cp","2024Q2","417.6"
"r_43","BG33","0","1","1000cp","2024Q2","225.1"
"r_43","BG33","0","2","1000cp","2024Q2","192.5"
"r_43","BG33","15 - 64_gr","0","1000cp","2024Q2","401.6"
"r_43","BG33","15 - 64_gr","1","1000cp","2024Q2","215.3"
"r_43","BG33","15 - 64_gr","2","1000cp","2024Q2","186.3"
"r_43","BG34","0","0","1000cp","2024Q2","452.8"
"r_43","BG34","0","1","1000cp","2024Q2","243.7"
"r_43","BG34","0","2","1000cp","2024Q2","209.2"
"r_43","BG34","15 - 64_gr","0","1000cp","2024Q2","436.9"
"r_43","BG34","15 - 64_gr","1","1000cp","2024Q2","234.5"
"r_43","BG34","15 - 64_gr","2","1000cp","2024Q2","202.4"
"r_43","BG41","0","0","1000cp","2024Q2","1001.5"
"r_43","BG41","0","1","1000cp","2024Q2","513.6"
"r_43","BG41","0","2","1000cp","2024Q2","487.9"
"r_43","BG41","15 - 64_gr","0","1000cp","2024Q2","969.8"
"r_43","BG41","15 - 64_gr","1","1000cp","2024Q2","498.3"
"r_43","BG41","15 - 64_gr","2","1000cp","2024Q2","471.5"
"r_43","BG42","0","0","1000cp","2024Q2","591.7"
"r_43","BG42","0","1","1000cp","2024Q2","324.6"
"r_43","BG42","0","2","1000cp","2024Q2","267.1"
"r_43","BG42","15 - 64_gr","0","1000cp","2024Q2","568.2"
"r_43","BG42","15 - 64_gr","1","1000cp","2024Q2","308.9"
"r_43","BG42","15 - 64_gr","2","1000cp","2024Q2","259.3"
"r_44","BG","0","0","1000cp","2024Q3","3075.1"
"r_44","BG","0","1","1000cp","2024Q3","1633.2"
"r_44","BG","0","2","1000cp","2024Q3","1441.9"
"r_44","BG","15 - 64_gr","0","1000cp","2024Q3","2958"
"r_44","BG","15 - 64_gr","1","1000cp","2024Q3","1567.3"
"r_44","BG","15 - 64_gr","2","1000cp","2024Q3","1390.7"
"r_44","BG31","0","0","1000cp","2024Q3","286.2"
"r_44","BG31","0","1","1000cp","2024Q3","151"
"r_44","BG31","0","2","1000cp","2024Q3","135.1"
"r_44","BG31","15 - 64_gr","0","1000cp","2024Q3","273.4"
"r_44","BG31","15 - 64_gr","1","1000cp","2024Q3","144"
"r_44","BG31","15 - 64_gr","2","1000cp","2024Q3","129.3"
"r_44","BG32","0","0","1000cp","2024Q3","307.3"
"r_44","BG32","0","1","1000cp","2024Q3","164.3"
"r_44","BG32","0","2","1000cp","2024Q3","143.1"
"r_44","BG32","15 - 64_gr","0","1000cp","2024Q3","297.2"
"r_44","BG32","15 - 64_gr","1","1000cp","2024Q3","158"
"r_44","BG32","15 - 64_gr","2","1000cp","2024Q3","139.2"
"r_44","BG33","0","0","1000cp","2024Q3","416.1"
"r_44","BG33","0","1","1000cp","2024Q3","229.6"
"r_44","BG33","0","2","1000cp","2024Q3","186.5"
"r_44","BG33","15 - 64_gr","0","1000cp","2024Q3","398.2"
"r_44","BG33","15 - 64_gr","1","1000cp","2024Q3","217.9"
"r_44","BG33","15 - 64_gr","2","1000cp","2024Q3","180.3"
"r_44","BG34","0","0","1000cp","2024Q3","440.2"
"r_44","BG34","0","1","1000cp","2024Q3","234.4"
"r_44","BG34","0","2","1000cp","2024Q3","205.8"
"r_44","BG34","15 - 64_gr","0","1000cp","2024Q3","424.5"
"r_44","BG34","15 - 64_gr","1","1000cp","2024Q3","225.6"
"r_44","BG34","15 - 64_gr","2","1000cp","2024Q3","198.9"
"r_44","BG41","0","0","1000cp","2024Q3","1030.9"
"r_44","BG41","0","1","1000cp","2024Q3","526.8"
"r_44","BG41","0","2","1000cp","2024Q3","504.1"
"r_44","BG41","15 - 64_gr","0","1000cp","2024Q3","995"
"r_44","BG41","15 - 64_gr","1","1000cp","2024Q3","509.6"
"r_44","BG41","15 - 64_gr","2","1000cp","2024Q3","485.4"
"r_44","BG42","0","0","1000cp","2024Q3","594.4"
"r_44","BG42","0","1","1000cp","2024Q3","327.1"
"r_44","BG42","0","2","1000cp","2024Q3","267.3"
"r_44","BG42","15 - 64_gr","0","1000cp","2024Q3","569.7"
"r_44","BG42","15 - 64_gr","1","1000cp","2024Q3","312.2"
"r_44","BG42","15 - 64_gr","2","1000cp","2024Q3","257.5"
"r_45","BG","0","0","1000cp","2024Q4","3045.8"
"r_45","BG","0","1","1000cp","2024Q4","1615"
"r_45","BG","0","2","1000cp","2024Q4","1430.8"
"r_45","BG","15 - 64_gr","0","1000cp","2024Q4","2923.6"
"r_45","BG","15 - 64_gr","1","1000cp","2024Q4","1546"
"r_45","BG","15 - 64_gr","2","1000cp","2024Q4","1377.6"
"r_45","BG31","0","0","1000cp","2024Q4","283.5"
"r_45","BG31","0","1","1000cp","2024Q4","151.2"
"r_45","BG31","0","2","1000cp","2024Q4","132.2"
"r_45","BG31","15 - 64_gr","0","1000cp","2024Q4","271.9"
"r_45","BG31","15 - 64_gr","1","1000cp","2024Q4","144.6"
"r_45","BG31","15 - 64_gr","2","1000cp","2024Q4","127.3"
"r_45","BG32","0","0","1000cp","2024Q4","294.7"
"r_45","BG32","0","1","1000cp","2024Q4","156.5"
"r_45","BG32","0","2","1000cp","2024Q4","138.3"
"r_45","BG32","15 - 64_gr","0","1000cp","2024Q4","283.9"
"r_45","BG32","15 - 64_gr","1","1000cp","2024Q4","149.8"
"r_45","BG32","15 - 64_gr","2","1000cp","2024Q4","134.2"
"r_45","BG33","0","0","1000cp","2024Q4","411.1"
"r_45","BG33","0","1","1000cp","2024Q4","225.6"
"r_45","BG33","0","2","1000cp","2024Q4","185.5"
"r_45","BG33","15 - 64_gr","0","1000cp","2024Q4","389.9"
"r_45","BG33","15 - 64_gr","1","1000cp","2024Q4","213.1"
"r_45","BG33","15 - 64_gr","2","1000cp","2024Q4","176.8"
"r_45","BG34","0","0","1000cp","2024Q4","434.8"
"r_45","BG34","0","1","1000cp","2024Q4","234.5"
"r_45","BG34","0","2","1000cp","2024Q4","200.2"
"r_45","BG34","15 - 64_gr","0","1000cp","2024Q4","417.1"
"r_45","BG34","15 - 64_gr","1","1000cp","2024Q4","224.3"
"r_45","BG34","15 - 64_gr","2","1000cp","2024Q4","192.8"
"r_45","BG41","0","0","1000cp","2024Q4","1028.4"
"r_45","BG41","0","1","1000cp","2024Q4","527.8"
"r_45","BG41","0","2","1000cp","2024Q4","500.6"
"r_45","BG41","15 - 64_gr","0","1000cp","2024Q4","993"
"r_45","BG41","15 - 64_gr","1","1000cp","2024Q4","510"
"r_45","BG41","15 - 64_gr","2","1000cp","2024Q4","483"
"r_45","BG42","0","0","1000cp","2024Q4","593.2"
"r_45","BG42","0","1","1000cp","2024Q4","319.3"
"r_45","BG42","0","2","1000cp","2024Q4","273.9"
"r_45","BG42","15 - 64_gr","0","1000cp","2024Q4","567.8"
"r_45","BG42","15 - 64_gr","1","1000cp","2024Q4","304.2"
"r_45","BG42","15 - 64_gr","2","1000cp","2024Q4","263.6"
"r_46","BG","0","0","1000cp","2025Q1","3027.6"
"r_46","BG","0","1","1000cp","2025Q1","1609.1"
"r_46","BG","0","2","1000cp","2025Q1","1418.5"
"r_46","BG","15 - 64_gr","0","1000cp","2025Q1","2914.3"
"r_46","BG","15 - 64_gr","1","1000cp","2025Q1","1547.4"
"r_46","BG","15 - 64_gr","2","1000cp","2025Q1","1366.9"
"r_46","BG31","0","0","1000cp","2025Q1","286.5"
"r_46","BG31","0","1","1000cp","2025Q1","151.4"
"r_46","BG31","0","2","1000cp","2025Q1","135.1"
"r_46","BG31","15 - 64_gr","0","1000cp","2025Q1","273.1"
"r_46","BG31","15 - 64_gr","1","1000cp","2025Q1","143.7"
"r_46","BG31","15 - 64_gr","2","1000cp","2025Q1","129.4"
"r_46","BG32","0","0","1000cp","2025Q1","295.9"
"r_46","BG32","0","1","1000cp","2025Q1","158.3"
"r_46","BG32","0","2","1000cp","2025Q1","137.6"
"r_46","BG32","15 - 64_gr","0","1000cp","2025Q1","283.8"
"r_46","BG32","15 - 64_gr","1","1000cp","2025Q1","151.2"
"r_46","BG32","15 - 64_gr","2","1000cp","2025Q1","132.7"
"r_46","BG33","0","0","1000cp","2025Q1","405.5"
"r_46","BG33","0","1","1000cp","2025Q1","221.8"
"r_46","BG33","0","2","1000cp","2025Q1","183.8"
"r_46","BG33","15 - 64_gr","0","1000cp","2025Q1","387.6"
"r_46","BG33","15 - 64_gr","1","1000cp","2025Q1","212.6"
"r_46","BG33","15 - 64_gr","2","1000cp","2025Q1","175"
"r_46","BG34","0","0","1000cp","2025Q1","437.8"
"r_46","BG34","0","1","1000cp","2025Q1","237.8"
"r_46","BG34","0","2","1000cp","2025Q1","200"
"r_46","BG34","15 - 64_gr","0","1000cp","2025Q1","421.4"
"r_46","BG34","15 - 64_gr","1","1000cp","2025Q1","228.8"
"r_46","BG34","15 - 64_gr","2","1000cp","2025Q1","192.6"
"r_46","BG41","0","0","1000cp","2025Q1","1019.4"
"r_46","BG41","0","1","1000cp","2025Q1","525.6"
"r_46","BG41","0","2","1000cp","2025Q1","493.8"
"r_46","BG41","15 - 64_gr","0","1000cp","2025Q1","987.9"
"r_46","BG41","15 - 64_gr","1","1000cp","2025Q1","509.1"
"r_46","BG41","15 - 64_gr","2","1000cp","2025Q1","478.9"
"r_46","BG42","0","0","1000cp","2025Q1","582.5"
"r_46","BG42","0","1","1000cp","2025Q1","314.1"
"r_46","BG42","0","2","1000cp","2025Q1","268.4"
"r_46","BG42","15 - 64_gr","0","1000cp","2025Q1","560.6"
"r_46","BG42","15 - 64_gr","1","1000cp","2025Q1","302.2"
"r_46","BG42","15 - 64_gr","2","1000cp","2025Q1","258.4"
"r_47","BG","0","0","1000cp","2025Q2","3044.6"
"r_47","BG","0","1","1000cp","2025Q2","1614.9"
"r_47","BG","0","2","1000cp","2025Q2","1429.6"
"r_47","BG","15 - 64_gr","0","1000cp","2025Q2","2925.5"
"r_47","BG","15 - 64_gr","1","1000cp","2025Q2","1552.3"
"r_47","BG","15 - 64_gr","2","1000cp","2025Q2","1373.2"
"r_47","BG31","0","0","1000cp","2025Q2","286.4"
"r_47","BG31","0","1","1000cp","2025Q2","150.8"
"r_47","BG31","0","2","1000cp","2025Q2","135.5"
"r_47","BG31","15 - 64_gr","0","1000cp","2025Q2","270.7"
"r_47","BG31","15 - 64_gr","1","1000cp","2025Q2","142.9"
"r_47","BG31","15 - 64_gr","2","1000cp","2025Q2","127.8"
"r_47","BG32","0","0","1000cp","2025Q2","305.4"
"r_47","BG32","0","1","1000cp","2025Q2","164.9"
"r_47","BG32","0","2","1000cp","2025Q2","140.5"
"r_47","BG32","15 - 64_gr","0","1000cp","2025Q2","291.7"
"r_47","BG32","15 - 64_gr","1","1000cp","2025Q2","156.6"
"r_47","BG32","15 - 64_gr","2","1000cp","2025Q2","135.1"
"r_47","BG33","0","0","1000cp","2025Q2","409.7"
"r_47","BG33","0","1","1000cp","2025Q2","221.3"
"r_47","BG33","0","2","1000cp","2025Q2","188.4"
"r_47","BG33","15 - 64_gr","0","1000cp","2025Q2","391.9"
"r_47","BG33","15 - 64_gr","1","1000cp","2025Q2","212.4"
"r_47","BG33","15 - 64_gr","2","1000cp","2025Q2","179.5"
"r_47","BG34","0","0","1000cp","2025Q2","440.8"
"r_47","BG34","0","1","1000cp","2025Q2","240.3"
"r_47","BG34","0","2","1000cp","2025Q2","200.5"
"r_47","BG34","15 - 64_gr","0","1000cp","2025Q2","425.5"
"r_47","BG34","15 - 64_gr","1","1000cp","2025Q2","230.7"
"r_47","BG34","15 - 64_gr","2","1000cp","2025Q2","194.7"
"r_47","BG41","0","0","1000cp","2025Q2","1021.3"
"r_47","BG41","0","1","1000cp","2025Q2","524.8"
"r_47","BG41","0","2","1000cp","2025Q2","496.5"
"r_47","BG41","15 - 64_gr","0","1000cp","2025Q2","990.2"
"r_47","BG41","15 - 64_gr","1","1000cp","2025Q2","510"
"r_47","BG41","15 - 64_gr","2","1000cp","2025Q2","480.2"
"r_47","BG42","0","0","1000cp","2025Q2","581.1"
"r_47","BG42","0","1","1000cp","2025Q2","312.9"
"r_47","BG42","0","2","1000cp","2025Q2","268.2"
"r_47","BG42","15 - 64_gr","0","1000cp","2025Q2","555.6"
"r_47","BG42","15 - 64_gr","1","1000cp","2025Q2","299.7"
"r_47","BG42","15 - 64_gr","2","1000cp","2025Q2","255.9"
"r_48","BG","0","0","1000cp","2025Q3","3060.5"
"r_48","BG","0","1","1000cp","2025Q3","1622.6"
"r_48","BG","0","2","1000cp","2025Q3","1437.9"
"r_48","BG","15 - 64_gr","0","1000cp","2025Q3","2926.8"
"r_48","BG","15 - 64_gr","1","1000cp","2025Q3","1552.1"
"r_48","BG","15 - 64_gr","2","1000cp","2025Q3","1374.7"
"r_48","BG31","0","0","1000cp","2025Q3","282.3"
"r_48","BG31","0","1","1000cp","2025Q3","148.9"
"r_48","BG31","0","2","1000cp","2025Q3","133.4"
"r_48","BG31","15 - 64_gr","0","1000cp","2025Q3","266.7"
"r_48","BG31","15 - 64_gr","1","1000cp","2025Q3","141.5"
"r_48","BG31","15 - 64_gr","2","1000cp","2025Q3","125.2"
"r_48","BG32","0","0","1000cp","2025Q3","304"
"r_48","BG32","0","1","1000cp","2025Q3","161.2"
"r_48","BG32","0","2","1000cp","2025Q3","142.8"
"r_48","BG32","15 - 64_gr","0","1000cp","2025Q3","288.9"
"r_48","BG32","15 - 64_gr","1","1000cp","2025Q3","152.5"
"r_48","BG32","15 - 64_gr","2","1000cp","2025Q3","136.4"
"r_48","BG33","0","0","1000cp","2025Q3","409.9"
"r_48","BG33","0","1","1000cp","2025Q3","224.4"
"r_48","BG33","0","2","1000cp","2025Q3","185.4"
"r_48","BG33","15 - 64_gr","0","1000cp","2025Q3","387.9"
"r_48","BG33","15 - 64_gr","1","1000cp","2025Q3","212.6"
"r_48","BG33","15 - 64_gr","2","1000cp","2025Q3","175.3"
"r_48","BG34","0","0","1000cp","2025Q3","434.9"
"r_48","BG34","0","1","1000cp","2025Q3","236.8"
"r_48","BG34","0","2","1000cp","2025Q3","198.1"
"r_48","BG34","15 - 64_gr","0","1000cp","2025Q3","419.5"
"r_48","BG34","15 - 64_gr","1","1000cp","2025Q3","227.5"
"r_48","BG34","15 - 64_gr","2","1000cp","2025Q3","192"
"r_48","BG41","0","0","1000cp","2025Q3","1040"
"r_48","BG41","0","1","1000cp","2025Q3","533.5"
"r_48","BG41","0","2","1000cp","2025Q3","506.5"
"r_48","BG41","15 - 64_gr","0","1000cp","2025Q3","1000.7"
"r_48","BG41","15 - 64_gr","1","1000cp","2025Q3","513.7"
"r_48","BG41","15 - 64_gr","2","1000cp","2025Q3","486.9"
"r_48","BG42","0","0","1000cp","2025Q3","589.4"
"r_48","BG42","0","1","1000cp","2025Q3","317.7"
"r_48","BG42","0","2","1000cp","2025Q3","271.6"
"r_48","BG42","15 - 64_gr","0","1000cp","2025Q3","563.2"
"r_48","BG42","15 - 64_gr","1","1000cp","2025Q3","304.4"
