RevisionColumn,periods,BUILD_Permit,BUILD_Permit1,District_Projection,periods_name,ValueColumn
"r_42","2015","1","6","VRC","Q1","750"
"r_42","2015","2","4","VRC","Q1","-"
"r_42","2015","2","6","VRC","Q1","-"
"r_42","2015","3","4","VRC","Q1","16"
"r_42","2015","3","6","VRC","Q1","7038"
"r_42","2015","1","4","VRC","Q2","6"
"r_42","2015","1","5","VRC","Q2","15"
"r_42","2015","1","6","VRC","Q2","3608"
"r_42","2015","2","4","VRC","Q2","-"
"r_42","2015","2","6","VRC","Q2","-"
"r_42","2015","3","4","VRC","Q2","32"
"r_42","2015","3","6","VRC","Q2","27641"
"r_42","2015","1","4","VRC","Q3","12"
"r_42","2015","1","5","VRC","Q3","43"
"r_42","2015","1","6","VRC","Q3","7008"
"r_42","2015","2","4","VRC","Q3","-"
"r_42","2015","2","6","VRC","Q3","-"
"r_42","2015","3","4","VRC","Q3","28"
"r_42","2015","3","6","VRC","Q3","9689"
"r_42","2015","1","4","VRC","Q4","11"
"r_42","2015","1","5","VRC","Q4","20"
"r_42","2015","1","6","VRC","Q4","3608"
"r_42","2015","2","4","VRC","Q4",".."
"r_42","2015","2","6","VRC","Q4",".."
"r_42","2015","3","4","VRC","Q4","13"
"r_42","2015","3","6","VRC","Q4","4598"
"r_42","2015","1","4","GAB","Q1","14"
"r_42","2015","1","5","GAB","Q1","16"
"r_42","2015","1","6","GAB","Q1","2929"
"r_42","2015","2","4","GAB","Q1","-"
"r_42","2015","2","6","GAB","Q1","-"
"r_42","2015","3","4","GAB","Q1","12"
"r_42","2015","3","6","GAB","Q1","4050"
"r_42","2015","1","4","GAB","Q2","24"
"r_42","2015","1","5","GAB","Q2","28"
"r_42","2015","1","6","GAB","Q2","3984"
"r_42","2015","2","4","GAB","Q2","-"
"r_42","2015","2","6","GAB","Q2","-"
"r_42","2015","3","4","GAB","Q2","17"
"r_42","2015","3","6","GAB","Q2","23905"
"r_42","2015","1","4","GAB","Q3","15"
"r_42","2015","1","5","GAB","Q3","17"
"r_42","2015","1","6","GAB","Q3","5400"
"r_42","2015","2","4","GAB","Q3",".."
"r_42","2015","2","6","GAB","Q3",".."
"r_42","2015","3","4","GAB","Q3","22"
"r_42","2015","3","6","GAB","Q3","8818"
"r_42","2015","1","4","GAB","Q4","12"
"r_42","2015","1","5","GAB","Q4","12"
"r_42","2015","1","6","GAB","Q4","3142"
"r_42","2015","2","4","GAB","Q4","-"
"r_42","2015","2","6","GAB","Q4","-"
"r_42","2015","3","4","GAB","Q4","28"
"r_42","2015","3","6","GAB","Q4","13273"
"r_42","2015","1","4","DOB","Q1","26"
"r_42","2015","1","5","DOB","Q1","48"
"r_42","2015","1","6","DOB","Q1","5909"
"r_42","2015","2","4","DOB","Q1",".."
"r_42","2015","2","6","DOB","Q1",".."
"r_42","2015","3","4","DOB","Q1","22"
"r_42","2015","3","6","DOB","Q1","18222"
"r_42","2015","1","4","DOB","Q2","35"
"r_42","2015","1","5","DOB","Q2","51"
"r_42","2015","1","6","DOB","Q2","6491"
"r_42","2015","2","4","DOB","Q2",".."
"r_42","2015","2","6","DOB","Q2",".."
"r_42","2015","3","4","DOB","Q2","60"
"r_42","2015","3","6","DOB","Q2","24026"
"r_42","2015","1","4","DOB","Q3","43"
"r_42","2015","1","5","DOB","Q3","48"
"r_42","2015","1","6","DOB","Q3","7647"
"r_42","2015","2","4","DOB","Q3",".."
"r_42","2015","2","6","DOB","Q3",".."
"r_42","2015","3","4","DOB","Q3","22"
"r_42","2015","3","6","DOB","Q3","8357"
"r_42","2015","1","4","DOB","Q4","66"
"r_42","2015","1","5","DOB","Q4","85"
"r_42","2015","1","6","DOB","Q4","6359"
"r_42","2015","2","4","DOB","Q4",".."
"r_42","2015","2","6","DOB","Q4",".."
"r_42","2015","3","4","DOB","Q4","44"
"r_42","2015","3","6","DOB","Q4","21511"
"r_42","2015","1","4","KRZ","Q1","18"
"r_42","2015","1","5","KRZ","Q1","78"
"r_42","2015","1","6","KRZ","Q1","12162"
"r_42","2015","2","4","KRZ","Q1","-"
"r_42","2015","2","6","KRZ","Q1","-"
"r_42","2015","3","4","KRZ","Q1","8"
"r_42","2015","3","6","KRZ","Q1","1574"
"r_42","2015","1","4","KRZ","Q2","44"
"r_42","2015","1","5","KRZ","Q2","145"
"r_42","2015","1","6","KRZ","Q2","18845"
"r_42","2015","2","4","KRZ","Q2","-"
"r_42","2015","2","6","KRZ","Q2","-"
"r_42","2015","3","4","KRZ","Q2","17"
"r_42","2015","3","6","KRZ","Q2","6213"
"r_42","2015","1","4","KRZ","Q3","24"
"r_42","2015","1","5","KRZ","Q3","64"
"r_42","2015","1","6","KRZ","Q3","9469"
"r_42","2015","2","4","KRZ","Q3",".."
"r_42","2015","2","6","KRZ","Q3",".."
"r_42","2015","3","4","KRZ","Q3","8"
"r_42","2015","3","6","KRZ","Q3","1230"
"r_42","2015","1","4","KRZ","Q4","19"
"r_42","2015","1","5","KRZ","Q4","41"
"r_42","2015","1","6","KRZ","Q4","5397"
"r_42","2015","2","4","KRZ","Q4","-"
"r_42","2015","2","6","KRZ","Q4","-"
"r_42","2015","3","4","KRZ","Q4","14"
"r_42","2015","3","6","KRZ","Q4","3798"
"r_42","2015","1","4","KNL","Q1","13"
"r_42","2015","1","5","KNL","Q1","17"
"r_42","2015","1","6","KNL","Q1","2063"
"r_42","2015","2","4","KNL","Q1","-"
"r_42","2015","2","6","KNL","Q1","-"
"r_42","2015","3","4","KNL","Q1","6"
"r_42","2015","3","6","KNL","Q1","2286"
"r_42","2015","1","4","KNL","Q2","9"
"r_42","2015","1","5","KNL","Q2","13"
"r_42","2015","1","6","KNL","Q2","1644"
"r_42","2015","2","4","KNL","Q2","-"
"r_42","2015","2","6","KNL","Q2","-"
"r_42","2015","3","4","KNL","Q2","29"
"r_42","2015","3","6","KNL","Q2","3745"
"r_42","2015","1","4","KNL","Q3","13"
"r_42","2015","1","5","KNL","Q3","18"
"r_42","2015","1","6","KNL","Q3","2177"
"r_42","2015","2","4","KNL","Q3","-"
"r_42","2015","2","6","KNL","Q3","-"
"r_42","2015","3","4","KNL","Q3","32"
"r_42","2015","3","6","KNL","Q3","2768"
"r_42","2015","1","4","KNL","Q4","10"
"r_42","2015","1","5","KNL","Q4","11"
"r_42","2015","1","6","KNL","Q4","1379"
"r_42","2015","2","4","KNL","Q4","-"
"r_42","2015","2","6","KNL","Q4","-"
"r_42","2015","3","4","KNL","Q4","26"
"r_42","2015","3","6","KNL","Q4","6081"
"r_42","2015","1","4","LOV","Q1","9"
"r_42","2015","1","5","LOV","Q1","9"
"r_42","2015","1","6","LOV","Q1","1570"
"r_42","2015","2","4","LOV","Q1","-"
"r_42","2015","2","6","LOV","Q1","-"
"r_42","2015","3","4","LOV","Q1","21"
"r_42","2015","3","6","LOV","Q1","5495"
"r_42","2015","1","4","LOV","Q2","15"
"r_42","2015","1","5","LOV","Q2","17"
"r_42","2015","1","6","LOV","Q2","2494"
"r_42","2015","2","4","LOV","Q2",".."
"r_42","2015","2","6","LOV","Q2",".."
"r_42","2015","3","4","LOV","Q2","17"
"r_42","2015","3","6","LOV","Q2","7831"
"r_42","2015","1","4","LOV","Q3","12"
"r_42","2015","1","5","LOV","Q3","12"
"r_42","2015","1","6","LOV","Q3","1886"
"r_42","2015","2","4","LOV","Q3",".."
"r_42","2015","2","6","LOV","Q3",".."
"r_42","2015","3","4","LOV","Q3","30"
"r_42","2015","3","6","LOV","Q3","8998"
"r_42","2015","1","4","LOV","Q4","23"
"r_42","2015","1","5","LOV","Q4","24"
"r_42","2015","1","6","LOV","Q4","3296"
"r_42","2015","2","4","LOV","Q4",".."
"r_42","2015","2","6","LOV","Q4",".."
"r_42","2015","3","4","LOV","Q4","19"
"r_42","2015","3","6","LOV","Q4","8987"
"r_42","2015","1","4","MON","Q1",".."
"r_42","2015","1","5","MON","Q1",".."
"r_42","2015","1","6","MON","Q1",".."
"r_42","2015","2","4","MON","Q1","-"
"r_42","2015","2","6","MON","Q1","-"
"r_42","2015","3","4","MON","Q1","3"
"r_42","2015","3","6","MON","Q1","187"
"r_42","2015","1","4","MON","Q2","9"
"r_42","2015","1","5","MON","Q2","9"
"r_42","2015","1","6","MON","Q2","1542"
"r_42","2015","2","4","MON","Q2",".."
"r_42","2015","2","6","MON","Q2",".."
"r_42","2015","3","4","MON","Q2","25"
"r_42","2015","3","6","MON","Q2","20445"
"r_42","2015","1","4","MON","Q3","5"
"r_42","2015","1","5","MON","Q3","5"
"r_42","2015","1","6","MON","Q3","561"
"r_42","2015","2","4","MON","Q3",".."
"r_42","2015","2","6","MON","Q3",".."
"r_42","2015","3","4","MON","Q3","17"
"r_42","2015","3","6","MON","Q3","8406"
"r_42","2015","1","4","MON","Q4",".."
"r_42","2015","1","5","MON","Q4",".."
"r_42","2015","1","6","MON","Q4",".."
"r_42","2015","2","4","MON","Q4",".."
"r_42","2015","2","6","MON","Q4",".."
"r_42","2015","3","4","MON","Q4","20"
"r_42","2015","3","6","MON","Q4","12027"
"r_42","2015","1","4","PAZ","Q1","32"
"r_42","2015","1","5","PAZ","Q1","83"
"r_42","2015","1","6","PAZ","Q1","12514"
"r_42","2015","2","4","PAZ","Q1",".."
"r_42","2015","2","6","PAZ","Q1",".."
"r_42","2015","3","4","PAZ","Q1","48"
"r_42","2015","3","6","PAZ","Q1","20940"
"r_42","2015","1","4","PAZ","Q2","36"
"r_42","2015","1","5","PAZ","Q2","54"
"r_42","2015","1","6","PAZ","Q2","8572"
"r_42","2015","2","4","PAZ","Q2",".."
"r_42","2015","2","6","PAZ","Q2",".."
"r_42","2015","3","4","PAZ","Q2","103"
"r_42","2015","3","6","PAZ","Q2","116862"
"r_42","2015","1","4","PAZ","Q3","49"
"r_42","2015","1","5","PAZ","Q3","79"
"r_42","2015","1","6","PAZ","Q3","11606"
"r_42","2015","2","4","PAZ","Q3",".."
"r_42","2015","2","6","PAZ","Q3",".."
"r_42","2015","3","4","PAZ","Q3","62"
"r_42","2015","3","6","PAZ","Q3","30532"
"r_42","2015","1","4","PAZ","Q4","39"
"r_42","2015","1","5","PAZ","Q4","75"
"r_42","2015","1","6","PAZ","Q4","12702"
"r_42","2015","2","4","PAZ","Q4",".."
"r_42","2015","2","6","PAZ","Q4",".."
"r_42","2015","3","4","PAZ","Q4","72"
"r_42","2015","3","6","PAZ","Q4","35844"
"r_42","2015","1","4","PER","Q1","26"
"r_42","2015","1","5","PER","Q1","29"
"r_42","2015","1","6","PER","Q1","3112"
"r_42","2015","2","4","PER","Q1","-"
"r_42","2015","2","6","PER","Q1","-"
"r_42","2015","3","4","PER","Q1","19"
"r_42","2015","3","6","PER","Q1","2018"
"r_42","2015","1","4","PER","Q2","32"
"r_42","2015","1","5","PER","Q2","61"
"r_42","2015","1","6","PER","Q2","9791"
"r_42","2015","2","4","PER","Q2",".."
"r_42","2015","2","6","PER","Q2",".."
"r_42","2015","3","4","PER","Q2","37"
"r_42","2015","3","6","PER","Q2","4955"
"r_42","2015","1","4","PER","Q3","38"
"r_42","2015","1","5","PER","Q3","38"
"r_42","2015","1","6","PER","Q3","7197"
"r_42","2015","2","4","PER","Q3","-"
"r_42","2015","2","6","PER","Q3","-"
"r_42","2015","3","4","PER","Q3","25"
"r_42","2015","3","6","PER","Q3","2065"
"r_42","2015","1","4","PER","Q4","19"
"r_42","2015","1","5","PER","Q4","25"
"r_42","2015","1","6","PER","Q4","3496"
"r_42","2015","2","4","PER","Q4",".."
"r_42","2015","2","6","PER","Q4",".."
"r_42","2015","3","4","PER","Q4","22"
"r_42","2015","3","6","PER","Q4","2221"
"r_42","2015","1","4","PVN","Q1","9"
"r_42","2015","1","5","PVN","Q1","20"
"r_42","2015","1","6","PVN","Q1","3546"
"r_42","2015","2","4","PVN","Q1","-"
"r_42","2015","2","6","PVN","Q1","-"
"r_42","2015","3","4","PVN","Q1","33"
"r_42","2015","3","6","PVN","Q1","18703"
"r_42","2015","1","4","PVN","Q2","18"
"r_42","2015","1","5","PVN","Q2","19"
"r_42","2015","1","6","PVN","Q2","3782"
"r_42","2015","2","4","PVN","Q2",".."
"r_42","2015","2","6","PVN","Q2",".."
"r_42","2015","3","4","PVN","Q2","45"
"r_42","2015","3","6","PVN","Q2","46299"
"r_42","2015","1","4","PVN","Q3","18"
"r_42","2015","1","5","PVN","Q3","19"
"r_42","2015","1","6","PVN","Q3","3556"
"r_42","2015","2","4","PVN","Q3",".."
"r_42","2015","2","6","PVN","Q3",".."
"r_42","2015","3","4","PVN","Q3","29"
"r_42","2015","3","6","PVN","Q3","5597"
"r_42","2015","1","4","PVN","Q4","8"
"r_42","2015","1","5","PVN","Q4","17"
"r_42","2015","1","6","PVN","Q4","2807"
"r_42","2015","2","4","PVN","Q4","-"
"r_42","2015","2","6","PVN","Q4","-"
"r_42","2015","3","4","PVN","Q4","19"
"r_42","2015","3","6","PVN","Q4","9287"
"r_42","2015","1","4","PDV","Q1","144"
"r_42","2015","1","5","PDV","Q1","921"
"r_42","2015","1","6","PDV","Q1","105308"
"r_42","2015","2","4","PDV","Q1","8"
"r_42","2015","2","6","PDV","Q1","16099"
"r_42","2015","3","4","PDV","Q1","139"
"r_42","2015","3","6","PDV","Q1","78570"
"r_42","2015","1","4","PDV","Q2","147"
"r_42","2015","1","5","PDV","Q2","307"
"r_42","2015","1","6","PDV","Q2","48022"
"r_42","2015","2","4","PDV","Q2","12"
"r_42","2015","2","6","PDV","Q2","3771"
"r_42","2015","3","4","PDV","Q2","118"
"r_42","2015","3","6","PDV","Q2","82939"
"r_42","2015","1","4","PDV","Q3","167"
"r_42","2015","1","5","PDV","Q3","766"
"r_42","2015","1","6","PDV","Q3","128954"
"r_42","2015","2","4","PDV","Q3","3"
"r_42","2015","2","6","PDV","Q3","859"
"r_42","2015","3","4","PDV","Q3","137"
"r_42","2015","3","6","PDV","Q3","83385"
"r_42","2015","1","4","PDV","Q4","168"
"r_42","2015","1","5","PDV","Q4","1114"
"r_42","2015","1","6","PDV","Q4","126366"
"r_42","2015","2","4","PDV","Q4","6"
"r_42","2015","2","6","PDV","Q4","15569"
"r_42","2015","3","4","PDV","Q4","166"
"r_42","2015","3","6","PDV","Q4","151314"
"r_42","2015","1","4","RAZ","Q1","7"
"r_42","2015","1","5","RAZ","Q1","7"
"r_42","2015","1","6","RAZ","Q1","1664"
"r_42","2015","2","4","RAZ","Q1","-"
"r_42","2015","2","6","RAZ","Q1","-"
"r_42","2015","3","4","RAZ","Q1","22"
"r_42","2015","3","6","RAZ","Q1","7415"
"r_42","2015","1","4","RAZ","Q2","7"
"r_42","2015","1","5","RAZ","Q2","7"
"r_42","2015","1","6","RAZ","Q2","886"
"r_42","2015","2","4","RAZ","Q2","-"
"r_42","2015","2","6","RAZ","Q2","-"
"r_42","2015","3","4","RAZ","Q2","30"
"r_42","2015","3","6","RAZ","Q2","27694"
"r_42","2015","1","4","RAZ","Q3","9"
"r_42","2015","1","5","RAZ","Q3","11"
"r_42","2015","1","6","RAZ","Q3","2638"
"r_42","2015","2","4","RAZ","Q3","-"
"r_42","2015","2","6","RAZ","Q3","-"
"r_42","2015","3","4","RAZ","Q3","31"
"r_42","2015","3","6","RAZ","Q3","7726"
"r_42","2015","1","4","RAZ","Q4","6"
"r_42","2015","1","5","RAZ","Q4","6"
"r_42","2015","1","6","RAZ","Q4","1015"
"r_42","2015","2","4","RAZ","Q4",".."
"r_42","2015","2","6","RAZ","Q4",".."
"r_42","2015","3","4","RAZ","Q4","31"
"r_42","2015","3","6","RAZ","Q4","11398"
"r_42","2015","1","4","RSE","Q1","7"
"r_42","2015","1","5","RSE","Q1","7"
"r_42","2015","1","6","RSE","Q1","1141"
"r_42","2015","2","4","RSE","Q1","-"
"r_42","2015","2","6","RSE","Q1","-"
"r_42","2015","3","4","RSE","Q1","27"
"r_42","2015","3","6","RSE","Q1","12290"
"r_42","2015","1","4","RSE","Q2","16"
"r_42","2015","1","5","RSE","Q2","40"
"r_42","2015","1","6","RSE","Q2","5971"
"r_42","2015","2","4","RSE","Q2",".."
"r_42","2015","2","6","RSE","Q2",".."
"r_42","2015","3","4","RSE","Q2","38"
"r_42","2015","3","6","RSE","Q2","12324"
"r_42","2015","1","4","RSE","Q3","26"
"r_42","2015","1","5","RSE","Q3","40"
"r_42","2015","1","6","RSE","Q3","7594"
"r_42","2015","2","4","RSE","Q3",".."
"r_42","2015","2","6","RSE","Q3",".."
"r_42","2015","3","4","RSE","Q3","60"
"r_42","2015","3","6","RSE","Q3","19825"
"r_42","2015","1","4","RSE","Q4","22"
"r_42","2015","1","5","RSE","Q4","61"
"r_42","2015","1","6","RSE","Q4","9942"
"r_42","2015","2","4","RSE","Q4",".."
"r_42","2015","2","6","RSE","Q4",".."
"r_42","2015","3","4","RSE","Q4","45"
"r_42","2015","3","6","RSE","Q4","17543"
"r_42","2015","1","4","SLS","Q1","11"
"r_42","2015","1","5","SLS","Q1","11"
"r_42","2015","1","6","SLS","Q1","2191"
"r_42","2015","2","4","SLS","Q1","-"
"r_42","2015","2","6","SLS","Q1","-"
"r_42","2015","3","4","SLS","Q1","17"
"r_42","2015","3","6","SLS","Q1","6330"
"r_42","2015","1","4","SLS","Q2","8"
"r_42","2015","1","5","SLS","Q2","8"
"r_42","2015","1","6","SLS","Q2","1311"
"r_42","2015","2","4","SLS","Q2",".."
"r_42","2015","2","6","SLS","Q2",".."
"r_42","2015","3","4","SLS","Q2","22"
"r_42","2015","3","6","SLS","Q2","7605"
"r_42","2015","1","4","SLS","Q3",".."
"r_42","2015","1","5","SLS","Q3",".."
"r_42","2015","1","6","SLS","Q3",".."
"r_42","2015","2","4","SLS","Q3","-"
"r_42","2015","2","6","SLS","Q3","-"
"r_42","2015","3","4","SLS","Q3","27"
"r_42","2015","3","6","SLS","Q3","11176"
"r_42","2015","1","4","SLS","Q4","11"
"r_42","2015","1","5","SLS","Q4","11"
"r_42","2015","1","6","SLS","Q4","2179"
"r_42","2015","2","4","SLS","Q4",".."
"r_42","2015","2","6","SLS","Q4",".."
"r_42","2015","3","4","SLS","Q4","29"
"r_42","2015","3","6","SLS","Q4","23599"
"r_42","2015","1","4","SLV","Q1","17"
"r_42","2015","1","5","SLV","Q1","17"
"r_42","2015","1","6","SLV","Q1","2848"
"r_42","2015","2","4","SLV","Q1","-"
"r_42","2015","2","6","SLV","Q1","-"
"r_42","2015","3","4","SLV","Q1","24"
"r_42","2015","3","6","SLV","Q1","3799"
"r_42","2015","1","4","SLV","Q2","34"
"r_42","2015","1","5","SLV","Q2","44"
"r_42","2015","1","6","SLV","Q2","8574"
"r_42","2015","2","4","SLV","Q2","-"
"r_42","2015","2","6","SLV","Q2","-"
"r_42","2015","3","4","SLV","Q2","24"
"r_42","2015","3","6","SLV","Q2","14691"
"r_42","2015","1","4","SLV","Q3","22"
"r_42","2015","1","5","SLV","Q3","31"
"r_42","2015","1","6","SLV","Q3","4408"
"r_42","2015","2","4","SLV","Q3",".."
"r_42","2015","2","6","SLV","Q3",".."
"r_42","2015","3","4","SLV","Q3","32"
"r_42","2015","3","6","SLV","Q3","9611"
"r_42","2015","1","4","SLV","Q4","15"
"r_42","2015","1","5","SLV","Q4","17"
"r_42","2015","1","6","SLV","Q4","2096"
"r_42","2015","2","4","SLV","Q4",".."
"r_42","2015","2","6","SLV","Q4",".."
"r_42","2015","3","4","SLV","Q4","25"
"r_42","2015","3","6","SLV","Q4","14384"
"r_42","2015","1","4","SML","Q1","9"
"r_42","2015","1","5","SML","Q1","10"
"r_42","2015","1","6","SML","Q1","1693"
"r_42","2015","2","4","SML","Q1","-"
"r_42","2015","2","6","SML","Q1","-"
"r_42","2015","3","4","SML","Q1","12"
"r_42","2015","3","6","SML","Q1","2375"
"r_42","2015","1","4","SML","Q2",".."
"r_42","2015","1","5","SML","Q2",".."
"r_42","2015","1","6","SML","Q2",".."
"r_42","2015","2","4","SML","Q2","-"
"r_42","2015","2","6","SML","Q2","-"
"r_42","2015","3","4","SML","Q2",".."
"r_42","2015","3","6","SML","Q2",".."
"r_42","2015","1","4","SML","Q3","6"
"r_42","2015","1","5","SML","Q3","9"
"r_42","2015","1","6","SML","Q3","1993"
"r_42","2015","2","4","SML","Q3",".."
"r_42","2015","2","6","SML","Q3",".."
"r_42","2015","3","4","SML","Q3","11"
"r_42","2015","3","6","SML","Q3","3426"
"r_42","2015","1","4","SML","Q4","7"
"r_42","2015","1","5","SML","Q4","8"
"r_42","2015","1","6","SML","Q4","1155"
"r_42","2015","2","4","SML","Q4","-"
"r_42","2015","2","6","SML","Q4","-"
"r_42","2015","3","4","SML","Q4","24"
"r_42","2015","3","6","SML","Q4","5377"
"r_42","2015","1","4","SFO","Q1","66"
"r_42","2015","1","5","SFO","Q1","75"
"r_42","2015","1","6","SFO","Q1","11854"
"r_42","2015","2","4","SFO","Q1","-"
"r_42","2015","2","6","SFO","Q1","-"
"r_42","2015","3","4","SFO","Q1","41"
"r_42","2015","3","6","SFO","Q1","42511"
"r_42","2015","1","4","SFO","Q2","83"
"r_42","2015","1","5","SFO","Q2","88"
"r_42","2015","1","6","SFO","Q2","13587"
"r_42","2015","2","4","SFO","Q2",".."
"r_42","2015","2","6","SFO","Q2",".."
"r_42","2015","3","4","SFO","Q2","72"
"r_42","2015","3","6","SFO","Q2","40454"
"r_42","2015","1","4","SFO","Q3","77"
"r_42","2015","1","5","SFO","Q3","80"
"r_42","2015","1","6","SFO","Q3","13681"
"r_42","2015","2","4","SFO","Q3","5"
"r_42","2015","2","6","SFO","Q3","2709"
"r_42","2015","3","4","SFO","Q3","51"
"r_42","2015","3","6","SFO","Q3","24186"
"r_42","2015","1","4","SFO","Q4","63"
"r_42","2015","1","5","SFO","Q4","66"
"r_42","2015","1","6","SFO","Q4","9464"
"r_42","2015","2","4","SFO","Q4","4"
"r_42","2015","2","6","SFO","Q4","3122"
"r_42","2015","3","4","SFO","Q4","82"
"r_42","2015","3","6","SFO","Q4","28046"
"r_42","2015","1","4","SOF","Q1","153"
"r_42","2015","1","5","SOF","Q1","1423"
"r_42","2015","1","6","SOF","Q1","183594"
"r_42","2015","2","4","SOF","Q1","4"
"r_42","2015","2","6","SOF","Q1","6401"
"r_42","2015","3","4","SOF","Q1","36"
"r_42","2015","3","6","SOF","Q1","73693"
"r_42","2015","1","4","SOF","Q2","187"
"r_42","2015","1","5","SOF","Q2","1423"
"r_42","2015","1","6","SOF","Q2","219842"
"r_42","2015","2","4","SOF","Q2","6"
"r_42","2015","2","6","SOF","Q2","6340"
"r_42","2015","3","4","SOF","Q2","52"
"r_42","2015","3","6","SOF","Q2","93680"
"r_42","2015","1","4","SOF","Q3","179"
"r_42","2015","1","5","SOF","Q3","1779"
"r_42","2015","1","6","SOF","Q3","220517"
"r_42","2015","2","4","SOF","Q3","6"
"r_42","2015","2","6","SOF","Q3","34889"
"r_42","2015","3","4","SOF","Q3","53"
"r_42","2015","3","6","SOF","Q3","48222"
"r_42","2015","1","4","SOF","Q4","141"
"r_42","2015","1","5","SOF","Q4","1851"
"r_42","2015","1","6","SOF","Q4","195441"
"r_42","2015","2","4","SOF","Q4","10"
"r_42","2015","2","6","SOF","Q4","29459"
"r_42","2015","3","4","SOF","Q4","49"
"r_42","2015","3","6","SOF","Q4","42931"
"r_42","2015","1","4","SZR","Q1","60"
"r_42","2015","1","5","SZR","Q1","205"
"r_42","2015","1","6","SZR","Q1","23077"
"r_42","2015","2","4","SZR","Q1","3"
"r_42","2015","2","6","SZR","Q1","762"
"r_42","2015","3","4","SZR","Q1","77"
"r_42","2015","3","6","SZR","Q1","42248"
"r_42","2015","1","4","SZR","Q2","53"
"r_42","2015","1","5","SZR","Q2","111"
"r_42","2015","1","6","SZR","Q2","14087"
"r_42","2015","2","4","SZR","Q2",".."
"r_42","2015","2","6","SZR","Q2",".."
"r_42","2015","3","4","SZR","Q2","108"
"r_42","2015","3","6","SZR","Q2","64297"
"r_42","2015","1","4","SZR","Q3","51"
"r_42","2015","1","5","SZR","Q3","138"
"r_42","2015","1","6","SZR","Q3","20679"
"r_42","2015","2","4","SZR","Q3","3"
"r_42","2015","2","6","SZR","Q3","1466"
"r_42","2015","3","4","SZR","Q3","67"
"r_42","2015","3","6","SZR","Q3","37559"
"r_42","2015","1","4","SZR","Q4","65"
"r_42","2015","1","5","SZR","Q4","163"
"r_42","2015","1","6","SZR","Q4","21589"
"r_42","2015","2","4","SZR","Q4","5"
"r_42","2015","2","6","SZR","Q4","6451"
"r_42","2015","3","4","SZR","Q4","90"
"r_42","2015","3","6","SZR","Q4","39144"
"r_42","2015","1","4","TGV","Q1","8"
"r_42","2015","1","5","TGV","Q1","75"
"r_42","2015","1","6","TGV","Q1","7605"
"r_42","2015","2","4","TGV","Q1","-"
"r_42","2015","2","6","TGV","Q1","-"
"r_42","2015","3","4","TGV","Q1","12"
"r_42","2015","3","6","TGV","Q1","3250"
"r_42","2015","1","4","TGV","Q2","9"
"r_42","2015","1","5","TGV","Q2","20"
"r_42","2015","1","6","TGV","Q2","2255"
"r_42","2015","2","4","TGV","Q2","-"
"r_42","2015","2","6","TGV","Q2","-"
"r_42","2015","3","4","TGV","Q2","23"
"r_42","2015","3","6","TGV","Q2","6228"
"r_42","2015","1","4","TGV","Q3","10"
"r_42","2015","1","5","TGV","Q3","10"
"r_42","2015","1","6","TGV","Q3","1825"
"r_42","2015","2","4","TGV","Q3",".."
"r_42","2015","2","6","TGV","Q3",".."
"r_42","2015","3","4","TGV","Q3","13"
"r_42","2015","3","6","TGV","Q3","2408"
"r_42","2015","1","4","TGV","Q4","6"
"r_42","2015","1","5","TGV","Q4","7"
"r_42","2015","1","6","TGV","Q4","1276"
"r_42","2015","2","4","TGV","Q4",".."
"r_42","2015","2","6","TGV","Q4",".."
"r_42","2015","3","4","TGV","Q4","20"
"r_42","2015","3","6","TGV","Q4","8798"
"r_42","2015","1","4","HKV","Q1","18"
"r_42","2015","1","5","HKV","Q1","21"
"r_42","2015","1","6","HKV","Q1","5222"
"r_42","2015","2","4","HKV","Q1","-"
"r_42","2015","2","6","HKV","Q1","-"
"r_42","2015","3","4","HKV","Q1","23"
"r_42","2015","3","6","HKV","Q1","2467"
