RevisionColumn,NACE2008A21,periods,SZCLS_EMPL,Indicators,Units,ValueColumn
"r_2","M","2021","6","3.1.1.03.1","num","19"
"r_2","M","2021","6","3.1.1.03.2","num","11440"
"r_2","M","2021","6","3.1.1.03.3","1000BGN","149233"
"r_2","M","2021","6","3.1.1.03.4","1000BGN","793210"
"r_2","M","2021","6","3.1.1.03.5","1000BGN","713573"
"r_2","N","2021","0","3.1.1.03.1","num","11865"
"r_2","N","2021","0","3.1.1.03.2","num","107081"
"r_2","N","2021","0","3.1.1.03.3","1000BGN","2666705"
"r_2","N","2021","0","3.1.1.03.4","1000BGN","5762103"
"r_2","N","2021","0","3.1.1.03.5","1000BGN","5191385"
"r_2","N","2021","1","3.1.1.03.1","num","10715"
"r_2","N","2021","1","3.1.1.03.2","num","17179"
"r_2","N","2021","1","3.1.1.03.3","1000BGN","1671941"
"r_2","N","2021","1","3.1.1.03.4","1000BGN","1850411"
"r_2","N","2021","1","3.1.1.03.5","1000BGN","1640740"
"r_2","N","2021","4","3.1.1.03.1","num","846"
"r_2","N","2021","4","3.1.1.03.2","num","17773"
"r_2","N","2021","4","3.1.1.03.3","1000BGN","590070"
"r_2","N","2021","4","3.1.1.03.4","1000BGN","1469202"
"r_2","N","2021","4","3.1.1.03.5","1000BGN","1331250"
"r_2","N","2021","5","3.1.1.03.1","num","241"
"r_2","N","2021","5","3.1.1.03.2","num","24034"
"r_2","N","2021","5","3.1.1.03.3","1000BGN","241123"
"r_2","N","2021","5","3.1.1.03.4","1000BGN","918040"
"r_2","N","2021","5","3.1.1.03.5","1000BGN","826802"
"r_2","N","2021","6","3.1.1.03.1","num","63"
"r_2","N","2021","6","3.1.1.03.2","num","48095"
"r_2","N","2021","6","3.1.1.03.3","1000BGN","163571"
"r_2","N","2021","6","3.1.1.03.4","1000BGN","1524450"
"r_2","N","2021","6","3.1.1.03.5","1000BGN","1392593"
"r_2","P","2021","0","3.1.1.03.1","num","4190"
"r_2","P","2021","0","3.1.1.03.2","num","12320"
"r_2","P","2021","0","3.1.1.03.3","1000BGN","171625"
"r_2","P","2021","0","3.1.1.03.4","1000BGN","479095"
"r_2","P","2021","0","3.1.1.03.5","1000BGN","424347"
"r_2","P","2021","1","3.1.1.03.1","num","4007"
"r_2","P","2021","1","3.1.1.03.2","num","6715"
"r_2","P","2021","1","3.1.1.03.3","1000BGN","73967"
"r_2","P","2021","1","3.1.1.03.4","1000BGN","214191"
"r_2","P","2021","1","3.1.1.03.5","1000BGN","180528"
"r_2","P","2021","4","3.1.1.03.1","num","159"
"r_2","P","2021","4","3.1.1.03.2","num","3333"
"r_2","P","2021","4","3.1.1.03.3","1000BGN","44822"
"r_2","P","2021","4","3.1.1.03.4","1000BGN","132067"
"r_2","P","2021","4","3.1.1.03.5","1000BGN","119727"
"r_2","P","2021","5","3.1.1.03.1","num",".."
"r_2","P","2021","5","3.1.1.03.2","num",".."
"r_2","P","2021","5","3.1.1.03.3","1000BGN",".."
"r_2","P","2021","5","3.1.1.03.4","1000BGN",".."
"r_2","P","2021","5","3.1.1.03.5","1000BGN",".."
"r_2","P","2021","6","3.1.1.03.1","num",".."
"r_2","P","2021","6","3.1.1.03.2","num",".."
"r_2","P","2021","6","3.1.1.03.3","1000BGN",".."
"r_2","P","2021","6","3.1.1.03.4","1000BGN",".."
"r_2","P","2021","6","3.1.1.03.5","1000BGN",".."
"r_2","Q","2021","0","3.1.1.03.1","num","14365"
"r_2","Q","2021","0","3.1.1.03.2","num","109791"
"r_2","Q","2021","0","3.1.1.03.3","1000BGN","2030683"
"r_2","Q","2021","0","3.1.1.03.4","1000BGN","7223953"
"r_2","Q","2021","0","3.1.1.03.5","1000BGN","6306557"
"r_2","Q","2021","1","3.1.1.03.1","num","13402"
"r_2","Q","2021","1","3.1.1.03.2","num","25451"
"r_2","Q","2021","1","3.1.1.03.3","1000BGN","318975"
"r_2","Q","2021","1","3.1.1.03.4","1000BGN","1152178"
"r_2","Q","2021","1","3.1.1.03.5","1000BGN","743235"
"r_2","Q","2021","4","3.1.1.03.1","num","669"
"r_2","Q","2021","4","3.1.1.03.2","num","13619"
"r_2","Q","2021","4","3.1.1.03.3","1000BGN","200816"
"r_2","Q","2021","4","3.1.1.03.4","1000BGN","908982"
"r_2","Q","2021","4","3.1.1.03.5","1000BGN","722688"
"r_2","Q","2021","5","3.1.1.03.1","num","219"
"r_2","Q","2021","5","3.1.1.03.2","num","23862"
"r_2","Q","2021","5","3.1.1.03.3","1000BGN","342890"
"r_2","Q","2021","5","3.1.1.03.4","1000BGN","1718558"
"r_2","Q","2021","5","3.1.1.03.5","1000BGN","1540903"
"r_2","Q","2021","6","3.1.1.03.1","num","75"
"r_2","Q","2021","6","3.1.1.03.2","num","46859"
"r_2","Q","2021","6","3.1.1.03.3","1000BGN","1168002"
"r_2","Q","2021","6","3.1.1.03.4","1000BGN","3444235"
"r_2","Q","2021","6","3.1.1.03.5","1000BGN","3299731"
"r_2","R","2021","0","3.1.1.03.1","num","5177"
"r_2","R","2021","0","3.1.1.03.2","num","22507"
"r_2","R","2021","0","3.1.1.03.3","1000BGN","1169388"
"r_2","R","2021","0","3.1.1.03.4","1000BGN","3035939"
"r_2","R","2021","0","3.1.1.03.5","1000BGN","2605462"
"r_2","R","2021","1","3.1.1.03.1","num","4837"
"r_2","R","2021","1","3.1.1.03.2","num","7174"
"r_2","R","2021","1","3.1.1.03.3","1000BGN","306624"
"r_2","R","2021","1","3.1.1.03.4","1000BGN","542315"
"r_2","R","2021","1","3.1.1.03.5","1000BGN","419401"
"r_2","R","2021","4","3.1.1.03.1","num","269"
"r_2","R","2021","4","3.1.1.03.2","num","5415"
"r_2","R","2021","4","3.1.1.03.3","1000BGN","216735"
"r_2","R","2021","4","3.1.1.03.4","1000BGN","802045"
"r_2","R","2021","4","3.1.1.03.5","1000BGN","682139"
"r_2","R","2021","5","3.1.1.03.1","num","62"
"r_2","R","2021","5","3.1.1.03.2","num","6471"
"r_2","R","2021","5","3.1.1.03.3","1000BGN","255281"
"r_2","R","2021","5","3.1.1.03.4","1000BGN","1132124"
"r_2","R","2021","5","3.1.1.03.5","1000BGN","963311"
"r_2","R","2021","6","3.1.1.03.1","num","9"
"r_2","R","2021","6","3.1.1.03.2","num","3447"
"r_2","R","2021","6","3.1.1.03.3","1000BGN","390748"
"r_2","R","2021","6","3.1.1.03.4","1000BGN","559455"
"r_2","R","2021","6","3.1.1.03.5","1000BGN","540611"
"r_2","S","2021","0","3.1.1.03.1","num","24525"
"r_2","S","2021","0","3.1.1.03.2","num","37234"
"r_2","S","2021","0","3.1.1.03.3","1000BGN","319577"
"r_2","S","2021","0","3.1.1.03.4","1000BGN","1109019"
"r_2","S","2021","0","3.1.1.03.5","1000BGN","953728"
"r_2","S","2021","1","3.1.1.03.1","num","24339"
"r_2","S","2021","1","3.1.1.03.2","num","33852"
"r_2","S","2021","1","3.1.1.03.3","1000BGN","271291"
"r_2","S","2021","1","3.1.1.03.4","1000BGN","934625"
"r_2","S","2021","1","3.1.1.03.5","1000BGN","800449"
"r_2","S","2021","4","3.1.1.03.1","num","181"
"r_2","S","2021","4","3.1.1.03.2","num","2990"
"r_2","S","2021","4","3.1.1.03.3","1000BGN","40224"
"r_2","S","2021","4","3.1.1.03.4","1000BGN","142731"
"r_2","S","2021","4","3.1.1.03.5","1000BGN","122586"
"r_2","S","2021","5","3.1.1.03.1","num","5"
"r_2","S","2021","5","3.1.1.03.2","num","392"
"r_2","S","2021","5","3.1.1.03.3","1000BGN","8062"
"r_2","S","2021","5","3.1.1.03.4","1000BGN","31663"
"r_2","S","2021","5","3.1.1.03.5","1000BGN","30693"
"r_2","S","2021","6","3.1.1.03.1","num","-"
"r_2","S","2021","6","3.1.1.03.2","num","-"
"r_2","S","2021","6","3.1.1.03.3","1000BGN","-"
"r_2","S","2021","6","3.1.1.03.4","1000BGN","-"
"r_2","S","2021","6","3.1.1.03.5","1000BGN","-"
"r_3","1","2022","0","3.1.1.03.1","num","449481"
"r_3","1","2022","0","3.1.1.03.2","num","2188285"
"r_3","1","2022","0","3.1.1.03.3","1000BGN","131756547"
"r_3","1","2022","0","3.1.1.03.4","1000BGN","547673793"
"r_3","1","2022","0","3.1.1.03.5","1000BGN","503218099"
"r_3","1","2022","1","3.1.1.03.1","num","420011"
"r_3","1","2022","1","3.1.1.03.2","num","714411"
"r_3","1","2022","1","3.1.1.03.3","1000BGN","44210368"
"r_3","1","2022","1","3.1.1.03.4","1000BGN","128783808"
"r_3","1","2022","1","3.1.1.03.5","1000BGN","115248643"
"r_3","1","2022","4","3.1.1.03.1","num","24178"
"r_3","1","2022","4","3.1.1.03.2","num","472114"
"r_3","1","2022","4","3.1.1.03.3","1000BGN","21813850"
"r_3","1","2022","4","3.1.1.03.4","1000BGN","118680528"
"r_3","1","2022","4","3.1.1.03.5","1000BGN","108846383"
"r_3","1","2022","5","3.1.1.03.1","num","4529"
"r_3","1","2022","5","3.1.1.03.2","num","442188"
"r_3","1","2022","5","3.1.1.03.3","1000BGN","19313227"
"r_3","1","2022","5","3.1.1.03.4","1000BGN","147861355"
"r_3","1","2022","5","3.1.1.03.5","1000BGN","139456760"
"r_3","1","2022","6","3.1.1.03.1","num","763"
"r_3","1","2022","6","3.1.1.03.2","num","559572"
"r_3","1","2022","6","3.1.1.03.3","1000BGN","46419102"
"r_3","1","2022","6","3.1.1.03.4","1000BGN","152348102"
"r_3","1","2022","6","3.1.1.03.5","1000BGN","139666313"
"r_3","A","2022","0","3.1.1.03.1","num","46119"
"r_3","A","2022","0","3.1.1.03.2","num","106592"
"r_3","A","2022","0","3.1.1.03.3","1000BGN","10338342"
"r_3","A","2022","0","3.1.1.03.4","1000BGN","17540292"
"r_3","A","2022","0","3.1.1.03.5","1000BGN","13655822"
"r_3","A","2022","1","3.1.1.03.1","num","44514"
"r_3","A","2022","1","3.1.1.03.2","num","60797"
"r_3","A","2022","1","3.1.1.03.3","1000BGN","4090783"
"r_3","A","2022","1","3.1.1.03.4","1000BGN","8049819"
"r_3","A","2022","1","3.1.1.03.5","1000BGN","5952126"
"r_3","A","2022","4","3.1.1.03.1","num","1492"
"r_3","A","2022","4","3.1.1.03.2","num","26897"
"r_3","A","2022","4","3.1.1.03.3","1000BGN","4234166"
"r_3","A","2022","4","3.1.1.03.4","1000BGN","6277177"
"r_3","A","2022","4","3.1.1.03.5","1000BGN","4929520"
"r_3","A","2022","5","3.1.1.03.1","num","103"
"r_3","A","2022","5","3.1.1.03.2","num","8914"
"r_3","A","2022","5","3.1.1.03.3","1000BGN","1352211"
"r_3","A","2022","5","3.1.1.03.4","1000BGN","2466281"
"r_3","A","2022","5","3.1.1.03.5","1000BGN","2102397"
"r_3","A","2022","6","3.1.1.03.1","num","10"
"r_3","A","2022","6","3.1.1.03.2","num","9984"
"r_3","A","2022","6","3.1.1.03.3","1000BGN","661182"
"r_3","A","2022","6","3.1.1.03.4","1000BGN","747015"
"r_3","A","2022","6","3.1.1.03.5","1000BGN","671779"
"r_3","B","2022","0","3.1.1.03.1","num","336"
"r_3","B","2022","0","3.1.1.03.2","num","18700"
"r_3","B","2022","0","3.1.1.03.3","1000BGN","1798815"
"r_3","B","2022","0","3.1.1.03.4","1000BGN","5536084"
"r_3","B","2022","0","3.1.1.03.5","1000BGN","4620868"
"r_3","B","2022","1","3.1.1.03.1","num","229"
"r_3","B","2022","1","3.1.1.03.2","num","436"
"r_3","B","2022","1","3.1.1.03.3","1000BGN","147765"
"r_3","B","2022","1","3.1.1.03.4","1000BGN","150780"
"r_3","B","2022","1","3.1.1.03.5","1000BGN","155976"
"r_3","B","2022","4","3.1.1.03.1","num","70"
"r_3","B","2022","4","3.1.1.03.2","num","1515"
"r_3","B","2022","4","3.1.1.03.3","1000BGN","138413"
"r_3","B","2022","4","3.1.1.03.4","1000BGN","346264"
"r_3","B","2022","4","3.1.1.03.5","1000BGN","304874"
"r_3","B","2022","5","3.1.1.03.1","num","28"
"r_3","B","2022","5","3.1.1.03.2","num","3032"
"r_3","B","2022","5","3.1.1.03.3","1000BGN","169323"
"r_3","B","2022","5","3.1.1.03.4","1000BGN","433325"
"r_3","B","2022","5","3.1.1.03.5","1000BGN","409770"
"r_3","B","2022","6","3.1.1.03.1","num","9"
"r_3","B","2022","6","3.1.1.03.2","num","13717"
"r_3","B","2022","6","3.1.1.03.3","1000BGN","1343314"
"r_3","B","2022","6","3.1.1.03.4","1000BGN","4605715"
"r_3","B","2022","6","3.1.1.03.5","1000BGN","3750248"
"r_3","C","2022","0","3.1.1.03.1","num","30226"
"r_3","C","2022","0","3.1.1.03.2","num","489182"
"r_3","C","2022","0","3.1.1.03.3","1000BGN","19525443"
"r_3","C","2022","0","3.1.1.03.4","1000BGN","104988127"
"r_3","C","2022","0","3.1.1.03.5","1000BGN","96948844"
"r_3","C","2022","1","3.1.1.03.1","num","23593"
"r_3","C","2022","1","3.1.1.03.2","num","57174"
"r_3","C","2022","1","3.1.1.03.3","1000BGN","1835606"
"r_3","C","2022","1","3.1.1.03.4","1000BGN","4750584"
"r_3","C","2022","1","3.1.1.03.5","1000BGN","4254149"
"r_3","C","2022","4","3.1.1.03.1","num","4919"
"r_3","C","2022","4","3.1.1.03.2","num","105638"
"r_3","C","2022","4","3.1.1.03.3","1000BGN","4049980"
"r_3","C","2022","4","3.1.1.03.4","1000BGN","13564310"
"r_3","C","2022","4","3.1.1.03.5","1000BGN","12320111"
"r_3","C","2022","5","3.1.1.03.1","num","1450"
"r_3","C","2022","5","3.1.1.03.2","num","149395"
"r_3","C","2022","5","3.1.1.03.3","1000BGN","6078554"
"r_3","C","2022","5","3.1.1.03.4","1000BGN","27723830"
"r_3","C","2022","5","3.1.1.03.5","1000BGN","25791248"
"r_3","C","2022","6","3.1.1.03.1","num","264"
"r_3","C","2022","6","3.1.1.03.2","num","176975"
"r_3","C","2022","6","3.1.1.03.3","1000BGN","7561303"
"r_3","C","2022","6","3.1.1.03.4","1000BGN","58949403"
"r_3","C","2022","6","3.1.1.03.5","1000BGN","54583336"
"r_3","D","2022","0","3.1.1.03.1","num","4368"
"r_3","D","2022","0","3.1.1.03.2","num","32669"
"r_3","D","2022","0","3.1.1.03.3","1000BGN","15578384"
"r_3","D","2022","0","3.1.1.03.4","1000BGN","76851264"
"r_3","D","2022","0","3.1.1.03.5","1000BGN","72451785"
"r_3","D","2022","1","3.1.1.03.1","num","4252"
"r_3","D","2022","1","3.1.1.03.2","num","4402"
"r_3","D","2022","1","3.1.1.03.3","1000BGN","4343409"
"r_3","D","2022","1","3.1.1.03.4","1000BGN","7257477"
"r_3","D","2022","1","3.1.1.03.5","1000BGN","7070195"
"r_3","D","2022","4","3.1.1.03.1","num","73"
"r_3","D","2022","4","3.1.1.03.2","num","1377"
"r_3","D","2022","4","3.1.1.03.3","1000BGN","426934"
"r_3","D","2022","4","3.1.1.03.4","1000BGN","14267710"
"r_3","D","2022","4","3.1.1.03.5","1000BGN","13516590"
"r_3","D","2022","5","3.1.1.03.1","num","27"
"r_3","D","2022","5","3.1.1.03.2","num","2568"
"r_3","D","2022","5","3.1.1.03.3","1000BGN","613276"
"r_3","D","2022","5","3.1.1.03.4","1000BGN","34114914"
"r_3","D","2022","5","3.1.1.03.5","1000BGN","33865049"
"r_3","D","2022","6","3.1.1.03.1","num","16"
"r_3","D","2022","6","3.1.1.03.2","num","24322"
"r_3","D","2022","6","3.1.1.03.3","1000BGN","10194765"
"r_3","D","2022","6","3.1.1.03.4","1000BGN","21211163"
"r_3","D","2022","6","3.1.1.03.5","1000BGN","17999951"
"r_3","E","2022","0","3.1.1.03.1","num","846"
"r_3","E","2022","0","3.1.1.03.2","num","31483"
"r_3","E","2022","0","3.1.1.03.3","1000BGN","1198579"
"r_3","E","2022","0","3.1.1.03.4","1000BGN","3441351"
"r_3","E","2022","0","3.1.1.03.5","1000BGN","3213726"
"r_3","E","2022","1","3.1.1.03.1","num","593"
"r_3","E","2022","1","3.1.1.03.2","num","1495"
"r_3","E","2022","1","3.1.1.03.3","1000BGN","120140"
"r_3","E","2022","1","3.1.1.03.4","1000BGN","301250"
"r_3","E","2022","1","3.1.1.03.5","1000BGN","268398"
"r_3","E","2022","4","3.1.1.03.1","num","154"
"r_3","E","2022","4","3.1.1.03.2","num","3509"
"r_3","E","2022","4","3.1.1.03.3","1000BGN","157420"
"r_3","E","2022","4","3.1.1.03.4","1000BGN","979378"
"r_3","E","2022","4","3.1.1.03.5","1000BGN","892728"
"r_3","E","2022","5","3.1.1.03.1","num","65"
"r_3","E","2022","5","3.1.1.03.2","num","6738"
"r_3","E","2022","5","3.1.1.03.3","1000BGN","289581"
"r_3","E","2022","5","3.1.1.03.4","1000BGN","761042"
"r_3","E","2022","5","3.1.1.03.5","1000BGN","672929"
"r_3","E","2022","6","3.1.1.03.1","num","34"
"r_3","E","2022","6","3.1.1.03.2","num","19741"
"r_3","E","2022","6","3.1.1.03.3","1000BGN","631438"
"r_3","E","2022","6","3.1.1.03.4","1000BGN","1399681"
"r_3","E","2022","6","3.1.1.03.5","1000BGN","1379671"
"r_3","F","2022","0","3.1.1.03.1","num","23807"
"r_3","F","2022","0","3.1.1.03.2","num","143987"
"r_3","F","2022","0","3.1.1.03.3","1000BGN","6809148"
"r_3","F","2022","0","3.1.1.03.4","1000BGN","26750436"
"r_3","F","2022","0","3.1.1.03.5","1000BGN","24405471"
"r_3","F","2022","1","3.1.1.03.1","num","20761"
"r_3","F","2022","1","3.1.1.03.2","num","42984"
"r_3","F","2022","1","3.1.1.03.3","1000BGN","3428004"
"r_3","F","2022","1","3.1.1.03.4","1000BGN","9177416"
"r_3","F","2022","1","3.1.1.03.5","1000BGN","8331254"
"r_3","F","2022","4","3.1.1.03.1","num","2553"
"r_3","F","2022","4","3.1.1.03.2","num","48780"
"r_3","F","2022","4","3.1.1.03.3","1000BGN","1537095"
"r_3","F","2022","4","3.1.1.03.4","1000BGN","6236042"
"r_3","F","2022","4","3.1.1.03.5","1000BGN","5538448"
"r_3","F","2022","5","3.1.1.03.1","num","465"
"r_3","F","2022","5","3.1.1.03.2","num","40801"
"r_3","F","2022","5","3.1.1.03.3","1000BGN","1377236"
"r_3","F","2022","5","3.1.1.03.4","1000BGN","8154584"
"r_3","F","2022","5","3.1.1.03.5","1000BGN","7553162"
"r_3","F","2022","6","3.1.1.03.1","num","28"
"r_3","F","2022","6","3.1.1.03.2","num","11422"
"r_3","F","2022","6","3.1.1.03.3","1000BGN","466813"
"r_3","F","2022","6","3.1.1.03.4","1000BGN","3182394"
"r_3","F","2022","6","3.1.1.03.5","1000BGN","2982607"
"r_3","G","2022","0","3.1.1.03.1","num","137830"
"r_3","G","2022","0","3.1.1.03.2","num","490443"
"r_3","G","2022","0","3.1.1.03.3","1000BGN","15163942"
"r_3","G","2022","0","3.1.1.03.4","1000BGN","212087873"
"r_3","G","2022","0","3.1.1.03.5","1000BGN","200910840"
"r_3","G","2022","1","3.1.1.03.1","num","130686"
"r_3","G","2022","1","3.1.1.03.2","num","231886"
"r_3","G","2022","1","3.1.1.03.3","1000BGN","4002410"
"r_3","G","2022","1","3.1.1.03.4","1000BGN","64353988"
"r_3","G","2022","1","3.1.1.03.5","1000BGN","60633352"
"r_3","G","2022","4","3.1.1.03.1","num","6261"
"r_3","G","2022","4","3.1.1.03.2","num","118080"
"r_3","G","2022","4","3.1.1.03.3","1000BGN","3896235"
"r_3","G","2022","4","3.1.1.03.4","1000BGN","56466558"
"r_3","G","2022","4","3.1.1.03.5","1000BGN","53298561"
"r_3","G","2022","5","3.1.1.03.1","num","794"
"r_3","G","2022","5","3.1.1.03.2","num","73367"
"r_3","G","2022","5","3.1.1.03.3","1000BGN","3032676"
"r_3","G","2022","5","3.1.1.03.4","1000BGN","54676387"
"r_3","G","2022","5","3.1.1.03.5","1000BGN","51547796"
"r_3","G","2022","6","3.1.1.03.1","num","89"
"r_3","G","2022","6","3.1.1.03.2","num","67110"
"r_3","G","2022","6","3.1.1.03.3","1000BGN","4232621"
"r_3","G","2022","6","3.1.1.03.4","1000BGN","36590940"
"r_3","G","2022","6","3.1.1.03.5","1000BGN","35431131"
"r_3","H","2022","0","3.1.1.03.1","num","23006"
"r_3","H","2022","0","3.1.1.03.2","num","161507"
"r_3","H","2022","0","3.1.1.03.3","1000BGN","20379333"
"r_3","H","2022","0","3.1.1.03.4","1000BGN","27422926"
"r_3","H","2022","0","3.1.1.03.5","1000BGN","25351084"
"r_3","H","2022","1","3.1.1.03.1","num","20956"
"r_3","H","2022","1","3.1.1.03.2","num","44247"
"r_3","H","2022","1","3.1.1.03.3","1000BGN","1435557"
"r_3","H","2022","1","3.1.1.03.4","1000BGN","7830640"
"r_3","H","2022","1","3.1.1.03.5","1000BGN","7223331"
"r_3","H","2022","4","3.1.1.03.1","num","1727"
"r_3","H","2022","4","3.1.1.03.2","num","32459"
"r_3","H","2022","4","3.1.1.03.3","1000BGN","1402528"
"r_3","H","2022","4","3.1.1.03.4","1000BGN","6109510"
"r_3","H","2022","4","3.1.1.03.5","1000BGN","5643789"
"r_3","H","2022","5","3.1.1.03.1","num","272"
"r_3","H","2022","5","3.1.1.03.2","num","25781"
"r_3","H","2022","5","3.1.1.03.3","1000BGN","1421401"
"r_3","H","2022","5","3.1.1.03.4","1000BGN","5383221"
"r_3","H","2022","5","3.1.1.03.5","1000BGN","5053317"
"r_3","H","2022","6","3.1.1.03.1","num","51"
"r_3","H","2022","6","3.1.1.03.2","num","59020"
"r_3","H","2022","6","3.1.1.03.3","1000BGN","16119847"
"r_3","H","2022","6","3.1.1.03.4","1000BGN","8099555"
"r_3","H","2022","6","3.1.1.03.5","1000BGN","7430647"
"r_3","I","2022","0","3.1.1.03.1","num","24794"
"r_3","I","2022","0","3.1.1.03.2","num","124422"
"r_3","I","2022","0","3.1.1.03.3","1000BGN","6995761"
"r_3","I","2022","0","3.1.1.03.4","1000BGN","8533927"
"r_3","I","2022","0","3.1.1.03.5","1000BGN","7451301"
"r_3","I","2022","1","3.1.1.03.1","num","22265"
"r_3","I","2022","1","3.1.1.03.2","num","49375"
"r_3","I","2022","1","3.1.1.03.3","1000BGN","1645713"
"r_3","I","2022","1","3.1.1.03.4","1000BGN","2534202"
"r_3","I","2022","1","3.1.1.03.5","1000BGN","2179702"
"r_3","I","2022","4","3.1.1.03.1","num","2224"
"r_3","I","2022","4","3.1.1.03.2","num","40912"
"r_3","I","2022","4","3.1.1.03.3","1000BGN","1635876"
"r_3","I","2022","4","3.1.1.03.4","1000BGN","2954389"
"r_3","I","2022","4","3.1.1.03.5","1000BGN","2500020"
"r_3","I","2022","5","3.1.1.03.1","num","290"
"r_3","I","2022","5","3.1.1.03.2","num","27051"
"r_3","I","2022","5","3.1.1.03.3","1000BGN","2905242"
"r_3","I","2022","5","3.1.1.03.4","1000BGN","2409769"
"r_3","I","2022","5","3.1.1.03.5","1000BGN","2166696"
"r_3","I","2022","6","3.1.1.03.1","num","15"
"r_3","I","2022","6","3.1.1.03.2","num","7084"
"r_3","I","2022","6","3.1.1.03.3","1000BGN","808930"
"r_3","I","2022","6","3.1.1.03.4","1000BGN","635567"
"r_3","I","2022","6","3.1.1.03.5","1000BGN","604883"
"r_3","J","2022","0","3.1.1.03.1","num","17440"
"r_3","J","2022","0","3.1.1.03.2","num","136037"
"r_3","J","2022","0","3.1.1.03.3","1000BGN","3928827"
"r_3","J","2022","0","3.1.1.03.4","1000BGN","21881606"
"r_3","J","2022","0","3.1.1.03.5","1000BGN","18658071"
"r_3","J","2022","1","3.1.1.03.1","num","16023"
"r_3","J","2022","1","3.1.1.03.2","num","25572"
"r_3","J","2022","1","3.1.1.03.3","1000BGN","603420"
"r_3","J","2022","1","3.1.1.03.4","1000BGN","4894830"
"r_3","J","2022","1","3.1.1.03.5","1000BGN","3968741"
"r_3","J","2022","4","3.1.1.03.1","num","1046"
"r_3","J","2022","4","3.1.1.03.2","num","22329"
"r_3","J","2022","4","3.1.1.03.3","1000BGN","718021"
"r_3","J","2022","4","3.1.1.03.4","1000BGN","2964462"
"r_3","J","2022","4","3.1.1.03.5","1000BGN","2704384"
"r_3","J","2022","5","3.1.1.03.1","num","297"
"r_3","J","2022","5","3.1.1.03.2","num","31427"
"r_3","J","2022","5","3.1.1.03.3","1000BGN","325669"
"r_3","J","2022","5","3.1.1.03.4","1000BGN","4535881"
"r_3","J","2022","5","3.1.1.03.5","1000BGN","4149503"
"r_3","J","2022","6","3.1.1.03.1","num","74"
"r_3","J","2022","6","3.1.1.03.2","num","56709"
"r_3","J","2022","6","3.1.1.03.3","1000BGN","2281717"
"r_3","J","2022","6","3.1.1.03.4","1000BGN","9486433"
"r_3","J","2022","6","3.1.1.03.5","1000BGN","7835443"
"r_3","L","2022","0","3.1.1.03.1","num","28546"
"r_3","L","2022","0","3.1.1.03.2","num","40493"
"r_3","L","2022","0","3.1.1.03.3","1000BGN","20825440"
"r_3","L","2022","0","3.1.1.03.4","1000BGN","8581166"
"r_3","L","2022","0","3.1.1.03.5","1000BGN","6690023"
"r_3","L","2022","1","3.1.1.03.1","num","28108"
"r_3","L","2022","1","3.1.1.03.2","num","29820"
"r_3","L","2022","1","3.1.1.03.3","1000BGN","17896134"
"r_3","L","2022","1","3.1.1.03.4","1000BGN","6713624"
"r_3","L","2022","1","3.1.1.03.5","1000BGN","5448690"
"r_3","L","2022","4","3.1.1.03.1","num","402"
"r_3","L","2022","4","3.1.1.03.2","num","7075"
"r_3","L","2022","4","3.1.1.03.3","1000BGN","2029716"
"r_3","L","2022","4","3.1.1.03.4","1000BGN","1154844"
"r_3","L","2022","4","3.1.1.03.5","1000BGN","869000"
"r_3","L","2022","5","3.1.1.03.1","num",".."
"r_3","L","2022","5","3.1.1.03.2","num",".."
"r_3","L","2022","5","3.1.1.03.3","1000BGN",".."
"r_3","L","2022","5","3.1.1.03.4","1000BGN",".."
"r_3","L","2022","5","3.1.1.03.5","1000BGN",".."
"r_3","L","2022","6","3.1.1.03.1","num",".."
"r_3","L","2022","6","3.1.1.03.2","num",".."
"r_3","L","2022","6","3.1.1.03.3","1000BGN",".."
"r_3","L","2022","6","3.1.1.03.4","1000BGN",".."
"r_3","L","2022","6","3.1.1.03.5","1000BGN",".."
"r_3","M","2022","0","3.1.1.03.1","num","49909"
