RevisionColumn,periods,SZCLS_EMPL,NUTS,Units,Indicators,ValueColumn
"r_1","2012","1","BG41","1000BGN","3.1.1.03.5","26991323"
"r_1","2013","1","BG41","num","3.1.1.03.1","131969"
"r_1","2013","1","BG41","num","3.1.1.03.2","233028"
"r_1","2013","1","BG41","1000BGN","3.1.1.03.3","17200453"
"r_1","2013","1","BG41","1000BGN","3.1.1.03.4","27802378"
"r_1","2013","1","BG41","1000BGN","3.1.1.03.5","27155950"
"r_1","2014","1","BG41","num","3.1.1.03.1","136044"
"r_1","2014","1","BG41","num","3.1.1.03.2","235404"
"r_1","2014","1","BG41","1000BGN","3.1.1.03.3","17564652"
"r_1","2014","1","BG41","1000BGN","3.1.1.03.4","30356825"
"r_1","2014","1","BG41","1000BGN","3.1.1.03.5","30224500"
"r_1","2015","1","BG41","num","3.1.1.03.1","140679"
"r_1","2015","1","BG41","num","3.1.1.03.2","238113"
"r_1","2015","1","BG41","1000BGN","3.1.1.03.3","16653287"
"r_1","2015","1","BG41","1000BGN","3.1.1.03.4","32743261"
"r_1","2015","1","BG41","1000BGN","3.1.1.03.5","31671258"
"r_1","2016","1","BG41","num","3.1.1.03.1","146754"
"r_1","2016","1","BG41","num","3.1.1.03.2","253074"
"r_1","2016","1","BG41","1000BGN","3.1.1.03.3","16226318"
"r_1","2016","1","BG41","1000BGN","3.1.1.03.4","33088152"
"r_1","2016","1","BG41","1000BGN","3.1.1.03.5","30952448"
"r_1","2017","1","BG41","num","3.1.1.03.1","147768"
"r_1","2017","1","BG41","num","3.1.1.03.2","258830"
"r_1","2017","1","BG41","1000BGN","3.1.1.03.3","16406864"
"r_1","2017","1","BG41","1000BGN","3.1.1.03.4","36768416"
"r_1","2017","1","BG41","1000BGN","3.1.1.03.5","33691033"
"r_1","2018","1","BG41","num","3.1.1.03.1","151485"
"r_1","2018","1","BG41","num","3.1.1.03.2","261614"
"r_1","2018","1","BG41","1000BGN","3.1.1.03.3","17204733"
"r_1","2018","1","BG41","1000BGN","3.1.1.03.4","40260120"
"r_1","2018","1","BG41","1000BGN","3.1.1.03.5","36361785"
"r_1","2019","1","BG41","num","3.1.1.03.1","154342"
"r_1","2019","1","BG41","num","3.1.1.03.2","264568"
"r_1","2019","1","BG41","1000BGN","3.1.1.03.3","17915758"
"r_1","2019","1","BG41","1000BGN","3.1.1.03.4","43939724"
"r_1","2019","1","BG41","1000BGN","3.1.1.03.5","40173737"
"r_1","2020","1","BG41","num","3.1.1.03.1","153298"
"r_1","2020","1","BG41","num","3.1.1.03.2","258004"
"r_1","2020","1","BG41","1000BGN","3.1.1.03.3","17893439"
"r_1","2020","1","BG41","1000BGN","3.1.1.03.4","45828861"
"r_1","2020","1","BG41","1000BGN","3.1.1.03.5","41630924"
"r_1","2008","4","BG41","num","3.1.1.03.1","9586"
"r_1","2008","4","BG41","num","3.1.1.03.2","193269"
"r_1","2008","4","BG41","1000BGN","3.1.1.03.3","7103904"
"r_1","2008","4","BG41","1000BGN","3.1.1.03.4","28113891"
"r_1","2008","4","BG41","1000BGN","3.1.1.03.5","26638829"
"r_1","2009","4","BG41","num","3.1.1.03.1","9974"
"r_1","2009","4","BG41","num","3.1.1.03.2","197485"
"r_1","2009","4","BG41","1000BGN","3.1.1.03.3","7982941"
"r_1","2009","4","BG41","1000BGN","3.1.1.03.4","23381273"
"r_1","2009","4","BG41","1000BGN","3.1.1.03.5","22391373"
"r_1","2010","4","BG41","num","3.1.1.03.1","9223"
"r_1","2010","4","BG41","num","3.1.1.03.2","180469"
"r_1","2010","4","BG41","1000BGN","3.1.1.03.3","6627019"
"r_1","2010","4","BG41","1000BGN","3.1.1.03.4","21932520"
"r_1","2010","4","BG41","1000BGN","3.1.1.03.5","21358302"
"r_1","2011","4","BG41","num","3.1.1.03.1","9214"
"r_1","2011","4","BG41","num","3.1.1.03.2","180554"
"r_1","2011","4","BG41","1000BGN","3.1.1.03.3","7682455"
"r_1","2011","4","BG41","1000BGN","3.1.1.03.4","26633187"
"r_1","2011","4","BG41","1000BGN","3.1.1.03.5","26086296"
"r_1","2012","4","BG41","num","3.1.1.03.1","8902"
"r_1","2012","4","BG41","num","3.1.1.03.2","176137"
"r_1","2012","4","BG41","1000BGN","3.1.1.03.3","7504601"
"r_1","2012","4","BG41","1000BGN","3.1.1.03.4","27401424"
"r_1","2012","4","BG41","1000BGN","3.1.1.03.5","26428486"
"r_1","2013","4","BG41","num","3.1.1.03.1","8923"
"r_1","2013","4","BG41","num","3.1.1.03.2","176397"
"r_1","2013","4","BG41","1000BGN","3.1.1.03.3","7551625"
"r_1","2013","4","BG41","1000BGN","3.1.1.03.4","26059327"
"r_1","2013","4","BG41","1000BGN","3.1.1.03.5","24911185"
"r_1","2014","4","BG41","num","3.1.1.03.1","8892"
"r_1","2014","4","BG41","num","3.1.1.03.2","176758"
"r_1","2014","4","BG41","1000BGN","3.1.1.03.3","7116461"
"r_1","2014","4","BG41","1000BGN","3.1.1.03.4","26932294"
"r_1","2014","4","BG41","1000BGN","3.1.1.03.5","25911028"
"r_1","2015","4","BG41","num","3.1.1.03.1","9184"
"r_1","2015","4","BG41","num","3.1.1.03.2","182167"
"r_1","2015","4","BG41","1000BGN","3.1.1.03.3","7031140"
"r_1","2015","4","BG41","1000BGN","3.1.1.03.4","30623646"
"r_1","2015","4","BG41","1000BGN","3.1.1.03.5","29104504"
"r_1","2016","4","BG41","num","3.1.1.03.1","9407"
"r_1","2016","4","BG41","num","3.1.1.03.2","185777"
"r_1","2016","4","BG41","1000BGN","3.1.1.03.3","7135477"
"r_1","2016","4","BG41","1000BGN","3.1.1.03.4","30690173"
"r_1","2016","4","BG41","1000BGN","3.1.1.03.5","29157793"
"r_1","2017","4","BG41","num","3.1.1.03.1","9753"
"r_1","2017","4","BG41","num","3.1.1.03.2","193782"
"r_1","2017","4","BG41","1000BGN","3.1.1.03.3","7570402"
"r_1","2017","4","BG41","1000BGN","3.1.1.03.4","32941944"
"r_1","2017","4","BG41","1000BGN","3.1.1.03.5","31200885"
"r_1","2018","4","BG41","num","3.1.1.03.1","9732"
"r_1","2018","4","BG41","num","3.1.1.03.2","193579"
"r_1","2018","4","BG41","1000BGN","3.1.1.03.3","7688490"
"r_1","2018","4","BG41","1000BGN","3.1.1.03.4","34954349"
"r_1","2018","4","BG41","1000BGN","3.1.1.03.5","33169627"
"r_1","2019","4","BG41","num","3.1.1.03.1","9927"
"r_1","2019","4","BG41","num","3.1.1.03.2","194648"
"r_1","2019","4","BG41","1000BGN","3.1.1.03.3","8169735"
"r_1","2019","4","BG41","1000BGN","3.1.1.03.4","37518224"
"r_1","2019","4","BG41","1000BGN","3.1.1.03.5","35228150"
"r_1","2020","4","BG41","num","3.1.1.03.1","9371"
"r_1","2020","4","BG41","num","3.1.1.03.2","184394"
"r_1","2020","4","BG41","1000BGN","3.1.1.03.3","7658867"
"r_1","2020","4","BG41","1000BGN","3.1.1.03.4","39046397"
"r_1","2020","4","BG41","1000BGN","3.1.1.03.5","36593918"
"r_1","2008","5","BG41","num","3.1.1.03.1","2056"
"r_1","2008","5","BG41","num","3.1.1.03.2","202248"
"r_1","2008","5","BG41","1000BGN","3.1.1.03.3","9113411"
"r_1","2008","5","BG41","1000BGN","3.1.1.03.4","28225609"
"r_1","2008","5","BG41","1000BGN","3.1.1.03.5","26509893"
"r_1","2009","5","BG41","num","3.1.1.03.1","1999"
"r_1","2009","5","BG41","num","3.1.1.03.2","195107"
"r_1","2009","5","BG41","1000BGN","3.1.1.03.3","8988744"
"r_1","2009","5","BG41","1000BGN","3.1.1.03.4","25248833"
"r_1","2009","5","BG41","1000BGN","3.1.1.03.5","24269366"
"r_1","2010","5","BG41","num","3.1.1.03.1","1836"
"r_1","2010","5","BG41","num","3.1.1.03.2","178093"
"r_1","2010","5","BG41","1000BGN","3.1.1.03.3","8858763"
"r_1","2010","5","BG41","1000BGN","3.1.1.03.4","25900995"
"r_1","2010","5","BG41","1000BGN","3.1.1.03.5","25027832"
"r_1","2011","5","BG41","num","3.1.1.03.1","1762"
"r_1","2011","5","BG41","num","3.1.1.03.2","168170"
"r_1","2011","5","BG41","1000BGN","3.1.1.03.3","7512867"
"r_1","2011","5","BG41","1000BGN","3.1.1.03.4","27860075"
"r_1","2011","5","BG41","1000BGN","3.1.1.03.5","27063648"
"r_1","2012","5","BG41","num","3.1.1.03.1","1754"
"r_1","2012","5","BG41","num","3.1.1.03.2","170460"
"r_1","2012","5","BG41","1000BGN","3.1.1.03.3","7746013"
"r_1","2012","5","BG41","1000BGN","3.1.1.03.4","29159277"
"r_1","2012","5","BG41","1000BGN","3.1.1.03.5","28309839"
"r_1","2013","5","BG41","num","3.1.1.03.1","1733"
"r_1","2013","5","BG41","num","3.1.1.03.2","169268"
"r_1","2013","5","BG41","1000BGN","3.1.1.03.3","7513946"
"r_1","2013","5","BG41","1000BGN","3.1.1.03.4","29814817"
"r_1","2013","5","BG41","1000BGN","3.1.1.03.5","28780194"
"r_1","2014","5","BG41","num","3.1.1.03.1","1726"
"r_1","2014","5","BG41","num","3.1.1.03.2","172374"
"r_1","2014","5","BG41","1000BGN","3.1.1.03.3","7487323"
"r_1","2014","5","BG41","1000BGN","3.1.1.03.4","30915812"
"r_1","2014","5","BG41","1000BGN","3.1.1.03.5","29852814"
"r_1","2015","5","BG41","num","3.1.1.03.1","1737"
"r_1","2015","5","BG41","num","3.1.1.03.2","174211"
"r_1","2015","5","BG41","1000BGN","3.1.1.03.3","6365791"
"r_1","2015","5","BG41","1000BGN","3.1.1.03.4","32366429"
"r_1","2015","5","BG41","1000BGN","3.1.1.03.5","30738689"
"r_1","2016","5","BG41","num","3.1.1.03.1","1787"
"r_1","2016","5","BG41","num","3.1.1.03.2","178624"
"r_1","2016","5","BG41","1000BGN","3.1.1.03.3","6627904"
"r_1","2016","5","BG41","1000BGN","3.1.1.03.4","31530346"
"r_1","2016","5","BG41","1000BGN","3.1.1.03.5","29952854"
"r_1","2017","5","BG41","num","3.1.1.03.1","1779"
"r_1","2017","5","BG41","num","3.1.1.03.2","179282"
"r_1","2017","5","BG41","1000BGN","3.1.1.03.3","6639761"
"r_1","2017","5","BG41","1000BGN","3.1.1.03.4","35426431"
"r_1","2017","5","BG41","1000BGN","3.1.1.03.5","33531123"
"r_1","2018","5","BG41","num","3.1.1.03.1","1831"
"r_1","2018","5","BG41","num","3.1.1.03.2","185602"
"r_1","2018","5","BG41","1000BGN","3.1.1.03.3","7148600"
"r_1","2018","5","BG41","1000BGN","3.1.1.03.4","38057082"
"r_1","2018","5","BG41","1000BGN","3.1.1.03.5","35986259"
"r_1","2019","5","BG41","num","3.1.1.03.1","1907"
"r_1","2019","5","BG41","num","3.1.1.03.2","190963"
"r_1","2019","5","BG41","1000BGN","3.1.1.03.3","7515439"
"r_1","2019","5","BG41","1000BGN","3.1.1.03.4","41836010"
"r_1","2019","5","BG41","1000BGN","3.1.1.03.5","39451247"
"r_1","2020","5","BG41","num","3.1.1.03.1","1785"
"r_1","2020","5","BG41","num","3.1.1.03.2","178524"
"r_1","2020","5","BG41","1000BGN","3.1.1.03.3","6682610"
"r_1","2020","5","BG41","1000BGN","3.1.1.03.4","38245952"
"r_1","2020","5","BG41","1000BGN","3.1.1.03.5","35899049"
"r_1","2008","6","BG41","num","3.1.1.03.1","341"
"r_1","2008","6","BG41","num","3.1.1.03.2","274554"
"r_1","2008","6","BG41","1000BGN","3.1.1.03.3","20678993"
"r_1","2008","6","BG41","1000BGN","3.1.1.03.4","42205142"
"r_1","2008","6","BG41","1000BGN","3.1.1.03.5","41667743"
"r_1","2009","6","BG41","num","3.1.1.03.1","327"
"r_1","2009","6","BG41","num","3.1.1.03.2","263337"
"r_1","2009","6","BG41","1000BGN","3.1.1.03.3","22911822"
"r_1","2009","6","BG41","1000BGN","3.1.1.03.4","34692547"
"r_1","2009","6","BG41","1000BGN","3.1.1.03.5","34194361"
"r_1","2010","6","BG41","num","3.1.1.03.1","325"
"r_1","2010","6","BG41","num","3.1.1.03.2","256072"
"r_1","2010","6","BG41","1000BGN","3.1.1.03.3","23449757"
"r_1","2010","6","BG41","1000BGN","3.1.1.03.4","37532308"
"r_1","2010","6","BG41","1000BGN","3.1.1.03.5","36054433"
"r_1","2011","6","BG41","num","3.1.1.03.1","330"
"r_1","2011","6","BG41","num","3.1.1.03.2","260247"
"r_1","2011","6","BG41","1000BGN","3.1.1.03.3","22891774"
"r_1","2011","6","BG41","1000BGN","3.1.1.03.4","40713248"
"r_1","2011","6","BG41","1000BGN","3.1.1.03.5","39219860"
"r_1","2012","6","BG41","num","3.1.1.03.1","322"
"r_1","2012","6","BG41","num","3.1.1.03.2","256313"
"r_1","2012","6","BG41","1000BGN","3.1.1.03.3","24329099"
"r_1","2012","6","BG41","1000BGN","3.1.1.03.4","40897000"
"r_1","2012","6","BG41","1000BGN","3.1.1.03.5","39530734"
"r_1","2013","6","BG41","num","3.1.1.03.1","330"
"r_1","2013","6","BG41","num","3.1.1.03.2","261201"
"r_1","2013","6","BG41","1000BGN","3.1.1.03.3","24902384"
"r_1","2013","6","BG41","1000BGN","3.1.1.03.4","40389590"
"r_1","2013","6","BG41","1000BGN","3.1.1.03.5","39359031"
"r_1","2014","6","BG41","num","3.1.1.03.1","334"
"r_1","2014","6","BG41","num","3.1.1.03.2","271084"
"r_1","2014","6","BG41","1000BGN","3.1.1.03.3","25574761"
"r_1","2014","6","BG41","1000BGN","3.1.1.03.4","42921671"
"r_1","2014","6","BG41","1000BGN","3.1.1.03.5","42953473"
"r_1","2015","6","BG41","num","3.1.1.03.1","333"
"r_1","2015","6","BG41","num","3.1.1.03.2","275611"
"r_1","2015","6","BG41","1000BGN","3.1.1.03.3","27578015"
"r_1","2015","6","BG41","1000BGN","3.1.1.03.4","46468332"
"r_1","2015","6","BG41","1000BGN","3.1.1.03.5","44906614"
"r_1","2016","6","BG41","num","3.1.1.03.1","338"
"r_1","2016","6","BG41","num","3.1.1.03.2","284128"
"r_1","2016","6","BG41","1000BGN","3.1.1.03.3","28400652"
"r_1","2016","6","BG41","1000BGN","3.1.1.03.4","43894335"
"r_1","2016","6","BG41","1000BGN","3.1.1.03.5","42014931"
"r_1","2017","6","BG41","num","3.1.1.03.1","344"
"r_1","2017","6","BG41","num","3.1.1.03.2","289557"
"r_1","2017","6","BG41","1000BGN","3.1.1.03.3","28658289"
"r_1","2017","6","BG41","1000BGN","3.1.1.03.4","49670284"
"r_1","2017","6","BG41","1000BGN","3.1.1.03.5","47289074"
"r_1","2018","6","BG41","num","3.1.1.03.1","351"
"r_1","2018","6","BG41","num","3.1.1.03.2","295491"
"r_1","2018","6","BG41","1000BGN","3.1.1.03.3","29847395"
"r_1","2018","6","BG41","1000BGN","3.1.1.03.4","54945584"
"r_1","2018","6","BG41","1000BGN","3.1.1.03.5","52423071"
"r_1","2019","6","BG41","num","3.1.1.03.1","362"
"r_1","2019","6","BG41","num","3.1.1.03.2","298367"
"r_1","2019","6","BG41","1000BGN","3.1.1.03.3","32932478"
"r_1","2019","6","BG41","1000BGN","3.1.1.03.4","58222294"
"r_1","2019","6","BG41","1000BGN","3.1.1.03.5","55302236"
"r_1","2020","6","BG41","num","3.1.1.03.1","343"
"r_1","2020","6","BG41","num","3.1.1.03.2","290283"
"r_1","2020","6","BG41","1000BGN","3.1.1.03.3","30486016"
"r_1","2020","6","BG41","1000BGN","3.1.1.03.4","56038542"
"r_1","2020","6","BG41","1000BGN","3.1.1.03.5","53257305"
"r_1","2008","0","BG42","num","3.1.1.03.1","56367"
"r_1","2008","0","BG42","num","3.1.1.03.2","379391"
"r_1","2008","0","BG42","1000BGN","3.1.1.03.3","10387541"
"r_1","2008","0","BG42","1000BGN","3.1.1.03.4","27368140"
"r_1","2008","0","BG42","1000BGN","3.1.1.03.5","25926852"
"r_1","2009","0","BG42","num","3.1.1.03.1","65995"
"r_1","2009","0","BG42","num","3.1.1.03.2","373754"
"r_1","2009","0","BG42","1000BGN","3.1.1.03.3","11052622"
"r_1","2009","0","BG42","1000BGN","3.1.1.03.4","24222812"
"r_1","2009","0","BG42","1000BGN","3.1.1.03.5","23176755"
"r_1","2010","0","BG42","num","3.1.1.03.1","65666"
"r_1","2010","0","BG42","num","3.1.1.03.2","354914"
"r_1","2010","0","BG42","1000BGN","3.1.1.03.3","11140967"
"r_1","2010","0","BG42","1000BGN","3.1.1.03.4","24965656"
"r_1","2010","0","BG42","1000BGN","3.1.1.03.5","23805955"
"r_1","2011","0","BG42","num","3.1.1.03.1","65264"
"r_1","2011","0","BG42","num","3.1.1.03.2","353995"
"r_1","2011","0","BG42","1000BGN","3.1.1.03.3","11936405"
"r_1","2011","0","BG42","1000BGN","3.1.1.03.4","26975561"
"r_1","2011","0","BG42","1000BGN","3.1.1.03.5","25656030"
"r_1","2012","0","BG42","num","3.1.1.03.1","65989"
"r_1","2012","0","BG42","num","3.1.1.03.2","350765"
"r_1","2012","0","BG42","1000BGN","3.1.1.03.3","12652795"
"r_1","2012","0","BG42","1000BGN","3.1.1.03.4","29398055"
"r_1","2012","0","BG42","1000BGN","3.1.1.03.5","27831677"
"r_1","2013","0","BG42","num","3.1.1.03.1","66149"
"r_1","2013","0","BG42","num","3.1.1.03.2","347840"
"r_1","2013","0","BG42","1000BGN","3.1.1.03.3","12998836"
"r_1","2013","0","BG42","1000BGN","3.1.1.03.4","30665398"
"r_1","2013","0","BG42","1000BGN","3.1.1.03.5","29013361"
"r_1","2014","0","BG42","num","3.1.1.03.1","66893"
"r_1","2014","0","BG42","num","3.1.1.03.2","351684"
"r_1","2014","0","BG42","1000BGN","3.1.1.03.3","13519564"
"r_1","2014","0","BG42","1000BGN","3.1.1.03.4","31889384"
"r_1","2014","0","BG42","1000BGN","3.1.1.03.5","30195332"
"r_1","2015","0","BG42","num","3.1.1.03.1","68206"
"r_1","2015","0","BG42","num","3.1.1.03.2","357159"
"r_1","2015","0","BG42","1000BGN","3.1.1.03.3","13997479"
"r_1","2015","0","BG42","1000BGN","3.1.1.03.4","34791755"
"r_1","2015","0","BG42","1000BGN","3.1.1.03.5","32558979"
"r_1","2016","0","BG42","num","3.1.1.03.1","70525"
"r_1","2016","0","BG42","num","3.1.1.03.2","368102"
"r_1","2016","0","BG42","1000BGN","3.1.1.03.3","14710711"
"r_1","2016","0","BG42","1000BGN","3.1.1.03.4","35754385"
"r_1","2016","0","BG42","1000BGN","3.1.1.03.5","33131682"
"r_1","2017","0","BG42","num","3.1.1.03.1","71068"
"r_1","2017","0","BG42","num","3.1.1.03.2","376149"
"r_1","2017","0","BG42","1000BGN","3.1.1.03.3","15331170"
"r_1","2017","0","BG42","1000BGN","3.1.1.03.4","39273168"
"r_1","2017","0","BG42","1000BGN","3.1.1.03.5","36347559"
"r_1","2018","0","BG42","num","3.1.1.03.1","72694"
"r_1","2018","0","BG42","num","3.1.1.03.2","379052"
"r_1","2018","0","BG42","1000BGN","3.1.1.03.3","16090859"
"r_1","2018","0","BG42","1000BGN","3.1.1.03.4","41741451"
"r_1","2018","0","BG42","1000BGN","3.1.1.03.5","39015967"
"r_1","2019","0","BG42","num","3.1.1.03.1","73927"
"r_1","2019","0","BG42","num","3.1.1.03.2","379409"
"r_1","2019","0","BG42","1000BGN","3.1.1.03.3","19590954"
"r_1","2019","0","BG42","1000BGN","3.1.1.03.4","44170014"
"r_1","2019","0","BG42","1000BGN","3.1.1.03.5","41226018"
"r_1","2020","0","BG42","num","3.1.1.03.1","72683"
"r_1","2020","0","BG42","num","3.1.1.03.2","358551"
"r_1","2020","0","BG42","1000BGN","3.1.1.03.3","15214209"
"r_1","2020","0","BG42","1000BGN","3.1.1.03.4","44794765"
"r_1","2020","0","BG42","1000BGN","3.1.1.03.5","41079126"
"r_1","2008","1","BG42","num","3.1.1.03.1","50299"
"r_1","2008","1","BG42","num","3.1.1.03.2","106417"
"r_1","2008","1","BG42","1000BGN","3.1.1.03.3","2559684"
"r_1","2008","1","BG42","1000BGN","3.1.1.03.4","6145216"
"r_1","2008","1","BG42","1000BGN","3.1.1.03.5","5766765"
"r_1","2009","1","BG42","num","3.1.1.03.1","60134"
"r_1","2009","1","BG42","num","3.1.1.03.2","122077"
"r_1","2009","1","BG42","1000BGN","3.1.1.03.3","3066274"
"r_1","2009","1","BG42","1000BGN","3.1.1.03.4","6187737"
"r_1","2009","1","BG42","1000BGN","3.1.1.03.5","5844393"
"r_1","2010","1","BG42","num","3.1.1.03.1","60241"
"r_1","2010","1","BG42","num","3.1.1.03.2","118904"
"r_1","2010","1","BG42","1000BGN","3.1.1.03.3","3207452"
"r_1","2010","1","BG42","1000BGN","3.1.1.03.4","6333824"
"r_1","2010","1","BG42","1000BGN","3.1.1.03.5","6102308"
"r_1","2011","1","BG42","num","3.1.1.03.1","59891"
"r_1","2011","1","BG42","num","3.1.1.03.2","118055"
"r_1","2011","1","BG42","1000BGN","3.1.1.03.3","3618345"
"r_1","2011","1","BG42","1000BGN","3.1.1.03.4","6389491"
"r_1","2011","1","BG42","1000BGN","3.1.1.03.5","6251219"
"r_1","2012","1","BG42","num","3.1.1.03.1","60718"
"r_1","2012","1","BG42","num","3.1.1.03.2","116267"
"r_1","2012","1","BG42","1000BGN","3.1.1.03.3","4160742"
"r_1","2012","1","BG42","1000BGN","3.1.1.03.4","6998709"
"r_1","2012","1","BG42","1000BGN","3.1.1.03.5","6639053"
"r_1","2013","1","BG42","num","3.1.1.03.1","60938"
"r_1","2013","1","BG42","num","3.1.1.03.2","115305"
"r_1","2013","1","BG42","1000BGN","3.1.1.03.3","4380371"
"r_1","2013","1","BG42","1000BGN","3.1.1.03.4","7945326"
"r_1","2013","1","BG42","1000BGN","3.1.1.03.5","7500144"
"r_1","2014","1","BG42","num","3.1.1.03.1","61708"
"r_1","2014","1","BG42","num","3.1.1.03.2","116340"
"r_1","2014","1","BG42","1000BGN","3.1.1.03.3","4386450"
"r_1","2014","1","BG42","1000BGN","3.1.1.03.4","8040841"
"r_1","2014","1","BG42","1000BGN","3.1.1.03.5","7548311"
"r_1","2015","1","BG42","num","3.1.1.03.1","62839"
"r_1","2015","1","BG42","num","3.1.1.03.2","117074"
"r_1","2015","1","BG42","1000BGN","3.1.1.03.3","4601657"
"r_1","2015","1","BG42","1000BGN","3.1.1.03.4","8874175"
"r_1","2015","1","BG42","1000BGN","3.1.1.03.5","8316280"
"r_1","2016","1","BG42","num","3.1.1.03.1","65131"
"r_1","2016","1","BG42","num","3.1.1.03.2","124055"
"r_1","2016","1","BG42","1000BGN","3.1.1.03.3","4699237"
"r_1","2016","1","BG42","1000BGN","3.1.1.03.4","9049362"
"r_1","2016","1","BG42","1000BGN","3.1.1.03.5","8297410"
"r_1","2017","1","BG42","num","3.1.1.03.1","65551"
"r_1","2017","1","BG42","num","3.1.1.03.2","126016"
"r_1","2017","1","BG42","1000BGN","3.1.1.03.3","4736633"
"r_1","2017","1","BG42","1000BGN","3.1.1.03.4","9689113"
"r_1","2017","1","BG42","1000BGN","3.1.1.03.5","8844509"
"r_1","2018","1","BG42","num","3.1.1.03.1","67161"
"r_1","2018","1","BG42","num","3.1.1.03.2","125941"
"r_1","2018","1","BG42","1000BGN","3.1.1.03.3","4949433"
"r_1","2018","1","BG42","1000BGN","3.1.1.03.4","10451085"
"r_1","2018","1","BG42","1000BGN","3.1.1.03.5","9466544"
"r_1","2019","1","BG42","num","3.1.1.03.1","68386"
"r_1","2019","1","BG42","num","3.1.1.03.2","127124"
"r_1","2019","1","BG42","1000BGN","3.1.1.03.3","7371987"
"r_1","2019","1","BG42","1000BGN","3.1.1.03.4","11051845"
"r_1","2019","1","BG42","1000BGN","3.1.1.03.5","10000055"
"r_1","2020","1","BG42","num","3.1.1.03.1","67481"
"r_1","2020","1","BG42","num","3.1.1.03.2","121483"
"r_1","2020","1","BG42","1000BGN","3.1.1.03.3","5469603"
"r_1","2020","1","BG42","1000BGN","3.1.1.03.4","11607311"
"r_1","2020","1","BG42","1000BGN","3.1.1.03.5","10470130"
"r_1","2008","4","BG42","num","3.1.1.03.1","4930"
"r_1","2008","4","BG42","num","3.1.1.03.2","98518"
"r_1","2008","4","BG42","1000BGN","3.1.1.03.3","2320772"
"r_1","2008","4","BG42","1000BGN","3.1.1.03.4","7131567"
"r_1","2008","4","BG42","1000BGN","3.1.1.03.5","6713290"
"r_1","2009","4","BG42","num","3.1.1.03.1","4842"
"r_1","2009","4","BG42","num","3.1.1.03.2","97253"
"r_1","2009","4","BG42","1000BGN","3.1.1.03.3","2325134"
"r_1","2009","4","BG42","1000BGN","3.1.1.03.4","7170009"
"r_1","2009","4","BG42","1000BGN","3.1.1.03.5","6932235"
"r_1","2010","4","BG42","num","3.1.1.03.1","4476"
"r_1","2010","4","BG42","num","3.1.1.03.2","89281"
"r_1","2010","4","BG42","1000BGN","3.1.1.03.3","2255192"
"r_1","2010","4","BG42","1000BGN","3.1.1.03.4","7240823"
"r_1","2010","4","BG42","1000BGN","3.1.1.03.5","6971393"
"r_1","2011","4","BG42","num","3.1.1.03.1","4455"
"r_1","2011","4","BG42","num","3.1.1.03.2","89220"
"r_1","2011","4","BG42","1000BGN","3.1.1.03.3","2304656"
"r_1","2011","4","BG42","1000BGN","3.1.1.03.4","7474341"
"r_1","2011","4","BG42","1000BGN","3.1.1.03.5","7162507"
"r_1","2012","4","BG42","num","3.1.1.03.1","4337"
"r_1","2012","4","BG42","num","3.1.1.03.2","85754"
"r_1","2012","4","BG42","1000BGN","3.1.1.03.3","2152493"
"r_1","2012","4","BG42","1000BGN","3.1.1.03.4","7373965"
"r_1","2012","4","BG42","1000BGN","3.1.1.03.5","6985902"
"r_1","2013","4","BG42","num","3.1.1.03.1","4281"
"r_1","2013","4","BG42","num","3.1.1.03.2","84406"
"r_1","2013","4","BG42","1000BGN","3.1.1.03.3","2312995"
"r_1","2013","4","BG42","1000BGN","3.1.1.03.4","7400029"
"r_1","2013","4","BG42","1000BGN","3.1.1.03.5","7088796"
"r_1","2014","4","BG42","num","3.1.1.03.1","4244"
"r_1","2014","4","BG42","num","3.1.1.03.2","84273"
