RevisionColumn,periods,Units,NUTS,Residence,GenderID,Age,ValueColumn
"r_1","2019","num","BG33","2","2","70 - 74","9611"
"r_1","2019","num","BG33","0","0","75 - 79","36316"
"r_1","2019","num","BG33","0","1","75 - 79","14166"
"r_1","2019","num","BG33","0","2","75 - 79","22150"
"r_1","2019","num","BG33","1","0","75 - 79","24120"
"r_1","2019","num","BG33","1","1","75 - 79","9199"
"r_1","2019","num","BG33","1","2","75 - 79","14921"
"r_1","2019","num","BG33","2","0","75 - 79","12196"
"r_1","2019","num","BG33","2","1","75 - 79","4967"
"r_1","2019","num","BG33","2","2","75 - 79","7229"
"r_1","2019","num","BG33","0","0","80 - 84","22514"
"r_1","2019","num","BG33","0","1","80 - 84","7979"
"r_1","2019","num","BG33","0","2","80 - 84","14535"
"r_1","2019","num","BG33","1","0","80 - 84","15310"
"r_1","2019","num","BG33","1","1","80 - 84","5318"
"r_1","2019","num","BG33","1","2","80 - 84","9992"
"r_1","2019","num","BG33","2","0","80 - 84","7204"
"r_1","2019","num","BG33","2","1","80 - 84","2661"
"r_1","2019","num","BG33","2","2","80 - 84","4543"
"r_1","2019","num","BG33","0","0","85 - 89","12425"
"r_1","2019","num","BG33","0","1","85 - 89","4285"
"r_1","2019","num","BG33","0","2","85 - 89","8140"
"r_1","2019","num","BG33","1","0","85 - 89","8548"
"r_1","2019","num","BG33","1","1","85 - 89","2835"
"r_1","2019","num","BG33","1","2","85 - 89","5713"
"r_1","2019","num","BG33","2","0","85 - 89","3877"
"r_1","2019","num","BG33","2","1","85 - 89","1450"
"r_1","2019","num","BG33","2","2","85 - 89","2427"
"r_1","2019","num","BG33","0","0","90 - 94","3442"
"r_1","2019","num","BG33","0","1","90 - 94","1081"
"r_1","2019","num","BG33","0","2","90 - 94","2361"
"r_1","2019","num","BG33","1","0","90 - 94","2430"
"r_1","2019","num","BG33","1","1","90 - 94","758"
"r_1","2019","num","BG33","1","2","90 - 94","1672"
"r_1","2019","num","BG33","2","0","90 - 94","1012"
"r_1","2019","num","BG33","2","1","90 - 94","323"
"r_1","2019","num","BG33","2","2","90 - 94","689"
"r_1","2019","num","BG33","0","0","95 - 99","500"
"r_1","2019","num","BG33","0","1","95 - 99","139"
"r_1","2019","num","BG33","0","2","95 - 99","361"
"r_1","2019","num","BG33","1","0","95 - 99","344"
"r_1","2019","num","BG33","1","1","95 - 99","92"
"r_1","2019","num","BG33","1","2","95 - 99","252"
"r_1","2019","num","BG33","2","0","95 - 99","156"
"r_1","2019","num","BG33","2","1","95 - 99","47"
"r_1","2019","num","BG33","2","2","95 - 99","109"
"r_1","2019","num","BG33","0","0","100+","30"
"r_1","2019","num","BG33","0","1","100+","12"
"r_1","2019","num","BG33","0","2","100+","18"
"r_1","2019","num","BG33","1","0","100+","25"
"r_1","2019","num","BG33","1","1","100+","9"
"r_1","2019","num","BG33","1","2","100+","16"
"r_1","2019","num","BG33","2","0","100+","5"
"r_1","2019","num","BG33","2","1","100+","3"
"r_1","2019","num","BG33","2","2","100+","2"
"r_1","2019","num","BG34","0","0","Total","1024115"
"r_1","2019","num","BG34","0","1","Total","496231"
"r_1","2019","num","BG34","0","2","Total","527884"
"r_1","2019","num","BG34","1","0","Total","744211"
"r_1","2019","num","BG34","1","1","Total","356948"
"r_1","2019","num","BG34","1","2","Total","387263"
"r_1","2019","num","BG34","2","0","Total","279904"
"r_1","2019","num","BG34","2","1","Total","139283"
"r_1","2019","num","BG34","2","2","Total","140621"
"r_1","2019","num","BG34","0","0","0","9873"
"r_1","2019","num","BG34","0","1","0","5060"
"r_1","2019","num","BG34","0","2","0","4813"
"r_1","2019","num","BG34","1","0","0","6964"
"r_1","2019","num","BG34","1","1","0","3567"
"r_1","2019","num","BG34","1","2","0","3397"
"r_1","2019","num","BG34","2","0","0","2909"
"r_1","2019","num","BG34","2","1","0","1493"
"r_1","2019","num","BG34","2","2","0","1416"
"r_1","2019","num","BG34","0","0","1 - 4","42029"
"r_1","2019","num","BG34","0","1","1 - 4","21584"
"r_1","2019","num","BG34","0","2","1 - 4","20445"
"r_1","2019","num","BG34","1","0","1 - 4","30376"
"r_1","2019","num","BG34","1","1","1 - 4","15601"
"r_1","2019","num","BG34","1","2","1 - 4","14775"
"r_1","2019","num","BG34","2","0","1 - 4","11653"
"r_1","2019","num","BG34","2","1","1 - 4","5983"
"r_1","2019","num","BG34","2","2","1 - 4","5670"
"r_1","2019","num","BG34","0","0","5 - 9","54562"
"r_1","2019","num","BG34","0","1","5 - 9","27992"
"r_1","2019","num","BG34","0","2","5 - 9","26570"
"r_1","2019","num","BG34","1","0","5 - 9","39933"
"r_1","2019","num","BG34","1","1","5 - 9","20480"
"r_1","2019","num","BG34","1","2","5 - 9","19453"
"r_1","2019","num","BG34","2","0","5 - 9","14629"
"r_1","2019","num","BG34","2","1","5 - 9","7512"
"r_1","2019","num","BG34","2","2","5 - 9","7117"
"r_1","2019","num","BG34","0","0","10 - 14","56206"
"r_1","2019","num","BG34","0","1","10 - 14","28846"
"r_1","2019","num","BG34","0","2","10 - 14","27360"
"r_1","2019","num","BG34","1","0","10 - 14","40514"
"r_1","2019","num","BG34","1","1","10 - 14","20694"
"r_1","2019","num","BG34","1","2","10 - 14","19820"
"r_1","2019","num","BG34","2","0","10 - 14","15692"
"r_1","2019","num","BG34","2","1","10 - 14","8152"
"r_1","2019","num","BG34","2","2","10 - 14","7540"
"r_1","2019","num","BG34","0","0","15 - 19","50390"
"r_1","2019","num","BG34","0","1","15 - 19","25881"
"r_1","2019","num","BG34","0","2","15 - 19","24509"
"r_1","2019","num","BG34","1","0","15 - 19","35793"
"r_1","2019","num","BG34","1","1","15 - 19","18281"
"r_1","2019","num","BG34","1","2","15 - 19","17512"
"r_1","2019","num","BG34","2","0","15 - 19","14597"
"r_1","2019","num","BG34","2","1","15 - 19","7600"
"r_1","2019","num","BG34","2","2","15 - 19","6997"
"r_1","2019","num","BG34","0","0","20 - 24","42311"
"r_1","2019","num","BG34","0","1","20 - 24","21542"
"r_1","2019","num","BG34","0","2","20 - 24","20769"
"r_1","2019","num","BG34","1","0","20 - 24","30064"
"r_1","2019","num","BG34","1","1","20 - 24","15121"
"r_1","2019","num","BG34","1","2","20 - 24","14943"
"r_1","2019","num","BG34","2","0","20 - 24","12247"
"r_1","2019","num","BG34","2","1","20 - 24","6421"
"r_1","2019","num","BG34","2","2","20 - 24","5826"
"r_1","2019","num","BG34","0","0","25 - 29","52295"
"r_1","2019","num","BG34","0","1","25 - 29","26503"
"r_1","2019","num","BG34","0","2","25 - 29","25792"
"r_1","2019","num","BG34","1","0","25 - 29","37664"
"r_1","2019","num","BG34","1","1","25 - 29","18678"
"r_1","2019","num","BG34","1","2","25 - 29","18986"
"r_1","2019","num","BG34","2","0","25 - 29","14631"
"r_1","2019","num","BG34","2","1","25 - 29","7825"
"r_1","2019","num","BG34","2","2","25 - 29","6806"
"r_1","2019","num","BG34","0","0","30 - 34","64806"
"r_1","2019","num","BG34","0","1","30 - 34","33144"
"r_1","2019","num","BG34","0","2","30 - 34","31662"
"r_1","2019","num","BG34","1","0","30 - 34","48857"
"r_1","2019","num","BG34","1","1","30 - 34","24442"
"r_1","2019","num","BG34","1","2","30 - 34","24415"
"r_1","2019","num","BG34","2","0","30 - 34","15949"
"r_1","2019","num","BG34","2","1","30 - 34","8702"
"r_1","2019","num","BG34","2","2","30 - 34","7247"
"r_1","2019","num","BG34","0","0","35 - 39","69531"
"r_1","2019","num","BG34","0","1","35 - 39","36484"
"r_1","2019","num","BG34","0","2","35 - 39","33047"
"r_1","2019","num","BG34","1","0","35 - 39","53008"
"r_1","2019","num","BG34","1","1","35 - 39","27290"
"r_1","2019","num","BG34","1","2","35 - 39","25718"
"r_1","2019","num","BG34","2","0","35 - 39","16523"
"r_1","2019","num","BG34","2","1","35 - 39","9194"
"r_1","2019","num","BG34","2","2","35 - 39","7329"
"r_1","2019","num","BG34","0","0","40 - 44","77695"
"r_1","2019","num","BG34","0","1","40 - 44","40131"
"r_1","2019","num","BG34","0","2","40 - 44","37564"
"r_1","2019","num","BG34","1","0","40 - 44","60111"
"r_1","2019","num","BG34","1","1","40 - 44","30568"
"r_1","2019","num","BG34","1","2","40 - 44","29543"
"r_1","2019","num","BG34","2","0","40 - 44","17584"
"r_1","2019","num","BG34","2","1","40 - 44","9563"
"r_1","2019","num","BG34","2","2","40 - 44","8021"
"r_1","2019","num","BG34","0","0","45 - 49","76269"
"r_1","2019","num","BG34","0","1","45 - 49","39081"
"r_1","2019","num","BG34","0","2","45 - 49","37188"
"r_1","2019","num","BG34","1","0","45 - 49","58353"
"r_1","2019","num","BG34","1","1","45 - 49","29464"
"r_1","2019","num","BG34","1","2","45 - 49","28889"
"r_1","2019","num","BG34","2","0","45 - 49","17916"
"r_1","2019","num","BG34","2","1","45 - 49","9617"
"r_1","2019","num","BG34","2","2","45 - 49","8299"
"r_1","2019","num","BG34","0","0","50 - 54","69077"
"r_1","2019","num","BG34","0","1","50 - 54","34741"
"r_1","2019","num","BG34","0","2","50 - 54","34336"
"r_1","2019","num","BG34","1","0","50 - 54","51715"
"r_1","2019","num","BG34","1","1","50 - 54","25556"
"r_1","2019","num","BG34","1","2","50 - 54","26159"
"r_1","2019","num","BG34","2","0","50 - 54","17362"
"r_1","2019","num","BG34","2","1","50 - 54","9185"
"r_1","2019","num","BG34","2","2","50 - 54","8177"
"r_1","2019","num","BG34","0","0","55 - 59","70525"
"r_1","2019","num","BG34","0","1","55 - 59","34576"
"r_1","2019","num","BG34","0","2","55 - 59","35949"
"r_1","2019","num","BG34","1","0","55 - 59","52395"
"r_1","2019","num","BG34","1","1","55 - 59","25113"
"r_1","2019","num","BG34","1","2","55 - 59","27282"
"r_1","2019","num","BG34","2","0","55 - 59","18130"
"r_1","2019","num","BG34","2","1","55 - 59","9463"
"r_1","2019","num","BG34","2","2","55 - 59","8667"
"r_1","2019","num","BG34","0","0","60 - 64","70335"
"r_1","2019","num","BG34","0","1","60 - 64","32914"
"r_1","2019","num","BG34","0","2","60 - 64","37421"
"r_1","2019","num","BG34","1","0","60 - 64","51734"
"r_1","2019","num","BG34","1","1","60 - 64","23772"
"r_1","2019","num","BG34","1","2","60 - 64","27962"
"r_1","2019","num","BG34","2","0","60 - 64","18601"
"r_1","2019","num","BG34","2","1","60 - 64","9142"
"r_1","2019","num","BG34","2","2","60 - 64","9459"
"r_1","2019","num","BG34","0","0","65 - 69","69339"
"r_1","2019","num","BG34","0","1","65 - 69","30764"
"r_1","2019","num","BG34","0","2","65 - 69","38575"
"r_1","2019","num","BG34","1","0","65 - 69","49647"
"r_1","2019","num","BG34","1","1","65 - 69","21792"
"r_1","2019","num","BG34","1","2","65 - 69","27855"
"r_1","2019","num","BG34","2","0","65 - 69","19692"
"r_1","2019","num","BG34","2","1","65 - 69","8972"
"r_1","2019","num","BG34","2","2","65 - 69","10720"
"r_1","2019","num","BG34","0","0","70 - 74","60281"
"r_1","2019","num","BG34","0","1","70 - 74","24980"
"r_1","2019","num","BG34","0","2","70 - 74","35301"
"r_1","2019","num","BG34","1","0","70 - 74","40865"
"r_1","2019","num","BG34","1","1","70 - 74","16779"
"r_1","2019","num","BG34","1","2","70 - 74","24086"
"r_1","2019","num","BG34","2","0","70 - 74","19416"
"r_1","2019","num","BG34","2","1","70 - 74","8201"
"r_1","2019","num","BG34","2","2","70 - 74","11215"
"r_1","2019","num","BG34","0","0","75 - 79","40048"
"r_1","2019","num","BG34","0","1","75 - 79","15218"
"r_1","2019","num","BG34","0","2","75 - 79","24830"
"r_1","2019","num","BG34","1","0","75 - 79","25500"
"r_1","2019","num","BG34","1","1","75 - 79","9513"
"r_1","2019","num","BG34","1","2","75 - 79","15987"
"r_1","2019","num","BG34","2","0","75 - 79","14548"
"r_1","2019","num","BG34","2","1","75 - 79","5705"
"r_1","2019","num","BG34","2","2","75 - 79","8843"
"r_1","2019","num","BG34","0","0","80 - 84","28302"
"r_1","2019","num","BG34","0","1","80 - 84","9982"
"r_1","2019","num","BG34","0","2","80 - 84","18320"
"r_1","2019","num","BG34","1","0","80 - 84","17924"
"r_1","2019","num","BG34","1","1","80 - 84","6057"
"r_1","2019","num","BG34","1","2","80 - 84","11867"
"r_1","2019","num","BG34","2","0","80 - 84","10378"
"r_1","2019","num","BG34","2","1","80 - 84","3925"
"r_1","2019","num","BG34","2","2","80 - 84","6453"
"r_1","2019","num","BG34","0","0","85 - 89","15395"
"r_1","2019","num","BG34","0","1","85 - 89","5242"
"r_1","2019","num","BG34","0","2","85 - 89","10153"
"r_1","2019","num","BG34","1","0","85 - 89","9640"
"r_1","2019","num","BG34","1","1","85 - 89","3138"
"r_1","2019","num","BG34","1","2","85 - 89","6502"
"r_1","2019","num","BG34","2","0","85 - 89","5755"
"r_1","2019","num","BG34","2","1","85 - 89","2104"
"r_1","2019","num","BG34","2","2","85 - 89","3651"
"r_1","2019","num","BG34","0","0","90 - 94","4265"
"r_1","2019","num","BG34","0","1","90 - 94","1391"
"r_1","2019","num","BG34","0","2","90 - 94","2874"
"r_1","2019","num","BG34","1","0","90 - 94","2797"
"r_1","2019","num","BG34","1","1","90 - 94","931"
"r_1","2019","num","BG34","1","2","90 - 94","1866"
"r_1","2019","num","BG34","2","0","90 - 94","1468"
"r_1","2019","num","BG34","2","1","90 - 94","460"
"r_1","2019","num","BG34","2","2","90 - 94","1008"
"r_1","2019","num","BG34","0","0","95 - 99","550"
"r_1","2019","num","BG34","0","1","95 - 99","164"
"r_1","2019","num","BG34","0","2","95 - 99","386"
"r_1","2019","num","BG34","1","0","95 - 99","335"
"r_1","2019","num","BG34","1","1","95 - 99","100"
"r_1","2019","num","BG34","1","2","95 - 99","235"
"r_1","2019","num","BG34","2","0","95 - 99","215"
"r_1","2019","num","BG34","2","1","95 - 99","64"
"r_1","2019","num","BG34","2","2","95 - 99","151"
"r_1","2019","num","BG34","0","0","100+","31"
"r_1","2019","num","BG34","0","1","100+","11"
"r_1","2019","num","BG34","0","2","100+","20"
"r_1","2019","num","BG34","1","0","100+","22"
"r_1","2019","num","BG34","1","1","100+","11"
"r_1","2019","num","BG34","1","2","100+","11"
"r_1","2019","num","BG34","2","0","100+","9"
"r_1","2019","num","BG34","2","1","100+","-"
"r_1","2019","num","BG34","2","2","100+","9"
"r_1","2019","num","BG4","0","0","Total","3500890"
"r_1","2019","num","BG4","0","1","Total","1692653"
"r_1","2019","num","BG4","0","2","Total","1808237"
"r_1","2019","num","BG4","1","0","Total","2717385"
"r_1","2019","num","BG4","1","1","Total","1303063"
"r_1","2019","num","BG4","1","2","Total","1414322"
"r_1","2019","num","BG4","2","0","Total","783505"
"r_1","2019","num","BG4","2","1","Total","389590"
"r_1","2019","num","BG4","2","2","Total","393915"
"r_1","2019","num","BG4","0","0","0","32035"
"r_1","2019","num","BG4","0","1","0","16382"
"r_1","2019","num","BG4","0","2","0","15653"
"r_1","2019","num","BG4","1","0","0","25707"
"r_1","2019","num","BG4","1","1","0","13148"
"r_1","2019","num","BG4","1","2","0","12559"
"r_1","2019","num","BG4","2","0","0","6328"
"r_1","2019","num","BG4","2","1","0","3234"
"r_1","2019","num","BG4","2","2","0","3094"
"r_1","2019","num","BG4","0","0","1 - 4","133441"
"r_1","2019","num","BG4","0","1","1 - 4","68631"
"r_1","2019","num","BG4","0","2","1 - 4","64810"
"r_1","2019","num","BG4","1","0","1 - 4","107901"
"r_1","2019","num","BG4","1","1","1 - 4","55492"
"r_1","2019","num","BG4","1","2","1 - 4","52409"
"r_1","2019","num","BG4","2","0","1 - 4","25540"
"r_1","2019","num","BG4","2","1","1 - 4","13139"
"r_1","2019","num","BG4","2","2","1 - 4","12401"
"r_1","2019","num","BG4","0","0","5 - 9","171601"
"r_1","2019","num","BG4","0","1","5 - 9","88133"
"r_1","2019","num","BG4","0","2","5 - 9","83468"
"r_1","2019","num","BG4","1","0","5 - 9","139553"
"r_1","2019","num","BG4","1","1","5 - 9","71686"
"r_1","2019","num","BG4","1","2","5 - 9","67867"
"r_1","2019","num","BG4","2","0","5 - 9","32048"
"r_1","2019","num","BG4","2","1","5 - 9","16447"
"r_1","2019","num","BG4","2","2","5 - 9","15601"
"r_1","2019","num","BG4","0","0","10 - 14","168149"
"r_1","2019","num","BG4","0","1","10 - 14","86536"
"r_1","2019","num","BG4","0","2","10 - 14","81613"
"r_1","2019","num","BG4","1","0","10 - 14","132438"
"r_1","2019","num","BG4","1","1","10 - 14","68082"
"r_1","2019","num","BG4","1","2","10 - 14","64356"
"r_1","2019","num","BG4","2","0","10 - 14","35711"
"r_1","2019","num","BG4","2","1","10 - 14","18454"
"r_1","2019","num","BG4","2","2","10 - 14","17257"
"r_1","2019","num","BG4","0","0","15 - 19","151341"
"r_1","2019","num","BG4","0","1","15 - 19","78009"
"r_1","2019","num","BG4","0","2","15 - 19","73332"
"r_1","2019","num","BG4","1","0","15 - 19","118617"
"r_1","2019","num","BG4","1","1","15 - 19","61009"
"r_1","2019","num","BG4","1","2","15 - 19","57608"
"r_1","2019","num","BG4","2","0","15 - 19","32724"
"r_1","2019","num","BG4","2","1","15 - 19","17000"
"r_1","2019","num","BG4","2","2","15 - 19","15724"
"r_1","2019","num","BG4","0","0","20 - 24","159058"
"r_1","2019","num","BG4","0","1","20 - 24","81814"
"r_1","2019","num","BG4","0","2","20 - 24","77244"
"r_1","2019","num","BG4","1","0","20 - 24","129408"
"r_1","2019","num","BG4","1","1","20 - 24","66094"
"r_1","2019","num","BG4","1","2","20 - 24","63314"
"r_1","2019","num","BG4","2","0","20 - 24","29650"
"r_1","2019","num","BG4","2","1","20 - 24","15720"
"r_1","2019","num","BG4","2","2","20 - 24","13930"
"r_1","2019","num","BG4","0","0","25 - 29","208745"
"r_1","2019","num","BG4","0","1","25 - 29","106512"
"r_1","2019","num","BG4","0","2","25 - 29","102233"
"r_1","2019","num","BG4","1","0","25 - 29","168942"
"r_1","2019","num","BG4","1","1","25 - 29","85269"
"r_1","2019","num","BG4","1","2","25 - 29","83673"
"r_1","2019","num","BG4","2","0","25 - 29","39803"
"r_1","2019","num","BG4","2","1","25 - 29","21243"
"r_1","2019","num","BG4","2","2","25 - 29","18560"
"r_1","2019","num","BG4","0","0","30 - 34","260684"
"r_1","2019","num","BG4","0","1","30 - 34","133072"
"r_1","2019","num","BG4","0","2","30 - 34","127612"
"r_1","2019","num","BG4","1","0","30 - 34","213134"
"r_1","2019","num","BG4","1","1","30 - 34","107555"
"r_1","2019","num","BG4","1","2","30 - 34","105579"
"r_1","2019","num","BG4","2","0","30 - 34","47550"
"r_1","2019","num","BG4","2","1","30 - 34","25517"
"r_1","2019","num","BG4","2","2","30 - 34","22033"
"r_1","2019","num","BG4","0","0","35 - 39","257588"
"r_1","2019","num","BG4","0","1","35 - 39","132690"
"r_1","2019","num","BG4","0","2","35 - 39","124898"
"r_1","2019","num","BG4","1","0","35 - 39","208021"
"r_1","2019","num","BG4","1","1","35 - 39","105574"
"r_1","2019","num","BG4","1","2","35 - 39","102447"
"r_1","2019","num","BG4","2","0","35 - 39","49567"
"r_1","2019","num","BG4","2","1","35 - 39","27116"
"r_1","2019","num","BG4","2","2","35 - 39","22451"
"r_1","2019","num","BG4","0","0","40 - 44","278281"
"r_1","2019","num","BG4","0","1","40 - 44","142711"
"r_1","2019","num","BG4","0","2","40 - 44","135570"
"r_1","2019","num","BG4","1","0","40 - 44","224522"
"r_1","2019","num","BG4","1","1","40 - 44","113575"
"r_1","2019","num","BG4","1","2","40 - 44","110947"
"r_1","2019","num","BG4","2","0","40 - 44","53759"
"r_1","2019","num","BG4","2","1","40 - 44","29136"
"r_1","2019","num","BG4","2","2","40 - 44","24623"
"r_1","2019","num","BG4","0","0","45 - 49","261672"
"r_1","2019","num","BG4","0","1","45 - 49","133319"
"r_1","2019","num","BG4","0","2","45 - 49","128353"
"r_1","2019","num","BG4","1","0","45 - 49","206438"
"r_1","2019","num","BG4","1","1","45 - 49","103635"
"r_1","2019","num","BG4","1","2","45 - 49","102803"
"r_1","2019","num","BG4","2","0","45 - 49","55234"
"r_1","2019","num","BG4","2","1","45 - 49","29684"
"r_1","2019","num","BG4","2","2","45 - 49","25550"
"r_1","2019","num","BG4","0","0","50 - 54","238498"
"r_1","2019","num","BG4","0","1","50 - 54","119351"
"r_1","2019","num","BG4","0","2","50 - 54","119147"
"r_1","2019","num","BG4","1","0","50 - 54","181515"
"r_1","2019","num","BG4","1","1","50 - 54","89229"
"r_1","2019","num","BG4","1","2","50 - 54","92286"
"r_1","2019","num","BG4","2","0","50 - 54","56983"
"r_1","2019","num","BG4","2","1","50 - 54","30122"
"r_1","2019","num","BG4","2","2","50 - 54","26861"
"r_1","2019","num","BG4","0","0","55 - 59","232552"
