RevisionColumn,EKATTE,Units,periods,GenderID,ValueColumn
"r_8","RAZ26","num","2021","1","537"
"r_8","RAZ26","num","2021","2","512"
"r_8","RAZ29","num","2021","0","156"
"r_8","RAZ29","num","2021","1","88"
"r_8","RAZ29","num","2021","2","68"
"r_8","RAZ36","num","2021","0","141"
"r_8","RAZ36","num","2021","1","69"
"r_8","RAZ36","num","2021","2","72"
"r_8","RSE","num","2021","0","5248"
"r_8","RSE","num","2021","1","2675"
"r_8","RSE","num","2021","2","2573"
"r_8","RSE03","num","2021","0","179"
"r_8","RSE03","num","2021","1","100"
"r_8","RSE03","num","2021","2","79"
"r_8","RSE04","num","2021","0","405"
"r_8","RSE04","num","2021","1","202"
"r_8","RSE04","num","2021","2","203"
"r_8","RSE05","num","2021","0","284"
"r_8","RSE05","num","2021","1","157"
"r_8","RSE05","num","2021","2","127"
"r_8","RSE08","num","2021","0","245"
"r_8","RSE08","num","2021","1","132"
"r_8","RSE08","num","2021","2","113"
"r_8","RSE13","num","2021","0","313"
"r_8","RSE13","num","2021","1","157"
"r_8","RSE13","num","2021","2","156"
"r_8","RSE27","num","2021","0","3391"
"r_8","RSE27","num","2021","1","1712"
"r_8","RSE27","num","2021","2","1679"
"r_8","RSE33","num","2021","0","255"
"r_8","RSE33","num","2021","1","127"
"r_8","RSE33","num","2021","2","128"
"r_8","RSE37","num","2021","0","176"
"r_8","RSE37","num","2021","1","88"
"r_8","RSE37","num","2021","2","88"
"r_8","SLS","num","2021","0","2712"
"r_8","SLS","num","2021","1","1411"
"r_8","SLS","num","2021","2","1301"
"r_8","SLS01","num","2021","0","83"
"r_8","SLS01","num","2021","1","52"
"r_8","SLS01","num","2021","2","31"
"r_8","SLS07","num","2021","0","270"
"r_8","SLS07","num","2021","1","129"
"r_8","SLS07","num","2021","2","141"
"r_8","SLS10","num","2021","0","612"
"r_8","SLS10","num","2021","1","329"
"r_8","SLS10","num","2021","2","283"
"r_8","SLS15","num","2021","0","77"
"r_8","SLS15","num","2021","1","44"
"r_8","SLS15","num","2021","2","33"
"r_8","SLS31","num","2021","0","1176"
"r_8","SLS31","num","2021","1","600"
"r_8","SLS31","num","2021","2","576"
"r_8","SLS32","num","2021","0","157"
"r_8","SLS32","num","2021","1","85"
"r_8","SLS32","num","2021","2","72"
"r_8","SLS34","num","2021","0","337"
"r_8","SLS34","num","2021","1","172"
"r_8","SLS34","num","2021","2","165"
"r_8","SLV","num","2021","0","3788"
"r_8","SLV","num","2021","1","1981"
"r_8","SLV","num","2021","2","1807"
"r_8","SLV11","num","2021","0","349"
"r_8","SLV11","num","2021","1","190"
"r_8","SLV11","num","2021","2","159"
"r_8","SLV16","num","2021","0","790"
"r_8","SLV16","num","2021","1","407"
"r_8","SLV16","num","2021","2","383"
"r_8","SLV20","num","2021","0","2376"
"r_8","SLV20","num","2021","1","1217"
"r_8","SLV20","num","2021","2","1159"
"r_8","SLV24","num","2021","0","273"
"r_8","SLV24","num","2021","1","167"
"r_8","SLV24","num","2021","2","106"
"r_8","SML","num","2021","0","2276"
"r_8","SML","num","2021","1","1178"
"r_8","SML","num","2021","2","1098"
"r_8","SML02","num","2021","0","126"
"r_8","SML02","num","2021","1","65"
"r_8","SML02","num","2021","2","61"
"r_8","SML05","num","2021","0","50"
"r_8","SML05","num","2021","1","30"
"r_8","SML05","num","2021","2","20"
"r_8","SML09","num","2021","0","308"
"r_8","SML09","num","2021","1","164"
"r_8","SML09","num","2021","2","144"
"r_8","SML10","num","2021","0","163"
"r_8","SML10","num","2021","1","76"
"r_8","SML10","num","2021","2","87"
"r_8","SML11","num","2021","0","189"
"r_8","SML11","num","2021","1","96"
"r_8","SML11","num","2021","2","93"
"r_8","SML16","num","2021","0","232"
"r_8","SML16","num","2021","1","122"
"r_8","SML16","num","2021","2","110"
"r_8","SML18","num","2021","0","114"
"r_8","SML18","num","2021","1","59"
"r_8","SML18","num","2021","2","55"
"r_8","SML27","num","2021","0","156"
"r_8","SML27","num","2021","1","87"
"r_8","SML27","num","2021","2","69"
"r_8","SML31","num","2021","0","747"
"r_8","SML31","num","2021","1","386"
"r_8","SML31","num","2021","2","361"
"r_8","SML38","num","2021","0","191"
"r_8","SML38","num","2021","1","93"
"r_8","SML38","num","2021","2","98"
"r_8","SOF","num","2021","0","21910"
"r_8","SOF","num","2021","1","11137"
"r_8","SOF","num","2021","2","10773"
"r_8","SOF46","num","2021","0","21910"
"r_8","SOF46","num","2021","1","11137"
"r_8","SOF46","num","2021","2","10773"
"r_8","SFO","num","2021","0","5785"
"r_8","SFO","num","2021","1","3082"
"r_8","SFO","num","2021","2","2703"
"r_8","SFO54","num","2021","0","43"
"r_8","SFO54","num","2021","1","21"
"r_8","SFO54","num","2021","2","22"
"r_8","SFO06","num","2021","0","204"
"r_8","SFO06","num","2021","1","115"
"r_8","SFO06","num","2021","2","89"
"r_8","SFO07","num","2021","0","690"
"r_8","SFO07","num","2021","1","373"
"r_8","SFO07","num","2021","2","317"
"r_8","SFO09","num","2021","0","149"
"r_8","SFO09","num","2021","1","76"
"r_8","SFO09","num","2021","2","73"
"r_8","SFO10","num","2021","0","202"
"r_8","SFO10","num","2021","1","105"
"r_8","SFO10","num","2021","2","97"
"r_8","SFO59","num","2021","0","94"
"r_8","SFO59","num","2021","1","46"
"r_8","SFO59","num","2021","2","48"
"r_8","SFO16","num","2021","0","160"
"r_8","SFO16","num","2021","1","102"
"r_8","SFO16","num","2021","2","58"
"r_8","SFO17","num","2021","0","562"
"r_8","SFO17","num","2021","1","295"
"r_8","SFO17","num","2021","2","267"
"r_8","SFO18","num","2021","0","257"
"r_8","SFO18","num","2021","1","126"
"r_8","SFO18","num","2021","2","131"
"r_8","SFO47","num","2021","0","116"
"r_8","SFO47","num","2021","1","63"
"r_8","SFO47","num","2021","2","53"
"r_8","SFO20","num","2021","0","342"
"r_8","SFO20","num","2021","1","190"
"r_8","SFO20","num","2021","2","152"
"r_8","SFO24","num","2021","0","50"
"r_8","SFO24","num","2021","1","22"
"r_8","SFO24","num","2021","2","28"
"r_8","SFO25","num","2021","0","277"
"r_8","SFO25","num","2021","1","136"
"r_8","SFO25","num","2021","2","141"
"r_8","SFO26","num","2021","0","397"
"r_8","SFO26","num","2021","1","202"
"r_8","SFO26","num","2021","2","195"
"r_8","SFO56","num","2021","0","67"
"r_8","SFO56","num","2021","1","35"
"r_8","SFO56","num","2021","2","32"
"r_8","SFO55","num","2021","0","167"
"r_8","SFO55","num","2021","1","93"
"r_8","SFO55","num","2021","2","74"
"r_8","SFO34","num","2021","0","158"
"r_8","SFO34","num","2021","1","84"
"r_8","SFO34","num","2021","2","74"
"r_8","SFO39","num","2021","0","900"
"r_8","SFO39","num","2021","1","462"
"r_8","SFO39","num","2021","2","438"
"r_8","SFO43","num","2021","0","613"
"r_8","SFO43","num","2021","1","351"
"r_8","SFO43","num","2021","2","262"
"r_8","SFO45","num","2021","0","273"
"r_8","SFO45","num","2021","1","150"
"r_8","SFO45","num","2021","2","123"
"r_8","SFO57","num","2021","0","30"
"r_8","SFO57","num","2021","1","17"
"r_8","SFO57","num","2021","2","13"
"r_8","SFO58","num","2021","0","34"
"r_8","SFO58","num","2021","1","18"
"r_8","SFO58","num","2021","2","16"
"r_8","SZR","num","2021","0","7083"
"r_8","SZR","num","2021","1","3617"
"r_8","SZR","num","2021","2","3466"
"r_8","SZR04","num","2021","0","265"
"r_8","SZR04","num","2021","1","138"
"r_8","SZR04","num","2021","2","127"
"r_8","SZR37","num","2021","0","105"
"r_8","SZR37","num","2021","1","53"
"r_8","SZR37","num","2021","2","52"
"r_8","SZR07","num","2021","0","330"
"r_8","SZR07","num","2021","1","187"
"r_8","SZR07","num","2021","2","143"
"r_8","SZR12","num","2021","0","1466"
"r_8","SZR12","num","2021","1","751"
"r_8","SZR12","num","2021","2","715"
"r_8","SZR22","num","2021","0","264"
"r_8","SZR22","num","2021","1","143"
"r_8","SZR22","num","2021","2","121"
"r_8","SZR38","num","2021","0","97"
"r_8","SZR38","num","2021","1","48"
"r_8","SZR38","num","2021","2","49"
"r_8","SZR23","num","2021","0","113"
"r_8","SZR23","num","2021","1","56"
"r_8","SZR23","num","2021","2","57"
"r_8","SZR24","num","2021","0","366"
"r_8","SZR24","num","2021","1","186"
"r_8","SZR24","num","2021","2","180"
"r_8","SZR27","num","2021","0","470"
"r_8","SZR27","num","2021","1","244"
"r_8","SZR27","num","2021","2","226"
"r_8","SZR31","num","2021","0","3073"
"r_8","SZR31","num","2021","1","1525"
"r_8","SZR31","num","2021","2","1548"
"r_8","SZR36","num","2021","0","534"
"r_8","SZR36","num","2021","1","286"
"r_8","SZR36","num","2021","2","248"
"r_8","TGV","num","2021","0","2626"
"r_8","TGV","num","2021","1","1375"
"r_8","TGV","num","2021","2","1251"
"r_8","TGV02","num","2021","0","137"
"r_8","TGV02","num","2021","1","67"
"r_8","TGV02","num","2021","2","70"
"r_8","TGV22","num","2021","0","467"
"r_8","TGV22","num","2021","1","262"
"r_8","TGV22","num","2021","2","205"
"r_8","TGV23","num","2021","0","155"
"r_8","TGV23","num","2021","1","79"
"r_8","TGV23","num","2021","2","76"
"r_8","TGV24","num","2021","0","720"
"r_8","TGV24","num","2021","1","367"
"r_8","TGV24","num","2021","2","353"
"r_8","TGV35","num","2021","0","1147"
"r_8","TGV35","num","2021","1","600"
"r_8","TGV35","num","2021","2","547"
"r_8","HKV","num","2021","0","5122"
"r_8","HKV","num","2021","1","2656"
"r_8","HKV","num","2021","2","2466"
"r_8","HKV09","num","2021","0","1153"
"r_8","HKV09","num","2021","1","583"
"r_8","HKV09","num","2021","2","570"
"r_8","HKV11","num","2021","0","172"
"r_8","HKV11","num","2021","1","108"
"r_8","HKV11","num","2021","2","64"
"r_8","HKV17","num","2021","0","227"
"r_8","HKV17","num","2021","1","112"
"r_8","HKV17","num","2021","2","115"
"r_8","HKV18","num","2021","0","43"
"r_8","HKV18","num","2021","1","26"
"r_8","HKV18","num","2021","2","17"
"r_8","HKV19","num","2021","0","141"
"r_8","HKV19","num","2021","1","66"
"r_8","HKV19","num","2021","2","75"
"r_8","HKV28","num","2021","0","411"
"r_8","HKV28","num","2021","1","209"
"r_8","HKV28","num","2021","2","202"
"r_8","HKV29","num","2021","0","206"
"r_8","HKV29","num","2021","1","115"
"r_8","HKV29","num","2021","2","91"
"r_8","HKV30","num","2021","0","135"
"r_8","HKV30","num","2021","1","73"
"r_8","HKV30","num","2021","2","62"
"r_8","HKV32","num","2021","0","300"
"r_8","HKV32","num","2021","1","158"
"r_8","HKV32","num","2021","2","142"
"r_8","HKV33","num","2021","0","588"
"r_8","HKV33","num","2021","1","310"
"r_8","HKV33","num","2021","2","278"
"r_8","HKV34","num","2021","0","1746"
"r_8","HKV34","num","2021","1","896"
"r_8","HKV34","num","2021","2","850"
"r_8","SHU","num","2021","0","3799"
"r_8","SHU","num","2021","1","1944"
"r_8","SHU","num","2021","2","1855"
"r_8","SHU23","num","2021","0","340"
"r_8","SHU23","num","2021","1","173"
"r_8","SHU23","num","2021","2","167"
"r_8","SHU07","num","2021","0","163"
"r_8","SHU07","num","2021","1","85"
"r_8","SHU07","num","2021","2","78"
"r_8","SHU10","num","2021","0","216"
"r_8","SHU10","num","2021","1","125"
"r_8","SHU10","num","2021","2","91"
"r_8","SHU18","num","2021","0","219"
"r_8","SHU18","num","2021","1","112"
"r_8","SHU18","num","2021","2","107"
"r_8","SHU19","num","2021","0","195"
"r_8","SHU19","num","2021","1","103"
"r_8","SHU19","num","2021","2","92"
"r_8","SHU21","num","2021","0","146"
"r_8","SHU21","num","2021","1","69"
"r_8","SHU21","num","2021","2","77"
"r_8","SHU22","num","2021","0","388"
"r_8","SHU22","num","2021","1","205"
"r_8","SHU22","num","2021","2","183"
"r_8","SHU25","num","2021","0","185"
"r_8","SHU25","num","2021","1","99"
"r_8","SHU25","num","2021","2","86"
"r_8","SHU11","num","2021","0","163"
"r_8","SHU11","num","2021","1","88"
"r_8","SHU11","num","2021","2","75"
"r_8","SHU30","num","2021","0","1784"
"r_8","SHU30","num","2021","1","885"
"r_8","SHU30","num","2021","2","899"
"r_8","JAM","num","2021","0","2746"
"r_8","JAM","num","2021","1","1491"
"r_8","JAM","num","2021","2","1255"
"r_8","JAM03","num","2021","0","111"
"r_8","JAM03","num","2021","1","59"
"r_8","JAM03","num","2021","2","52"
"r_8","JAM07","num","2021","0","353"
"r_8","JAM07","num","2021","1","186"
"r_8","JAM07","num","2021","2","167"
"r_8","JAM22","num","2021","0","346"
"r_8","JAM22","num","2021","1","183"
"r_8","JAM22","num","2021","2","163"
"r_8","JAM25","num","2021","0","694"
"r_8","JAM25","num","2021","1","386"
"r_8","JAM25","num","2021","2","308"
"r_8","JAM26","num","2021","0","1242"
"r_8","JAM26","num","2021","1","677"
"r_8","JAM26","num","2021","2","565"
"r_9","BG","num","2022","0","118814"
"r_9","BG","num","2022","1","61656"
"r_9","BG","num","2022","2","57158"
"r_9","BLG","num","2022","0","4559"
"r_9","BLG","num","2022","1","2471"
"r_9","BLG","num","2022","2","2088"
"r_9","BLG01","num","2022","0","209"
"r_9","BLG01","num","2022","1","102"
"r_9","BLG01","num","2022","2","107"
"r_9","BLG02","num","2022","0","126"
"r_9","BLG02","num","2022","1","68"
"r_9","BLG02","num","2022","2","58"
"r_9","BLG03","num","2022","0","1000"
"r_9","BLG03","num","2022","1","555"
"r_9","BLG03","num","2022","2","445"
"r_9","BLG11","num","2022","0","385"
"r_9","BLG11","num","2022","1","216"
"r_9","BLG11","num","2022","2","169"
"r_9","BLG13","num","2022","0","147"
"r_9","BLG13","num","2022","1","83"
"r_9","BLG13","num","2022","2","64"
"r_9","BLG28","num","2022","0","104"
"r_9","BLG28","num","2022","1","60"
"r_9","BLG28","num","2022","2","44"
"r_9","BLG33","num","2022","0","805"
"r_9","BLG33","num","2022","1","420"
"r_9","BLG33","num","2022","2","385"
"r_9","BLG37","num","2022","0","351"
"r_9","BLG37","num","2022","1","180"
"r_9","BLG37","num","2022","2","171"
"r_9","BLG40","num","2022","0","597"
"r_9","BLG40","num","2022","1","338"
"r_9","BLG40","num","2022","2","259"
"r_9","BLG42","num","2022","0","164"
"r_9","BLG42","num","2022","1","96"
"r_9","BLG42","num","2022","2","68"
"r_9","BLG44","num","2022","0","253"
"r_9","BLG44","num","2022","1","123"
"r_9","BLG44","num","2022","2","130"
"r_9","BLG49","num","2022","0","119"
"r_9","BLG49","num","2022","1","62"
"r_9","BLG49","num","2022","2","57"
"r_9","BLG52","num","2022","0","164"
"r_9","BLG52","num","2022","1","90"
"r_9","BLG52","num","2022","2","74"
"r_9","BLG53","num","2022","0","135"
"r_9","BLG53","num","2022","1","78"
"r_9","BLG53","num","2022","2","57"
"r_9","BGS","num","2022","0","6341"
"r_9","BGS","num","2022","1","3333"
"r_9","BGS","num","2022","2","3008"
"r_9","BGS01","num","2022","0","439"
"r_9","BGS01","num","2022","1","241"
"r_9","BGS01","num","2022","2","198"
"r_9","BGS04","num","2022","0","2860"
"r_9","BGS04","num","2022","1","1462"
"r_9","BGS04","num","2022","2","1398"
"r_9","BGS08","num","2022","0","239"
"r_9","BGS08","num","2022","1","131"
"r_9","BGS08","num","2022","2","108"
"r_9","BGS09","num","2022","0","423"
"r_9","BGS09","num","2022","1","214"
"r_9","BGS09","num","2022","2","209"
"r_9","BGS12","num","2022","0","104"
"r_9","BGS12","num","2022","1","51"
"r_9","BGS12","num","2022","2","53"
"r_9","BGS15","num","2022","0","372"
"r_9","BGS15","num","2022","1","202"
"r_9","BGS15","num","2022","2","170"
"r_9","BGS17","num","2022","0","426"
"r_9","BGS17","num","2022","1","229"
"r_9","BGS17","num","2022","2","197"
"r_9","BGS27","num","2022","0","111"
"r_9","BGS27","num","2022","1","54"
"r_9","BGS27","num","2022","2","57"
"r_9","BGS18","num","2022","0","346"
"r_9","BGS18","num","2022","1","198"
"r_9","BGS18","num","2022","2","148"
"r_9","BGS21","num","2022","0","280"
"r_9","BGS21","num","2022","1","158"
"r_9","BGS21","num","2022","2","122"
"r_9","BGS06","num","2022","0","309"
"r_9","BGS06","num","2022","1","173"
"r_9","BGS06","num","2022","2","136"
"r_9","BGS23","num","2022","0","268"
"r_9","BGS23","num","2022","1","126"
"r_9","BGS23","num","2022","2","142"
"r_9","BGS13","num","2022","0","164"
"r_9","BGS13","num","2022","1","94"
"r_9","BGS13","num","2022","2","70"
"r_9","VAR","num","2022","0","6954"
"r_9","VAR","num","2022","1","3688"
"r_9","VAR","num","2022","2","3266"
"r_9","VAR01","num","2022","0","192"
"r_9","VAR01","num","2022","1","107"
"r_9","VAR01","num","2022","2","85"
"r_9","VAR02","num","2022","0","374"
"r_9","VAR02","num","2022","1","203"
"r_9","VAR02","num","2022","2","171"
"r_9","VAR04","num","2022","0","184"
"r_9","VAR04","num","2022","1","94"
"r_9","VAR04","num","2022","2","90"
"r_9","VAR05","num","2022","0","77"
"r_9","VAR05","num","2022","1","44"
"r_9","VAR05","num","2022","2","33"
"r_9","VAR06","num","2022","0","4499"
"r_9","VAR06","num","2022","1","2349"
"r_9","VAR06","num","2022","2","2150"
"r_9","VAR08","num","2022","0","138"
"r_9","VAR08","num","2022","1","80"
"r_9","VAR08","num","2022","2","58"
"r_9","VAR09","num","2022","0","205"
"r_9","VAR09","num","2022","1","110"
"r_9","VAR09","num","2022","2","95"
"r_9","VAR14","num","2022","0","159"
"r_9","VAR14","num","2022","1","92"
"r_9","VAR14","num","2022","2","67"
"r_9","VAR13","num","2022","0","270"
"r_9","VAR13","num","2022","1","156"
"r_9","VAR13","num","2022","2","114"
"r_9","VAR16","num","2022","0","247"
"r_9","VAR16","num","2022","1","133"
"r_9","VAR16","num","2022","2","114"
"r_9","VAR24","num","2022","0","447"
"r_9","VAR24","num","2022","1","238"
"r_9","VAR24","num","2022","2","209"
"r_9","VAR26","num","2022","0","162"
"r_9","VAR26","num","2022","1","82"
"r_9","VAR26","num","2022","2","80"
"r_9","VTR","num","2022","0","4352"
"r_9","VTR","num","2022","1","2258"
"r_9","VTR","num","2022","2","2094"
"r_9","VTR04","num","2022","0","1236"
"r_9","VTR04","num","2022","1","646"
"r_9","VTR04","num","2022","2","590"
"r_9","VTR06","num","2022","0","768"
"r_9","VTR06","num","2022","1","405"
"r_9","VTR06","num","2022","2","363"
"r_9","VTR13","num","2022","0","166"
"r_9","VTR13","num","2022","1","88"
"r_9","VTR13","num","2022","2","78"
"r_9","VTR14","num","2022","0","84"
"r_9","VTR14","num","2022","1","46"
"r_9","VTR14","num","2022","2","38"
"r_9","VTR20","num","2022","0","299"
"r_9","VTR20","num","2022","1","151"
"r_9","VTR20","num","2022","2","148"
"r_9","VTR22","num","2022","0","513"
"r_9","VTR22","num","2022","1","249"
"r_9","VTR22","num","2022","2","264"
"r_9","VTR26","num","2022","0","273"
"r_9","VTR26","num","2022","1","139"
"r_9","VTR26","num","2022","2","134"
"r_9","VTR28","num","2022","0","706"
"r_9","VTR28","num","2022","1","362"
"r_9","VTR28","num","2022","2","344"
"r_9","VTR31","num","2022","0","248"
"r_9","VTR31","num","2022","1","138"
"r_9","VTR31","num","2022","2","110"
"r_9","VTR32","num","2022","0","59"
"r_9","VTR32","num","2022","1","34"
"r_9","VTR32","num","2022","2","25"
"r_9","VID","num","2022","0","2050"
"r_9","VID","num","2022","1","1061"
"r_9","VID","num","2022","2","989"
"r_9","VID01","num","2022","0","131"
"r_9","VID01","num","2022","1","69"
"r_9","VID01","num","2022","2","62"
"r_9","VID03","num","2022","0","43"
"r_9","VID03","num","2022","1","27"
"r_9","VID03","num","2022","2","16"
"r_9","VID06","num","2022","0","150"
"r_9","VID06","num","2022","1","80"
"r_9","VID06","num","2022","2","70"
"r_9","VID09","num","2022","0","1101"
"r_9","VID09","num","2022","1","580"
"r_9","VID09","num","2022","2","521"
"r_9","VID15","num","2022","0","56"
"r_9","VID15","num","2022","1","32"
"r_9","VID15","num","2022","2","24"
"r_9","VID16","num","2022","0","156"
"r_9","VID16","num","2022","1","80"
"r_9","VID16","num","2022","2","76"
"r_9","VID22","num","2022","0","105"
"r_9","VID22","num","2022","1","43"
"r_9","VID22","num","2022","2","62"
"r_9","VID25","num","2022","0","48"
"r_9","VID25","num","2022","1","22"
"r_9","VID25","num","2022","2","26"
"r_9","VID30","num","2022","0","98"
"r_9","VID30","num","2022","1","42"
"r_9","VID30","num","2022","2","56"
"r_9","VID33","num","2022","0","104"
"r_9","VID33","num","2022","1","54"
"r_9","VID33","num","2022","2","50"
"r_9","VID37","num","2022","0","58"
"r_9","VID37","num","2022","1","32"
"r_9","VID37","num","2022","2","26"
"r_9","VRC","num","2022","0","3386"
"r_9","VRC","num","2022","1","1803"
"r_9","VRC","num","2022","2","1583"
"r_9","VRC05","num","2022","0","116"
"r_9","VRC05","num","2022","1","59"
"r_9","VRC05","num","2022","2","57"
"r_9","VRC08","num","2022","0","511"
"r_9","VRC08","num","2022","1","282"
"r_9","VRC08","num","2022","2","229"
