RevisionColumn,periods,Units,EKATTE_Hlth,Mpersonnel,ValueColumn
"r_1","2015","num","BG4","1","14603"
"r_1","2015","num","BG4","2","4423"
"r_1","2015","num","BG4","3","23153"
"r_1","2016","num","BG4","1","14931"
"r_1","2016","num","BG4","2","4770"
"r_1","2016","num","BG4","3","23056"
"r_1","2017","num","BG4","1","15191"
"r_1","2017","num","BG4","2","5034"
"r_1","2017","num","BG4","3","23145"
"r_1","2003","num","BG41","1","8891"
"r_1","2003","num","BG41","2","2229"
"r_1","2003","num","BG41","3","13618"
"r_1","2004","num","BG41","1","8728"
"r_1","2004","num","BG41","2","2254"
"r_1","2004","num","BG41","3","13564"
"r_1","2005","num","BG41","1","8873"
"r_1","2005","num","BG41","2","2235"
"r_1","2005","num","BG41","3","13722"
"r_1","2006","num","BG41","1","8614"
"r_1","2006","num","BG41","2","2222"
"r_1","2006","num","BG41","3","13396"
"r_1","2007","num","BG41","1","8475"
"r_1","2007","num","BG41","2","2097"
"r_1","2007","num","BG41","3","13301"
"r_1","2008","num","BG41","1","8557"
"r_1","2008","num","BG41","2","2151"
"r_1","2008","num","BG41","3","14218"
"r_1","2009","num","BG41","1","8331"
"r_1","2009","num","BG41","2","2130"
"r_1","2009","num","BG41","3","13500"
"r_1","2010","num","BG41","1","8324"
"r_1","2010","num","BG41","2","2133"
"r_1","2010","num","BG41","3","13263"
"r_1","2011","num","BG41","1","8540"
"r_1","2011","num","BG41","2","2243"
"r_1","2011","num","BG41","3","13549"
"r_1","2012","num","BG41","1","8532"
"r_1","2012","num","BG41","2","2306"
"r_1","2012","num","BG41","3","14196"
"r_1","2013","num","BG41","1","8875"
"r_1","2013","num","BG41","2","2450"
"r_1","2013","num","BG41","3","14785"
"r_1","2014","num","BG41","1","8888"
"r_1","2014","num","BG41","2","2453"
"r_1","2014","num","BG41","3","14526"
"r_1","2015","num","BG41","1","9114"
"r_1","2015","num","BG41","2","2558"
"r_1","2015","num","BG41","3","14247"
"r_1","2016","num","BG41","1","9276"
"r_1","2016","num","BG41","2","2808"
"r_1","2016","num","BG41","3","14062"
"r_1","2017","num","BG41","1","9406"
"r_1","2017","num","BG41","2","3008"
"r_1","2017","num","BG41","3","14144"
"r_1","2003","num","BLG","1","837"
"r_1","2003","num","BLG","2","249"
"r_1","2003","num","BLG","3","1426"
"r_1","2004","num","BLG","1","821"
"r_1","2004","num","BLG","2","244"
"r_1","2004","num","BLG","3","1419"
"r_1","2005","num","BLG","1","813"
"r_1","2005","num","BLG","2","244"
"r_1","2005","num","BLG","3","1414"
"r_1","2006","num","BLG","1","823"
"r_1","2006","num","BLG","2","244"
"r_1","2006","num","BLG","3","1614"
"r_1","2007","num","BLG","1","854"
"r_1","2007","num","BLG","2","240"
"r_1","2007","num","BLG","3","1644"
"r_1","2008","num","BLG","1","852"
"r_1","2008","num","BLG","2","238"
"r_1","2008","num","BLG","3","1647"
"r_1","2009","num","BLG","1","872"
"r_1","2009","num","BLG","2","252"
"r_1","2009","num","BLG","3","1655"
"r_1","2010","num","BLG","1","880"
"r_1","2010","num","BLG","2","254"
"r_1","2010","num","BLG","3","1655"
"r_1","2011","num","BLG","1","914"
"r_1","2011","num","BLG","2","261"
"r_1","2011","num","BLG","3","1607"
"r_1","2012","num","BLG","1","908"
"r_1","2012","num","BLG","2","264"
"r_1","2012","num","BLG","3","1582"
"r_1","2013","num","BLG","1","915"
"r_1","2013","num","BLG","2","285"
"r_1","2013","num","BLG","3","1587"
"r_1","2014","num","BLG","1","941"
"r_1","2014","num","BLG","2","310"
"r_1","2014","num","BLG","3","1592"
"r_1","2015","num","BLG","1","985"
"r_1","2015","num","BLG","2","297"
"r_1","2015","num","BLG","3","1641"
"r_1","2016","num","BLG","1","941"
"r_1","2016","num","BLG","2","313"
"r_1","2016","num","BLG","3","1574"
"r_1","2017","num","BLG","1","946"
"r_1","2017","num","BLG","2","330"
"r_1","2017","num","BLG","3","1596"
"r_1","2003","num","BLG01","1","16"
"r_1","2003","num","BLG01","2","10"
"r_1","2003","num","BLG01","3","11"
"r_1","2004","num","BLG01","1","16"
"r_1","2004","num","BLG01","2","10"
"r_1","2004","num","BLG01","3","11"
"r_1","2005","num","BLG01","1","17"
"r_1","2005","num","BLG01","2","9"
"r_1","2005","num","BLG01","3","12"
"r_1","2006","num","BLG01","1","16"
"r_1","2006","num","BLG01","2","9"
"r_1","2006","num","BLG01","3","17"
"r_1","2007","num","BLG01","1","15"
"r_1","2007","num","BLG01","2","8"
"r_1","2007","num","BLG01","3","15"
"r_1","2008","num","BLG01","1","15"
"r_1","2008","num","BLG01","2","8"
"r_1","2008","num","BLG01","3","14"
"r_1","2009","num","BLG01","1","15"
"r_1","2009","num","BLG01","2","8"
"r_1","2009","num","BLG01","3","20"
"r_1","2010","num","BLG01","1","14"
"r_1","2010","num","BLG01","2","8"
"r_1","2010","num","BLG01","3","21"
"r_1","2011","num","BLG01","1","16"
"r_1","2011","num","BLG01","2","8"
"r_1","2011","num","BLG01","3","19"
"r_1","2012","num","BLG01","1","14"
"r_1","2012","num","BLG01","2","7"
"r_1","2012","num","BLG01","3","19"
"r_1","2013","num","BLG01","1","17"
"r_1","2013","num","BLG01","2","11"
"r_1","2013","num","BLG01","3","27"
"r_1","2014","num","BLG01","1","17"
"r_1","2014","num","BLG01","2","11"
"r_1","2014","num","BLG01","3","27"
"r_1","2015","num","BLG01","1","14"
"r_1","2015","num","BLG01","2","12"
"r_1","2015","num","BLG01","3","29"
"r_1","2016","num","BLG01","1","16"
"r_1","2016","num","BLG01","2","12"
"r_1","2016","num","BLG01","3","41"
"r_1","2017","num","BLG01","1","16"
"r_1","2017","num","BLG01","2","14"
"r_1","2017","num","BLG01","3","31"
"r_1","2003","num","BLG02","1","7"
"r_1","2003","num","BLG02","2","5"
"r_1","2003","num","BLG02","3","6"
"r_1","2004","num","BLG02","1","7"
"r_1","2004","num","BLG02","2","5"
"r_1","2004","num","BLG02","3","6"
"r_1","2005","num","BLG02","1","7"
"r_1","2005","num","BLG02","2","5"
"r_1","2005","num","BLG02","3","6"
"r_1","2006","num","BLG02","1","7"
"r_1","2006","num","BLG02","2","5"
"r_1","2006","num","BLG02","3","10"
"r_1","2007","num","BLG02","1","7"
"r_1","2007","num","BLG02","2","5"
"r_1","2007","num","BLG02","3","9"
"r_1","2008","num","BLG02","1","7"
"r_1","2008","num","BLG02","2","5"
"r_1","2008","num","BLG02","3","9"
"r_1","2009","num","BLG02","1","7"
"r_1","2009","num","BLG02","2","5"
"r_1","2009","num","BLG02","3","9"
"r_1","2010","num","BLG02","1","8"
"r_1","2010","num","BLG02","2","5"
"r_1","2010","num","BLG02","3","9"
"r_1","2011","num","BLG02","1","8"
"r_1","2011","num","BLG02","2","5"
"r_1","2011","num","BLG02","3","11"
"r_1","2012","num","BLG02","1","8"
"r_1","2012","num","BLG02","2","7"
"r_1","2012","num","BLG02","3","13"
"r_1","2013","num","BLG02","1","8"
"r_1","2013","num","BLG02","2","6"
"r_1","2013","num","BLG02","3","9"
"r_1","2014","num","BLG02","1","8"
"r_1","2014","num","BLG02","2","9"
"r_1","2014","num","BLG02","3","9"
"r_1","2015","num","BLG02","1","8"
"r_1","2015","num","BLG02","2","8"
"r_1","2015","num","BLG02","3","16"
"r_1","2016","num","BLG02","1","8"
"r_1","2016","num","BLG02","2","10"
"r_1","2016","num","BLG02","3","10"
"r_1","2017","num","BLG02","1","9"
"r_1","2017","num","BLG02","2","10"
"r_1","2017","num","BLG02","3","10"
"r_1","2003","num","BLG03","1","365"
"r_1","2003","num","BLG03","2","77"
"r_1","2003","num","BLG03","3","665"
"r_1","2004","num","BLG03","1","350"
"r_1","2004","num","BLG03","2","70"
"r_1","2004","num","BLG03","3","652"
"r_1","2005","num","BLG03","1","347"
"r_1","2005","num","BLG03","2","69"
"r_1","2005","num","BLG03","3","654"
"r_1","2006","num","BLG03","1","348"
"r_1","2006","num","BLG03","2","71"
"r_1","2006","num","BLG03","3","659"
"r_1","2007","num","BLG03","1","365"
"r_1","2007","num","BLG03","2","69"
"r_1","2007","num","BLG03","3","716"
"r_1","2008","num","BLG03","1","367"
"r_1","2008","num","BLG03","2","71"
"r_1","2008","num","BLG03","3","739"
"r_1","2009","num","BLG03","1","381"
"r_1","2009","num","BLG03","2","82"
"r_1","2009","num","BLG03","3","758"
"r_1","2010","num","BLG03","1","386"
"r_1","2010","num","BLG03","2","76"
"r_1","2010","num","BLG03","3","763"
"r_1","2011","num","BLG03","1","403"
"r_1","2011","num","BLG03","2","77"
"r_1","2011","num","BLG03","3","752"
"r_1","2012","num","BLG03","1","393"
"r_1","2012","num","BLG03","2","81"
"r_1","2012","num","BLG03","3","725"
"r_1","2013","num","BLG03","1","395"
"r_1","2013","num","BLG03","2","94"
"r_1","2013","num","BLG03","3","721"
"r_1","2014","num","BLG03","1","401"
"r_1","2014","num","BLG03","2","89"
"r_1","2014","num","BLG03","3","748"
"r_1","2015","num","BLG03","1","452"
"r_1","2015","num","BLG03","2","93"
"r_1","2015","num","BLG03","3","721"
"r_1","2016","num","BLG03","1","422"
"r_1","2016","num","BLG03","2","100"
"r_1","2016","num","BLG03","3","701"
"r_1","2017","num","BLG03","1","424"
"r_1","2017","num","BLG03","2","106"
"r_1","2017","num","BLG03","3","726"
"r_1","2003","num","BLG11","1","92"
"r_1","2003","num","BLG11","2","19"
"r_1","2003","num","BLG11","3","160"
"r_1","2004","num","BLG11","1","90"
"r_1","2004","num","BLG11","2","19"
"r_1","2004","num","BLG11","3","159"
"r_1","2005","num","BLG11","1","92"
"r_1","2005","num","BLG11","2","21"
"r_1","2005","num","BLG11","3","154"
"r_1","2006","num","BLG11","1","94"
"r_1","2006","num","BLG11","2","20"
"r_1","2006","num","BLG11","3","190"
"r_1","2007","num","BLG11","1","92"
"r_1","2007","num","BLG11","2","21"
"r_1","2007","num","BLG11","3","186"
"r_1","2008","num","BLG11","1","95"
"r_1","2008","num","BLG11","2","20"
"r_1","2008","num","BLG11","3","182"
"r_1","2009","num","BLG11","1","90"
"r_1","2009","num","BLG11","2","22"
"r_1","2009","num","BLG11","3","151"
"r_1","2010","num","BLG11","1","93"
"r_1","2010","num","BLG11","2","23"
"r_1","2010","num","BLG11","3","164"
"r_1","2011","num","BLG11","1","97"
"r_1","2011","num","BLG11","2","28"
"r_1","2011","num","BLG11","3","167"
"r_1","2012","num","BLG11","1","99"
"r_1","2012","num","BLG11","2","26"
"r_1","2012","num","BLG11","3","163"
"r_1","2013","num","BLG11","1","99"
"r_1","2013","num","BLG11","2","29"
"r_1","2013","num","BLG11","3","162"
"r_1","2014","num","BLG11","1","92"
"r_1","2014","num","BLG11","2","31"
"r_1","2014","num","BLG11","3","138"
"r_1","2015","num","BLG11","1","95"
"r_1","2015","num","BLG11","2","38"
"r_1","2015","num","BLG11","3","174"
"r_1","2016","num","BLG11","1","99"
"r_1","2016","num","BLG11","2","40"
"r_1","2016","num","BLG11","3","174"
"r_1","2017","num","BLG11","1","104"
"r_1","2017","num","BLG11","2","42"
"r_1","2017","num","BLG11","3","180"
"r_1","2003","num","BLG13","1","8"
"r_1","2003","num","BLG13","2","6"
"r_1","2003","num","BLG13","3","3"
"r_1","2004","num","BLG13","1","8"
"r_1","2004","num","BLG13","2","6"
"r_1","2004","num","BLG13","3","2"
"r_1","2005","num","BLG13","1","7"
"r_1","2005","num","BLG13","2","6"
"r_1","2005","num","BLG13","3","3"
"r_1","2006","num","BLG13","1","7"
"r_1","2006","num","BLG13","2","6"
"r_1","2006","num","BLG13","3","11"
"r_1","2007","num","BLG13","1","6"
"r_1","2007","num","BLG13","2","5"
"r_1","2007","num","BLG13","3","11"
"r_1","2008","num","BLG13","1","6"
"r_1","2008","num","BLG13","2","4"
"r_1","2008","num","BLG13","3","11"
"r_1","2009","num","BLG13","1","9"
"r_1","2009","num","BLG13","2","4"
"r_1","2009","num","BLG13","3","10"
"r_1","2010","num","BLG13","1","7"
"r_1","2010","num","BLG13","2","4"
"r_1","2010","num","BLG13","3","11"
"r_1","2011","num","BLG13","1","7"
"r_1","2011","num","BLG13","2","6"
"r_1","2011","num","BLG13","3","11"
"r_1","2012","num","BLG13","1","7"
"r_1","2012","num","BLG13","2","5"
"r_1","2012","num","BLG13","3","11"
"r_1","2013","num","BLG13","1","7"
"r_1","2013","num","BLG13","2","6"
"r_1","2013","num","BLG13","3","11"
"r_1","2014","num","BLG13","1","7"
"r_1","2014","num","BLG13","2","5"
"r_1","2014","num","BLG13","3","4"
"r_1","2015","num","BLG13","1","7"
"r_1","2015","num","BLG13","2","10"
"r_1","2015","num","BLG13","3","11"
"r_1","2016","num","BLG13","1","6"
"r_1","2016","num","BLG13","2","12"
"r_1","2016","num","BLG13","3","13"
"r_1","2017","num","BLG13","1","8"
"r_1","2017","num","BLG13","2","14"
"r_1","2017","num","BLG13","3","14"
"r_1","2003","num","BLG28","1","4"
"r_1","2003","num","BLG28","2","2"
"r_1","2003","num","BLG28","3","11"
"r_1","2004","num","BLG28","1","4"
"r_1","2004","num","BLG28","2","2"
"r_1","2004","num","BLG28","3","11"
"r_1","2005","num","BLG28","1","4"
"r_1","2005","num","BLG28","2","2"
"r_1","2005","num","BLG28","3","9"
"r_1","2006","num","BLG28","1","4"
"r_1","2006","num","BLG28","2","2"
"r_1","2006","num","BLG28","3","17"
"r_1","2007","num","BLG28","1","5"
"r_1","2007","num","BLG28","2","3"
"r_1","2007","num","BLG28","3","15"
"r_1","2008","num","BLG28","1","5"
"r_1","2008","num","BLG28","2","3"
"r_1","2008","num","BLG28","3","15"
"r_1","2009","num","BLG28","1","4"
"r_1","2009","num","BLG28","2","4"
"r_1","2009","num","BLG28","3","14"
"r_1","2010","num","BLG28","1","4"
"r_1","2010","num","BLG28","2","5"
"r_1","2010","num","BLG28","3","14"
"r_1","2011","num","BLG28","1","3"
"r_1","2011","num","BLG28","2","5"
"r_1","2011","num","BLG28","3","13"
"r_1","2012","num","BLG28","1","6"
"r_1","2012","num","BLG28","2","3"
"r_1","2012","num","BLG28","3","12"
"r_1","2013","num","BLG28","1","5"
"r_1","2013","num","BLG28","2","2"
"r_1","2013","num","BLG28","3","12"
"r_1","2014","num","BLG28","1","6"
"r_1","2014","num","BLG28","2","4"
"r_1","2014","num","BLG28","3","12"
"r_1","2015","num","BLG28","1","6"
"r_1","2015","num","BLG28","2","2"
"r_1","2015","num","BLG28","3","12"
"r_1","2016","num","BLG28","1","4"
"r_1","2016","num","BLG28","2","2"
"r_1","2016","num","BLG28","3","12"
"r_1","2017","num","BLG28","1","4"
"r_1","2017","num","BLG28","2","2"
"r_1","2017","num","BLG28","3","12"
"r_1","2003","num","BLG33","1","115"
"r_1","2003","num","BLG33","2","51"
"r_1","2003","num","BLG33","3","200"
"r_1","2004","num","BLG33","1","119"
"r_1","2004","num","BLG33","2","51"
"r_1","2004","num","BLG33","3","197"
"r_1","2005","num","BLG33","1","122"
"r_1","2005","num","BLG33","2","51"
"r_1","2005","num","BLG33","3","196"
"r_1","2006","num","BLG33","1","130"
"r_1","2006","num","BLG33","2","50"
"r_1","2006","num","BLG33","3","215"
"r_1","2007","num","BLG33","1","137"
"r_1","2007","num","BLG33","2","49"
"r_1","2007","num","BLG33","3","220"
"r_1","2008","num","BLG33","1","129"
"r_1","2008","num","BLG33","2","50"
"r_1","2008","num","BLG33","3","216"
"r_1","2009","num","BLG33","1","135"
"r_1","2009","num","BLG33","2","49"
"r_1","2009","num","BLG33","3","224"
"r_1","2010","num","BLG33","1","132"
"r_1","2010","num","BLG33","2","49"
"r_1","2010","num","BLG33","3","210"
"r_1","2011","num","BLG33","1","138"
"r_1","2011","num","BLG33","2","49"
"r_1","2011","num","BLG33","3","201"
"r_1","2012","num","BLG33","1","140"
"r_1","2012","num","BLG33","2","50"
"r_1","2012","num","BLG33","3","200"
"r_1","2013","num","BLG33","1","139"
"r_1","2013","num","BLG33","2","51"
"r_1","2013","num","BLG33","3","205"
"r_1","2014","num","BLG33","1","140"
"r_1","2014","num","BLG33","2","50"
"r_1","2014","num","BLG33","3","210"
"r_1","2015","num","BLG33","1","138"
"r_1","2015","num","BLG33","2","50"
"r_1","2015","num","BLG33","3","242"
"r_1","2016","num","BLG33","1","135"
"r_1","2016","num","BLG33","2","51"
"r_1","2016","num","BLG33","3","206"
"r_1","2017","num","BLG33","1","85"
"r_1","2017","num","BLG33","2","51"
"r_1","2017","num","BLG33","3","110"
"r_1","2003","num","BLG37","1","79"
"r_1","2003","num","BLG37","2","15"
"r_1","2003","num","BLG37","3","121"
"r_1","2004","num","BLG37","1","75"
"r_1","2004","num","BLG37","2","15"
"r_1","2004","num","BLG37","3","126"
"r_1","2005","num","BLG37","1","73"
"r_1","2005","num","BLG37","2","16"
"r_1","2005","num","BLG37","3","123"
"r_1","2006","num","BLG37","1","75"
"r_1","2006","num","BLG37","2","15"
"r_1","2006","num","BLG37","3","176"
"r_1","2007","num","BLG37","1","76"
"r_1","2007","num","BLG37","2","15"
"r_1","2007","num","BLG37","3","134"
"r_1","2008","num","BLG37","1","79"
"r_1","2008","num","BLG37","2","15"
"r_1","2008","num","BLG37","3","133"
"r_1","2009","num","BLG37","1","82"
"r_1","2009","num","BLG37","2","15"
"r_1","2009","num","BLG37","3","136"
"r_1","2010","num","BLG37","1","90"
"r_1","2010","num","BLG37","2","15"
"r_1","2010","num","BLG37","3","163"
"r_1","2011","num","BLG37","1","92"
"r_1","2011","num","BLG37","2","15"
"r_1","2011","num","BLG37","3","168"
"r_1","2012","num","BLG37","1","89"
"r_1","2012","num","BLG37","2","16"
"r_1","2012","num","BLG37","3","124"
"r_1","2013","num","BLG37","1","86"
"r_1","2013","num","BLG37","2","16"
"r_1","2013","num","BLG37","3","129"
"r_1","2014","num","BLG37","1","86"
"r_1","2014","num","BLG37","2","18"
"r_1","2014","num","BLG37","3","130"
"r_1","2015","num","BLG37","1","92"
"r_1","2015","num","BLG37","2","17"
"r_1","2015","num","BLG37","3","132"
"r_1","2016","num","BLG37","1","93"
"r_1","2016","num","BLG37","2","18"
"r_1","2016","num","BLG37","3","122"
"r_1","2017","num","BLG37","1","89"
"r_1","2017","num","BLG37","2","18"
"r_1","2017","num","BLG37","3","129"
"r_1","2003","num","BLG40","1","109"
"r_1","2003","num","BLG40","2","35"
"r_1","2003","num","BLG40","3","198"
"r_1","2004","num","BLG40","1","111"
"r_1","2004","num","BLG40","2","36"
"r_1","2004","num","BLG40","3","202"
"r_1","2005","num","BLG40","1","106"
"r_1","2005","num","BLG40","2","36"
"r_1","2005","num","BLG40","3","202"
"r_1","2006","num","BLG40","1","105"
"r_1","2006","num","BLG40","2","37"
"r_1","2006","num","BLG40","3","226"
"r_1","2007","num","BLG40","1","114"
"r_1","2007","num","BLG40","2","36"
"r_1","2007","num","BLG40","3","236"
"r_1","2008","num","BLG40","1","114"
"r_1","2008","num","BLG40","2","34"
"r_1","2008","num","BLG40","3","229"
"r_1","2009","num","BLG40","1","113"
"r_1","2009","num","BLG40","2","34"
"r_1","2009","num","BLG40","3","228"
"r_1","2010","num","BLG40","1","106"
"r_1","2010","num","BLG40","2","37"
"r_1","2010","num","BLG40","3","191"
"r_1","2011","num","BLG40","1","116"
"r_1","2011","num","BLG40","2","35"
"r_1","2011","num","BLG40","3","180"
"r_1","2012","num","BLG40","1","116"
"r_1","2012","num","BLG40","2","36"
"r_1","2012","num","BLG40","3","223"
"r_1","2013","num","BLG40","1","123"
"r_1","2013","num","BLG40","2","37"
"r_1","2013","num","BLG40","3","228"
"r_1","2014","num","BLG40","1","123"
"r_1","2014","num","BLG40","2","35"
"r_1","2014","num","BLG40","3","226"
"r_1","2015","num","BLG40","1","114"
"r_1","2015","num","BLG40","2","36"
"r_1","2015","num","BLG40","3","214"
"r_1","2016","num","BLG40","1","122"
"r_1","2016","num","BLG40","2","36"
"r_1","2016","num","BLG40","3","208"
"r_1","2017","num","BLG40","1","169"
"r_1","2017","num","BLG40","2","39"
"r_1","2017","num","BLG40","3","296"
"r_1","2003","num","BLG42","1","11"
"r_1","2003","num","BLG42","2","7"
"r_1","2003","num","BLG42","3","17"
"r_1","2004","num","BLG42","1","11"
"r_1","2004","num","BLG42","2","7"
"r_1","2004","num","BLG42","3","20"
"r_1","2005","num","BLG42","1","10"
"r_1","2005","num","BLG42","2","6"
"r_1","2005","num","BLG42","3","21"
"r_1","2006","num","BLG42","1","10"
"r_1","2006","num","BLG42","2","6"
"r_1","2006","num","BLG42","3","35"
"r_1","2007","num","BLG42","1","10"
"r_1","2007","num","BLG42","2","6"
"r_1","2007","num","BLG42","3","43"
"r_1","2008","num","BLG42","1","10"
"r_1","2008","num","BLG42","2","6"
"r_1","2008","num","BLG42","3","42"
"r_1","2009","num","BLG42","1","10"
"r_1","2009","num","BLG42","2","6"
"r_1","2009","num","BLG42","3","37"
"r_1","2010","num","BLG42","1","10"
"r_1","2010","num","BLG42","2","7"
"r_1","2010","num","BLG42","3","42"
"r_1","2011","num","BLG42","1","10"
"r_1","2011","num","BLG42","2","7"
"r_1","2011","num","BLG42","3","35"
"r_1","2012","num","BLG42","1","10"
"r_1","2012","num","BLG42","2","7"
"r_1","2012","num","BLG42","3","43"
"r_1","2013","num","BLG42","1","11"
"r_1","2013","num","BLG42","2","7"
"r_1","2013","num","BLG42","3","36"
"r_1","2014","num","BLG42","1","11"
"r_1","2014","num","BLG42","2","8"
"r_1","2014","num","BLG42","3","33"
"r_1","2015","num","BLG42","1","11"
"r_1","2015","num","BLG42","2","9"
"r_1","2015","num","BLG42","3","39"
"r_1","2016","num","BLG42","1","11"
"r_1","2016","num","BLG42","2","9"
"r_1","2016","num","BLG42","3","35"
"r_1","2017","num","BLG42","1","11"
"r_1","2017","num","BLG42","2","9"
"r_1","2017","num","BLG42","3","37"
"r_1","2003","num","BLG44","1","10"
"r_1","2003","num","BLG44","2","7"
"r_1","2003","num","BLG44","3","12"
"r_1","2004","num","BLG44","1","10"
"r_1","2004","num","BLG44","2","7"
