RevisionColumn,EKATTE,Units,periods,Gender_Child,ValueColumn
"r_1","PAZ24","num","2009","2","100"
"r_1","PAZ24","num","2010","0","187"
"r_1","PAZ24","num","2010","1","93"
"r_1","PAZ24","num","2010","2","94"
"r_1","PAZ24","num","2011","0","191"
"r_1","PAZ24","num","2011","1","93"
"r_1","PAZ24","num","2011","2","98"
"r_1","PAZ24","num","2012","0","186"
"r_1","PAZ24","num","2012","1","101"
"r_1","PAZ24","num","2012","2","85"
"r_1","PAZ24","num","2013","0","183"
"r_1","PAZ24","num","2013","1","95"
"r_1","PAZ24","num","2013","2","88"
"r_1","PAZ24","num","2014","0","177"
"r_1","PAZ24","num","2014","1","74"
"r_1","PAZ24","num","2014","2","103"
"r_1","PAZ29","num","2000","0","263"
"r_1","PAZ29","num","2000","1","147"
"r_1","PAZ29","num","2000","2","116"
"r_1","PAZ29","num","2001","0","249"
"r_1","PAZ29","num","2001","1","117"
"r_1","PAZ29","num","2001","2","132"
"r_1","PAZ29","num","2002","0","276"
"r_1","PAZ29","num","2002","1","131"
"r_1","PAZ29","num","2002","2","145"
"r_1","PAZ29","num","2003","0","287"
"r_1","PAZ29","num","2003","1","143"
"r_1","PAZ29","num","2003","2","144"
"r_1","PAZ29","num","2004","0","277"
"r_1","PAZ29","num","2004","1","144"
"r_1","PAZ29","num","2004","2","133"
"r_1","PAZ29","num","2005","0","292"
"r_1","PAZ29","num","2005","1","141"
"r_1","PAZ29","num","2005","2","151"
"r_1","PAZ29","num","2006","0","287"
"r_1","PAZ29","num","2006","1","150"
"r_1","PAZ29","num","2006","2","137"
"r_1","PAZ29","num","2007","0","295"
"r_1","PAZ29","num","2007","1","153"
"r_1","PAZ29","num","2007","2","142"
"r_1","PAZ29","num","2008","0","295"
"r_1","PAZ29","num","2008","1","160"
"r_1","PAZ29","num","2008","2","135"
"r_1","PAZ29","num","2009","0","323"
"r_1","PAZ29","num","2009","1","173"
"r_1","PAZ29","num","2009","2","150"
"r_1","PAZ29","num","2010","0","291"
"r_1","PAZ29","num","2010","1","155"
"r_1","PAZ29","num","2010","2","136"
"r_1","PAZ29","num","2011","0","257"
"r_1","PAZ29","num","2011","1","126"
"r_1","PAZ29","num","2011","2","131"
"r_1","PAZ29","num","2012","0","271"
"r_1","PAZ29","num","2012","1","136"
"r_1","PAZ29","num","2012","2","135"
"r_1","PAZ29","num","2013","0","255"
"r_1","PAZ29","num","2013","1","130"
"r_1","PAZ29","num","2013","2","125"
"r_1","PAZ29","num","2014","0","250"
"r_1","PAZ29","num","2014","1","131"
"r_1","PAZ29","num","2014","2","119"
"r_1","PAZ32","num","2000","0","37"
"r_1","PAZ32","num","2000","1","13"
"r_1","PAZ32","num","2000","2","24"
"r_1","PAZ32","num","2001","0","35"
"r_1","PAZ32","num","2001","1","17"
"r_1","PAZ32","num","2001","2","18"
"r_1","PAZ32","num","2002","0","42"
"r_1","PAZ32","num","2002","1","22"
"r_1","PAZ32","num","2002","2","20"
"r_1","PAZ32","num","2003","0","29"
"r_1","PAZ32","num","2003","1","13"
"r_1","PAZ32","num","2003","2","16"
"r_1","PAZ32","num","2004","0","46"
"r_1","PAZ32","num","2004","1","28"
"r_1","PAZ32","num","2004","2","18"
"r_1","PAZ32","num","2005","0","39"
"r_1","PAZ32","num","2005","1","12"
"r_1","PAZ32","num","2005","2","27"
"r_1","PAZ32","num","2006","0","41"
"r_1","PAZ32","num","2006","1","22"
"r_1","PAZ32","num","2006","2","19"
"r_1","PAZ32","num","2007","0","37"
"r_1","PAZ32","num","2007","1","20"
"r_1","PAZ32","num","2007","2","17"
"r_1","PAZ32","num","2008","0","52"
"r_1","PAZ32","num","2008","1","25"
"r_1","PAZ32","num","2008","2","27"
"r_1","PAZ32","num","2009","0","45"
"r_1","PAZ32","num","2009","1","20"
"r_1","PAZ32","num","2009","2","25"
"r_1","PAZ32","num","2010","0","38"
"r_1","PAZ32","num","2010","1","21"
"r_1","PAZ32","num","2010","2","17"
"r_1","PAZ32","num","2011","0","34"
"r_1","PAZ32","num","2011","1","19"
"r_1","PAZ32","num","2011","2","15"
"r_1","PAZ32","num","2012","0","36"
"r_1","PAZ32","num","2012","1","18"
"r_1","PAZ32","num","2012","2","18"
"r_1","PAZ32","num","2013","0","40"
"r_1","PAZ32","num","2013","1","17"
"r_1","PAZ32","num","2013","2","23"
"r_1","PAZ32","num","2014","0","41"
"r_1","PAZ32","num","2014","1","20"
"r_1","PAZ32","num","2014","2","21"
"r_1","PER","num","2000","0","1047"
"r_1","PER","num","2000","1","542"
"r_1","PER","num","2000","2","505"
"r_1","PER","num","2001","0","991"
"r_1","PER","num","2001","1","517"
"r_1","PER","num","2001","2","474"
"r_1","PER","num","2002","0","861"
"r_1","PER","num","2002","1","464"
"r_1","PER","num","2002","2","397"
"r_1","PER","num","2003","0","905"
"r_1","PER","num","2003","1","494"
"r_1","PER","num","2003","2","411"
"r_1","PER","num","2004","0","921"
"r_1","PER","num","2004","1","451"
"r_1","PER","num","2004","2","470"
"r_1","PER","num","2005","0","1044"
"r_1","PER","num","2005","1","522"
"r_1","PER","num","2005","2","522"
"r_1","PER","num","2006","0","970"
"r_1","PER","num","2006","1","498"
"r_1","PER","num","2006","2","472"
"r_1","PER","num","2007","0","1041"
"r_1","PER","num","2007","1","523"
"r_1","PER","num","2007","2","518"
"r_1","PER","num","2008","0","1102"
"r_1","PER","num","2008","1","590"
"r_1","PER","num","2008","2","512"
"r_1","PER","num","2009","0","1185"
"r_1","PER","num","2009","1","593"
"r_1","PER","num","2009","2","592"
"r_1","PER","num","2010","0","1097"
"r_1","PER","num","2010","1","562"
"r_1","PER","num","2010","2","535"
"r_1","PER","num","2011","0","1005"
"r_1","PER","num","2011","1","528"
"r_1","PER","num","2011","2","477"
"r_1","PER","num","2012","0","959"
"r_1","PER","num","2012","1","517"
"r_1","PER","num","2012","2","442"
"r_1","PER","num","2013","0","942"
"r_1","PER","num","2013","1","472"
"r_1","PER","num","2013","2","470"
"r_1","PER","num","2014","0","939"
"r_1","PER","num","2014","1","490"
"r_1","PER","num","2014","2","449"
"r_1","PER08","num","2000","0","35"
"r_1","PER08","num","2000","1","21"
"r_1","PER08","num","2000","2","14"
"r_1","PER08","num","2001","0","48"
"r_1","PER08","num","2001","1","26"
"r_1","PER08","num","2001","2","22"
"r_1","PER08","num","2002","0","28"
"r_1","PER08","num","2002","1","14"
"r_1","PER08","num","2002","2","14"
"r_1","PER08","num","2003","0","49"
"r_1","PER08","num","2003","1","26"
"r_1","PER08","num","2003","2","23"
"r_1","PER08","num","2004","0","48"
"r_1","PER08","num","2004","1","19"
"r_1","PER08","num","2004","2","29"
"r_1","PER08","num","2005","0","44"
"r_1","PER08","num","2005","1","14"
"r_1","PER08","num","2005","2","30"
"r_1","PER08","num","2006","0","29"
"r_1","PER08","num","2006","1","9"
"r_1","PER08","num","2006","2","20"
"r_1","PER08","num","2007","0","45"
"r_1","PER08","num","2007","1","22"
"r_1","PER08","num","2007","2","23"
"r_1","PER08","num","2008","0","44"
"r_1","PER08","num","2008","1","25"
"r_1","PER08","num","2008","2","19"
"r_1","PER08","num","2009","0","40"
"r_1","PER08","num","2009","1","19"
"r_1","PER08","num","2009","2","21"
"r_1","PER08","num","2010","0","47"
"r_1","PER08","num","2010","1","20"
"r_1","PER08","num","2010","2","27"
"r_1","PER08","num","2011","0","43"
"r_1","PER08","num","2011","1","27"
"r_1","PER08","num","2011","2","16"
"r_1","PER08","num","2012","0","46"
"r_1","PER08","num","2012","1","25"
"r_1","PER08","num","2012","2","21"
"r_1","PER08","num","2013","0","40"
"r_1","PER08","num","2013","1","23"
"r_1","PER08","num","2013","2","17"
"r_1","PER08","num","2014","0","42"
"r_1","PER08","num","2014","1","22"
"r_1","PER08","num","2014","2","20"
"r_1","PER19","num","2000","0","18"
"r_1","PER19","num","2000","1","15"
"r_1","PER19","num","2000","2","3"
"r_1","PER19","num","2001","0","15"
"r_1","PER19","num","2001","1","5"
"r_1","PER19","num","2001","2","10"
"r_1","PER19","num","2002","0","7"
"r_1","PER19","num","2002","1","2"
"r_1","PER19","num","2002","2","5"
"r_1","PER19","num","2003","0","17"
"r_1","PER19","num","2003","1","8"
"r_1","PER19","num","2003","2","9"
"r_1","PER19","num","2004","0","8"
"r_1","PER19","num","2004","1","2"
"r_1","PER19","num","2004","2","6"
"r_1","PER19","num","2005","0","16"
"r_1","PER19","num","2005","1","10"
"r_1","PER19","num","2005","2","6"
"r_1","PER19","num","2006","0","15"
"r_1","PER19","num","2006","1","10"
"r_1","PER19","num","2006","2","5"
"r_1","PER19","num","2007","0","12"
"r_1","PER19","num","2007","1","4"
"r_1","PER19","num","2007","2","8"
"r_1","PER19","num","2008","0","14"
"r_1","PER19","num","2008","1","7"
"r_1","PER19","num","2008","2","7"
"r_1","PER19","num","2009","0","20"
"r_1","PER19","num","2009","1","9"
"r_1","PER19","num","2009","2","11"
"r_1","PER19","num","2010","0","14"
"r_1","PER19","num","2010","1","6"
"r_1","PER19","num","2010","2","8"
"r_1","PER19","num","2011","0","11"
"r_1","PER19","num","2011","1","5"
"r_1","PER19","num","2011","2","6"
"r_1","PER19","num","2012","0","18"
"r_1","PER19","num","2012","1","10"
"r_1","PER19","num","2012","2","8"
"r_1","PER19","num","2013","0","18"
"r_1","PER19","num","2013","1","8"
"r_1","PER19","num","2013","2","10"
"r_1","PER19","num","2014","0","15"
"r_1","PER19","num","2014","1","9"
"r_1","PER19","num","2014","2","6"
"r_1","PER22","num","2000","0","6"
"r_1","PER22","num","2000","1","3"
"r_1","PER22","num","2000","2","3"
"r_1","PER22","num","2001","0","3"
"r_1","PER22","num","2001","1","2"
"r_1","PER22","num","2001","2","1"
"r_1","PER22","num","2002","0","6"
"r_1","PER22","num","2002","1","2"
"r_1","PER22","num","2002","2","4"
"r_1","PER22","num","2003","0","5"
"r_1","PER22","num","2003","1","2"
"r_1","PER22","num","2003","2","3"
"r_1","PER22","num","2004","0","11"
"r_1","PER22","num","2004","1","5"
"r_1","PER22","num","2004","2","6"
"r_1","PER22","num","2005","0","11"
"r_1","PER22","num","2005","1","8"
"r_1","PER22","num","2005","2","3"
"r_1","PER22","num","2006","0","7"
"r_1","PER22","num","2006","1","4"
"r_1","PER22","num","2006","2","3"
"r_1","PER22","num","2007","0","11"
"r_1","PER22","num","2007","1","4"
"r_1","PER22","num","2007","2","7"
"r_1","PER22","num","2008","0","19"
"r_1","PER22","num","2008","1","12"
"r_1","PER22","num","2008","2","7"
"r_1","PER22","num","2009","0","12"
"r_1","PER22","num","2009","1","7"
"r_1","PER22","num","2009","2","5"
"r_1","PER22","num","2010","0","10"
"r_1","PER22","num","2010","1","-"
"r_1","PER22","num","2010","2","10"
"r_1","PER22","num","2011","0","11"
"r_1","PER22","num","2011","1","8"
"r_1","PER22","num","2011","2","3"
"r_1","PER22","num","2012","0","5"
"r_1","PER22","num","2012","1","3"
"r_1","PER22","num","2012","2","2"
"r_1","PER22","num","2013","0","10"
"r_1","PER22","num","2013","1","4"
"r_1","PER22","num","2013","2","6"
"r_1","PER22","num","2014","0","11"
"r_1","PER22","num","2014","1","6"
"r_1","PER22","num","2014","2","5"
"r_1","PER32","num","2000","0","782"
"r_1","PER32","num","2000","1","390"
"r_1","PER32","num","2000","2","392"
"r_1","PER32","num","2001","0","701"
"r_1","PER32","num","2001","1","376"
"r_1","PER32","num","2001","2","325"
"r_1","PER32","num","2002","0","653"
"r_1","PER32","num","2002","1","350"
"r_1","PER32","num","2002","2","303"
"r_1","PER32","num","2003","0","656"
"r_1","PER32","num","2003","1","370"
"r_1","PER32","num","2003","2","286"
"r_1","PER32","num","2004","0","692"
"r_1","PER32","num","2004","1","353"
"r_1","PER32","num","2004","2","339"
"r_1","PER32","num","2005","0","794"
"r_1","PER32","num","2005","1","406"
"r_1","PER32","num","2005","2","388"
"r_1","PER32","num","2006","0","748"
"r_1","PER32","num","2006","1","391"
"r_1","PER32","num","2006","2","357"
"r_1","PER32","num","2007","0","803"
"r_1","PER32","num","2007","1","414"
"r_1","PER32","num","2007","2","389"
"r_1","PER32","num","2008","0","809"
"r_1","PER32","num","2008","1","432"
"r_1","PER32","num","2008","2","377"
"r_1","PER32","num","2009","0","927"
"r_1","PER32","num","2009","1","461"
"r_1","PER32","num","2009","2","466"
"r_1","PER32","num","2010","0","856"
"r_1","PER32","num","2010","1","447"
"r_1","PER32","num","2010","2","409"
"r_1","PER32","num","2011","0","778"
"r_1","PER32","num","2011","1","402"
"r_1","PER32","num","2011","2","376"
"r_1","PER32","num","2012","0","736"
"r_1","PER32","num","2012","1","387"
"r_1","PER32","num","2012","2","349"
"r_1","PER32","num","2013","0","703"
"r_1","PER32","num","2013","1","351"
"r_1","PER32","num","2013","2","352"
"r_1","PER32","num","2014","0","703"
"r_1","PER32","num","2014","1","371"
"r_1","PER32","num","2014","2","332"
"r_1","PER36","num","2000","0","179"
"r_1","PER36","num","2000","1","101"
"r_1","PER36","num","2000","2","78"
"r_1","PER36","num","2001","0","183"
"r_1","PER36","num","2001","1","91"
"r_1","PER36","num","2001","2","92"
"r_1","PER36","num","2002","0","130"
"r_1","PER36","num","2002","1","71"
"r_1","PER36","num","2002","2","59"
"r_1","PER36","num","2003","0","142"
"r_1","PER36","num","2003","1","70"
"r_1","PER36","num","2003","2","72"
"r_1","PER36","num","2004","0","130"
"r_1","PER36","num","2004","1","59"
"r_1","PER36","num","2004","2","71"
"r_1","PER36","num","2005","0","148"
"r_1","PER36","num","2005","1","67"
"r_1","PER36","num","2005","2","81"
"r_1","PER36","num","2006","0","143"
"r_1","PER36","num","2006","1","71"
"r_1","PER36","num","2006","2","72"
"r_1","PER36","num","2007","0","140"
"r_1","PER36","num","2007","1","71"
"r_1","PER36","num","2007","2","69"
"r_1","PER36","num","2008","0","172"
"r_1","PER36","num","2008","1","87"
"r_1","PER36","num","2008","2","85"
"r_1","PER36","num","2009","0","154"
"r_1","PER36","num","2009","1","81"
"r_1","PER36","num","2009","2","73"
"r_1","PER36","num","2010","0","145"
"r_1","PER36","num","2010","1","70"
"r_1","PER36","num","2010","2","75"
"r_1","PER36","num","2011","0","132"
"r_1","PER36","num","2011","1","68"
"r_1","PER36","num","2011","2","64"
"r_1","PER36","num","2012","0","121"
"r_1","PER36","num","2012","1","71"
"r_1","PER36","num","2012","2","50"
"r_1","PER36","num","2013","0","140"
"r_1","PER36","num","2013","1","69"
"r_1","PER36","num","2013","2","71"
"r_1","PER36","num","2014","0","140"
"r_1","PER36","num","2014","1","66"
"r_1","PER36","num","2014","2","74"
"r_1","PER51","num","2000","0","27"
"r_1","PER51","num","2000","1","12"
"r_1","PER51","num","2000","2","15"
"r_1","PER51","num","2001","0","41"
"r_1","PER51","num","2001","1","17"
"r_1","PER51","num","2001","2","24"
"r_1","PER51","num","2002","0","37"
"r_1","PER51","num","2002","1","25"
"r_1","PER51","num","2002","2","12"
"r_1","PER51","num","2003","0","36"
"r_1","PER51","num","2003","1","18"
"r_1","PER51","num","2003","2","18"
"r_1","PER51","num","2004","0","32"
"r_1","PER51","num","2004","1","13"
"r_1","PER51","num","2004","2","19"
"r_1","PER51","num","2005","0","31"
"r_1","PER51","num","2005","1","17"
"r_1","PER51","num","2005","2","14"
"r_1","PER51","num","2006","0","28"
"r_1","PER51","num","2006","1","13"
"r_1","PER51","num","2006","2","15"
"r_1","PER51","num","2007","0","30"
"r_1","PER51","num","2007","1","8"
"r_1","PER51","num","2007","2","22"
"r_1","PER51","num","2008","0","44"
"r_1","PER51","num","2008","1","27"
"r_1","PER51","num","2008","2","17"
"r_1","PER51","num","2009","0","32"
"r_1","PER51","num","2009","1","16"
"r_1","PER51","num","2009","2","16"
"r_1","PER51","num","2010","0","25"
"r_1","PER51","num","2010","1","19"
"r_1","PER51","num","2010","2","6"
"r_1","PER51","num","2011","0","30"
"r_1","PER51","num","2011","1","18"
"r_1","PER51","num","2011","2","12"
"r_1","PER51","num","2012","0","33"
"r_1","PER51","num","2012","1","21"
"r_1","PER51","num","2012","2","12"
"r_1","PER51","num","2013","0","31"
"r_1","PER51","num","2013","1","17"
"r_1","PER51","num","2013","2","14"
"r_1","PER51","num","2014","0","28"
"r_1","PER51","num","2014","1","16"
"r_1","PER51","num","2014","2","12"
"r_1","PVN","num","2000","0","2729"
"r_1","PVN","num","2000","1","1375"
"r_1","PVN","num","2000","2","1354"
"r_1","PVN","num","2001","0","2581"
"r_1","PVN","num","2001","1","1334"
"r_1","PVN","num","2001","2","1247"
"r_1","PVN","num","2002","0","2514"
"r_1","PVN","num","2002","1","1327"
"r_1","PVN","num","2002","2","1187"
"r_1","PVN","num","2003","0","2539"
"r_1","PVN","num","2003","1","1308"
"r_1","PVN","num","2003","2","1231"
"r_1","PVN","num","2004","0","2568"
"r_1","PVN","num","2004","1","1316"
"r_1","PVN","num","2004","2","1252"
"r_1","PVN","num","2005","0","2546"
"r_1","PVN","num","2005","1","1264"
"r_1","PVN","num","2005","2","1282"
"r_1","PVN","num","2006","0","2564"
"r_1","PVN","num","2006","1","1360"
"r_1","PVN","num","2006","2","1204"
"r_1","PVN","num","2007","0","2491"
"r_1","PVN","num","2007","1","1260"
"r_1","PVN","num","2007","2","1231"
"r_1","PVN","num","2008","0","2716"
"r_1","PVN","num","2008","1","1367"
"r_1","PVN","num","2008","2","1349"
"r_1","PVN","num","2009","0","2738"
"r_1","PVN","num","2009","1","1392"
"r_1","PVN","num","2009","2","1346"
"r_1","PVN","num","2010","0","2548"
"r_1","PVN","num","2010","1","1288"
"r_1","PVN","num","2010","2","1260"
"r_1","PVN","num","2011","0","2394"
"r_1","PVN","num","2011","1","1239"
"r_1","PVN","num","2011","2","1155"
"r_1","PVN","num","2012","0","2296"
"r_1","PVN","num","2012","1","1168"
"r_1","PVN","num","2012","2","1128"
"r_1","PVN","num","2013","0","2154"
"r_1","PVN","num","2013","1","1100"
"r_1","PVN","num","2013","2","1054"
"r_1","PVN","num","2014","0","2232"
"r_1","PVN","num","2014","1","1191"
"r_1","PVN","num","2014","2","1041"
"r_1","PVN03","num","2000","0","75"
"r_1","PVN03","num","2000","1","36"
"r_1","PVN03","num","2000","2","39"
"r_1","PVN03","num","2001","0","60"
"r_1","PVN03","num","2001","1","33"
"r_1","PVN03","num","2001","2","27"
"r_1","PVN03","num","2002","0","76"
"r_1","PVN03","num","2002","1","42"
"r_1","PVN03","num","2002","2","34"
"r_1","PVN03","num","2003","0","78"
"r_1","PVN03","num","2003","1","38"
"r_1","PVN03","num","2003","2","40"
"r_1","PVN03","num","2004","0","74"
"r_1","PVN03","num","2004","1","45"
"r_1","PVN03","num","2004","2","29"
"r_1","PVN03","num","2005","0","86"
"r_1","PVN03","num","2005","1","41"
"r_1","PVN03","num","2005","2","45"
"r_1","PVN03","num","2006","0","88"
"r_1","PVN03","num","2006","1","56"
"r_1","PVN03","num","2006","2","32"
"r_1","PVN03","num","2007","0","70"
"r_1","PVN03","num","2007","1","38"
"r_1","PVN03","num","2007","2","32"
"r_1","PVN03","num","2008","0","69"
"r_1","PVN03","num","2008","1","37"
"r_1","PVN03","num","2008","2","32"
"r_1","PVN03","num","2009","0","86"
"r_1","PVN03","num","2009","1","53"
"r_1","PVN03","num","2009","2","33"
"r_1","PVN03","num","2010","0","75"
"r_1","PVN03","num","2010","1","36"
"r_1","PVN03","num","2010","2","39"
"r_1","PVN03","num","2011","0","61"
"r_1","PVN03","num","2011","1","32"
"r_1","PVN03","num","2011","2","29"
"r_1","PVN03","num","2012","0","56"
"r_1","PVN03","num","2012","1","28"
"r_1","PVN03","num","2012","2","28"
"r_1","PVN03","num","2013","0","53"
"r_1","PVN03","num","2013","1","32"
"r_1","PVN03","num","2013","2","21"
"r_1","PVN03","num","2014","0","39"
"r_1","PVN03","num","2014","1","26"
"r_1","PVN03","num","2014","2","13"
"r_1","PVN08","num","2000","0","112"
"r_1","PVN08","num","2000","1","58"
"r_1","PVN08","num","2000","2","54"
"r_1","PVN08","num","2001","0","94"
"r_1","PVN08","num","2001","1","49"
"r_1","PVN08","num","2001","2","45"
"r_1","PVN08","num","2002","0","85"
"r_1","PVN08","num","2002","1","46"
"r_1","PVN08","num","2002","2","39"
"r_1","PVN08","num","2003","0","88"
"r_1","PVN08","num","2003","1","46"
"r_1","PVN08","num","2003","2","42"
"r_1","PVN08","num","2004","0","93"
"r_1","PVN08","num","2004","1","47"
"r_1","PVN08","num","2004","2","46"
"r_1","PVN08","num","2005","0","97"
"r_1","PVN08","num","2005","1","40"
"r_1","PVN08","num","2005","2","57"
"r_1","PVN08","num","2006","0","68"
"r_1","PVN08","num","2006","1","39"
"r_1","PVN08","num","2006","2","29"
"r_1","PVN08","num","2007","0","102"
"r_1","PVN08","num","2007","1","54"
"r_1","PVN08","num","2007","2","48"
"r_1","PVN08","num","2008","0","107"
"r_1","PVN08","num","2008","1","54"
"r_1","PVN08","num","2008","2","53"
"r_1","PVN08","num","2009","0","92"
"r_1","PVN08","num","2009","1","44"
"r_1","PVN08","num","2009","2","48"
"r_1","PVN08","num","2010","0","83"
"r_1","PVN08","num","2010","1","49"
"r_1","PVN08","num","2010","2","34"
"r_1","PVN08","num","2011","0","69"
"r_1","PVN08","num","2011","1","33"
"r_1","PVN08","num","2011","2","36"
"r_1","PVN08","num","2012","0","60"
"r_1","PVN08","num","2012","1","28"
"r_1","PVN08","num","2012","2","32"
"r_1","PVN08","num","2013","0","69"
"r_1","PVN08","num","2013","1","30"
"r_1","PVN08","num","2013","2","39"
"r_1","PVN08","num","2014","0","83"
"r_1","PVN08","num","2014","1","51"
