RevisionColumn,Units,periods,Countries_TOUR,Indicators,ValueColumn
"r_50","num","2019VI","SI","3.5.1.1.2","503"
"r_50","num","2019VI","SI","3.5.1.1.3","850"
"r_50","num","2019VI","HU","3.5.1.1","4868"
"r_50","num","2019VI","HU","3.5.1.1.1","2005"
"r_50","num","2019VI","HU","3.5.1.1.2","1217"
"r_50","num","2019VI","HU","3.5.1.1.3","1646"
"r_50","num","2019VI","FI","3.5.1.1","384"
"r_50","num","2019VI","FI","3.5.1.1.1","135"
"r_50","num","2019VI","FI","3.5.1.1.2","147"
"r_50","num","2019VI","FI","3.5.1.1.3","102"
"r_50","num","2019VI","FR","3.5.1.1","16434"
"r_50","num","2019VI","FR","3.5.1.1.1","7585"
"r_50","num","2019VI","FR","3.5.1.1.2","4425"
"r_50","num","2019VI","FR","3.5.1.1.3","4424"
"r_50","num","2019VI","HR","3.5.1.1","3297"
"r_50","num","2019VI","HR","3.5.1.1.1","2473"
"r_50","num","2019VI","HR","3.5.1.1.2","824"
"r_50","num","2019VI","HR","3.5.1.1.3","-"
"r_50","num","2019VI","CZ","3.5.1.1","9906"
"r_50","num","2019VI","CZ","3.5.1.1.1","3715"
"r_50","num","2019VI","CZ","3.5.1.1.2","1321"
"r_50","num","2019VI","CZ","3.5.1.1.3","4870"
"r_50","num","2019VI","SE","3.5.1.1","1353"
"r_50","num","2019VI","SE","3.5.1.1.1","522"
"r_50","num","2019VI","SE","3.5.1.1.2","480"
"r_50","num","2019VI","SE","3.5.1.1.3","351"
"r_50","num","2019VI","OTH_EU","3.5.1.1","3795"
"r_50","num","2019VI","OTH_EU","3.5.1.1.1","213"
"r_50","num","2019VI","OTH_EU","3.5.1.1.2","1812"
"r_50","num","2019VI","OTH_EU","3.5.1.1.3","1770"
"r_50","num","2019VI","OTH_EUR","3.5.1.1","294171"
"r_50","num","2019VI","OTH_EUR","3.5.1.1.1","75893"
"r_50","num","2019VI","OTH_EUR","3.5.1.1.2","50717"
"r_50","num","2019VI","OTH_EUR","3.5.1.1.3","167561"
"r_50","num","2019VI","MK","3.5.1.1","50612"
"r_50","num","2019VI","MK","3.5.1.1.1","21051"
"r_50","num","2019VI","MK","3.5.1.1.2","17916"
"r_50","num","2019VI","MK","3.5.1.1.3","11645"
"r_50","num","2019VI","NO","3.5.1.1","1295"
"r_50","num","2019VI","NO","3.5.1.1.1","353"
"r_50","num","2019VI","NO","3.5.1.1.2","495"
"r_50","num","2019VI","NO","3.5.1.1.3","447"
"r_50","num","2019VI","RU","3.5.1.1","7426"
"r_50","num","2019VI","RU","3.5.1.1.1","2228"
"r_50","num","2019VI","RU","3.5.1.1.2","2865"
"r_50","num","2019VI","RU","3.5.1.1.3","2333"
"r_50","num","2019VI","RS","3.5.1.1","45854"
"r_50","num","2019VI","RS","3.5.1.1.1","16353"
"r_50","num","2019VI","RS","3.5.1.1.2","9367"
"r_50","num","2019VI","RS","3.5.1.1.3","20134"
"r_50","num","2019VI","TR","3.5.1.1","185437"
"r_50","num","2019VI","TR","3.5.1.1.1","35354"
"r_50","num","2019VI","TR","3.5.1.1.2","18154"
"r_50","num","2019VI","TR","3.5.1.1.3","131929"
"r_50","num","2019VI","UA","3.5.1.1","1884"
"r_50","num","2019VI","UA","3.5.1.1.1","-"
"r_50","num","2019VI","UA","3.5.1.1.2","1656"
"r_50","num","2019VI","UA","3.5.1.1.3","228"
"r_50","num","2019VI","CH","3.5.1.1","1663"
"r_50","num","2019VI","CH","3.5.1.1.1","554"
"r_50","num","2019VI","CH","3.5.1.1.2","264"
"r_50","num","2019VI","CH","3.5.1.1.3","845"
"r_50","num","2019VI","OTH","3.5.1.1","4969"
"r_50","num","2019VI","OTH","3.5.1.1.1","1730"
"r_50","num","2019VI","OTH","3.5.1.1.2","873"
"r_50","num","2019VI","OTH","3.5.1.1.3","2366"
"r_50","num","2019VI","IL","3.5.1.1","1874"
"r_50","num","2019VI","IL","3.5.1.1.1","1078"
"r_50","num","2019VI","IL","3.5.1.1.2","208"
"r_50","num","2019VI","IL","3.5.1.1.3","588"
"r_50","num","2019VI","CA","3.5.1.1","902"
"r_50","num","2019VI","CA","3.5.1.1.1","250"
"r_50","num","2019VI","CA","3.5.1.1.2","117"
"r_50","num","2019VI","CA","3.5.1.1.3","535"
"r_50","num","2019VI","US","3.5.1.1","2193"
"r_50","num","2019VI","US","3.5.1.1.1","402"
"r_50","num","2019VI","US","3.5.1.1.2","548"
"r_50","num","2019VI","US","3.5.1.1.3","1243"
"r_50","num","2019VI","RoW","3.5.1.1","8569"
"r_50","num","2019VI","RoW","3.5.1.1.1","4859"
"r_50","num","2019VI","RoW","3.5.1.1.2","2631"
"r_50","num","2019VI","RoW","3.5.1.1.3","1079"
"r_51","num","2019VII","total","3.5.1.1","779524"
"r_51","num","2019VII","total","3.5.1.1.1","309871"
"r_51","num","2019VII","total","3.5.1.1.2","152575"
"r_51","num","2019VII","total","3.5.1.1.3","317078"
"r_51","num","2019VII","EU","3.5.1.1","493525"
"r_51","num","2019VII","EU","3.5.1.1.1","202954"
"r_51","num","2019VII","EU","3.5.1.1.2","112037"
"r_51","num","2019VII","EU","3.5.1.1.3","178534"
"r_51","num","2019VII","AT","3.5.1.1","23501"
"r_51","num","2019VII","AT","3.5.1.1.1","4877"
"r_51","num","2019VII","AT","3.5.1.1.2","4425"
"r_51","num","2019VII","AT","3.5.1.1.3","14199"
"r_51","num","2019VII","BE","3.5.1.1","6132"
"r_51","num","2019VII","BE","3.5.1.1.1","1168"
"r_51","num","2019VII","BE","3.5.1.1.2","2336"
"r_51","num","2019VII","BE","3.5.1.1.3","2628"
"r_51","num","2019VII","DE","3.5.1.1","71496"
"r_51","num","2019VII","DE","3.5.1.1.1","18341"
"r_51","num","2019VII","DE","3.5.1.1.2","16811"
"r_51","num","2019VII","DE","3.5.1.1.3","36344"
"r_51","num","2019VII","GR","3.5.1.1","160710"
"r_51","num","2019VII","GR","3.5.1.1.1","82223"
"r_51","num","2019VII","GR","3.5.1.1.2","28552"
"r_51","num","2019VII","GR","3.5.1.1.3","49935"
"r_51","num","2019VII","DK","3.5.1.1","4569"
"r_51","num","2019VII","DK","3.5.1.1.1","269"
"r_51","num","2019VII","DK","3.5.1.1.2","838"
"r_51","num","2019VII","DK","3.5.1.1.3","3462"
"r_51","num","2019VII","IE","3.5.1.1","2248"
"r_51","num","2019VII","IE","3.5.1.1.1","815"
"r_51","num","2019VII","IE","3.5.1.1.2","524"
"r_51","num","2019VII","IE","3.5.1.1.3","909"
"r_51","num","2019VII","ES","3.5.1.1","19294"
"r_51","num","2019VII","ES","3.5.1.1.1","12278"
"r_51","num","2019VII","ES","3.5.1.1.2","3859"
"r_51","num","2019VII","ES","3.5.1.1.3","3157"
"r_51","num","2019VII","IT","3.5.1.1","27675"
"r_51","num","2019VII","IT","3.5.1.1.1","15898"
"r_51","num","2019VII","IT","3.5.1.1.2","2182"
"r_51","num","2019VII","IT","3.5.1.1.3","9595"
"r_51","num","2019VII","CY","3.5.1.1","1369"
"r_51","num","2019VII","CY","3.5.1.1.1","913"
"r_51","num","2019VII","CY","3.5.1.1.2","123"
"r_51","num","2019VII","CY","3.5.1.1.3","333"
"r_51","num","2019VII","MT","3.5.1.1","2244"
"r_51","num","2019VII","MT","3.5.1.1.1","748"
"r_51","num","2019VII","MT","3.5.1.1.2","-"
"r_51","num","2019VII","MT","3.5.1.1.3","1496"
"r_51","num","2019VII","NL","3.5.1.1","7668"
"r_51","num","2019VII","NL","3.5.1.1.1","2556"
"r_51","num","2019VII","NL","3.5.1.1.2","3067"
"r_51","num","2019VII","NL","3.5.1.1.3","2045"
"r_51","num","2019VII","GB","3.5.1.1","21874"
"r_51","num","2019VII","GB","3.5.1.1.1","3487"
"r_51","num","2019VII","GB","3.5.1.1.2","7608"
"r_51","num","2019VII","GB","3.5.1.1.3","10779"
"r_51","num","2019VII","PL","3.5.1.1","5376"
"r_51","num","2019VII","PL","3.5.1.1.1","1344"
"r_51","num","2019VII","PL","3.5.1.1.2","3136"
"r_51","num","2019VII","PL","3.5.1.1.3","896"
"r_51","num","2019VII","PT","3.5.1.1","3500"
"r_51","num","2019VII","PT","3.5.1.1.1","1750"
"r_51","num","2019VII","PT","3.5.1.1.2","977"
"r_51","num","2019VII","PT","3.5.1.1.3","773"
"r_51","num","2019VII","RO","3.5.1.1","69812"
"r_51","num","2019VII","RO","3.5.1.1.1","21424"
"r_51","num","2019VII","RO","3.5.1.1.2","25004"
"r_51","num","2019VII","RO","3.5.1.1.3","23384"
"r_51","num","2019VII","SK","3.5.1.1","5645"
"r_51","num","2019VII","SK","3.5.1.1.1","3129"
"r_51","num","2019VII","SK","3.5.1.1.2","1387"
"r_51","num","2019VII","SK","3.5.1.1.3","1129"
"r_51","num","2019VII","SI","3.5.1.1","6046"
"r_51","num","2019VII","SI","3.5.1.1.1","3023"
"r_51","num","2019VII","SI","3.5.1.1.2","518"
"r_51","num","2019VII","SI","3.5.1.1.3","2505"
"r_51","num","2019VII","HU","3.5.1.1","10736"
"r_51","num","2019VII","HU","3.5.1.1.1","5357"
"r_51","num","2019VII","HU","3.5.1.1.2","2684"
"r_51","num","2019VII","HU","3.5.1.1.3","2695"
"r_51","num","2019VII","FI","3.5.1.1","601"
"r_51","num","2019VII","FI","3.5.1.1.1","231"
"r_51","num","2019VII","FI","3.5.1.1.2","102"
"r_51","num","2019VII","FI","3.5.1.1.3","268"
"r_51","num","2019VII","FR","3.5.1.1","14976"
"r_51","num","2019VII","FR","3.5.1.1.1","8213"
"r_51","num","2019VII","FR","3.5.1.1.2","1932"
"r_51","num","2019VII","FR","3.5.1.1.3","4831"
"r_51","num","2019VII","HR","3.5.1.1","8125"
"r_51","num","2019VII","HR","3.5.1.1.1","6771"
"r_51","num","2019VII","HR","3.5.1.1.2","451"
"r_51","num","2019VII","HR","3.5.1.1.3","903"
"r_51","num","2019VII","CZ","3.5.1.1","14674"
"r_51","num","2019VII","CZ","3.5.1.1.1","6905"
"r_51","num","2019VII","CZ","3.5.1.1.2","4316"
"r_51","num","2019VII","CZ","3.5.1.1.3","3453"
"r_51","num","2019VII","SE","3.5.1.1","1547"
"r_51","num","2019VII","SE","3.5.1.1.1","141"
"r_51","num","2019VII","SE","3.5.1.1.2","281"
"r_51","num","2019VII","SE","3.5.1.1.3","1125"
"r_51","num","2019VII","OTH_EU","3.5.1.1","3707"
"r_51","num","2019VII","OTH_EU","3.5.1.1.1","1093"
"r_51","num","2019VII","OTH_EU","3.5.1.1.2","924"
"r_51","num","2019VII","OTH_EU","3.5.1.1.3","1690"
"r_51","num","2019VII","OTH_EUR","3.5.1.1","266581"
"r_51","num","2019VII","OTH_EUR","3.5.1.1.1","97258"
"r_51","num","2019VII","OTH_EUR","3.5.1.1.2","37680"
"r_51","num","2019VII","OTH_EUR","3.5.1.1.3","131643"
"r_51","num","2019VII","MK","3.5.1.1","34936"
"r_51","num","2019VII","MK","3.5.1.1.1","18421"
"r_51","num","2019VII","MK","3.5.1.1.2","4622"
"r_51","num","2019VII","MK","3.5.1.1.3","11893"
"r_51","num","2019VII","NO","3.5.1.1","1508"
"r_51","num","2019VII","NO","3.5.1.1.1","977"
"r_51","num","2019VII","NO","3.5.1.1.2","531"
"r_51","num","2019VII","NO","3.5.1.1.3","-"
"r_51","num","2019VII","RU","3.5.1.1","7947"
"r_51","num","2019VII","RU","3.5.1.1.1","2946"
"r_51","num","2019VII","RU","3.5.1.1.2","3406"
"r_51","num","2019VII","RU","3.5.1.1.3","1595"
"r_51","num","2019VII","RS","3.5.1.1","37256"
"r_51","num","2019VII","RS","3.5.1.1.1","11765"
"r_51","num","2019VII","RS","3.5.1.1.2","6373"
"r_51","num","2019VII","RS","3.5.1.1.3","19118"
"r_51","num","2019VII","TR","3.5.1.1","181288"
"r_51","num","2019VII","TR","3.5.1.1.1","62366"
"r_51","num","2019VII","TR","3.5.1.1.2","21696"
"r_51","num","2019VII","TR","3.5.1.1.3","97226"
"r_51","num","2019VII","UA","3.5.1.1","1861"
"r_51","num","2019VII","UA","3.5.1.1.1","186"
"r_51","num","2019VII","UA","3.5.1.1.2","744"
"r_51","num","2019VII","UA","3.5.1.1.3","931"
"r_51","num","2019VII","CH","3.5.1.1","1785"
"r_51","num","2019VII","CH","3.5.1.1.1","597"
"r_51","num","2019VII","CH","3.5.1.1.2","308"
"r_51","num","2019VII","CH","3.5.1.1.3","880"
"r_51","num","2019VII","OTH","3.5.1.1","4362"
"r_51","num","2019VII","OTH","3.5.1.1.1","1108"
"r_51","num","2019VII","OTH","3.5.1.1.2","1110"
